t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.42022,-71.196228,0.0,78.6,0.0,72,0,0,,False,0.0
1,42.420197,-71.196186,0.0,78.6,0.0,72,0,0,,False,0.0
2,42.420207,-71.196196,1.3,78.6,0.65,72,0,0,,True,-2.2
3,42.420225,-71.196213,3.3,78.6,1.1,72,0,0,,True,-1.7
4,42.420243,-71.196236,6.2,78.6,1.55,72,0,0,,True,-1.9
5,42.420258,-71.196272,9.0,78.4,1.8,73,0,0,,True,-1.7
6,42.420274,-71.196298,11.9,78.4,2.38,74,83,252,,True,-1.6
7,42.420287,-71.196327,15.1,78.4,2.76,74,83,269,,True,1.6
8,42.420304,-71.196366,18.4,78.4,3.02,75,83,284,,True,3.1
9,42.420318,-71.196398,21.9,78.6,3.14,75,83,302,,True,3.1
10,42.420328,-71.196435,25.0,78.8,3.2,76,84,319,,True,4.8
11,42.420341,-71.196464,27.8,78.8,3.18,79,84,319,,True,3.2
12,42.420354,-71.196494,30.9,79.0,3.16,82,84,302,,True,1.6
13,42.420367,-71.196542,34.4,79.0,3.2,84,83,282,,True,1.6
14,42.420373,-71.196569,37.3,79.0,3.08,87,83,284,,True,1.6
15,42.420383,-71.196609,40.7,79.0,3.14,89,83,290,,True,1.6
16,42.420394,-71.196647,43.8,79.2,3.2,91,83,309,,True,3.1
17,42.420403,-71.196677,47.0,79.2,3.22,93,83,311,,True,4.9
18,42.420413,-71.196719,50.1,79.4,3.14,95,82,314,,True,5.1
19,42.420419,-71.196748,52.9,79.6,3.12,98,82,312,,True,6.6
20,42.420427,-71.196783,55.6,79.8,2.98,100,82,310,,True,5.0
21,42.42044,-71.196826,59.2,80.0,3.08,102,82,307,,True,4.5
22,42.420449,-71.196856,62.2,80.0,3.04,104,82,308,,True,2.9
23,42.42046,-71.196906,66.1,80.2,3.2,106,82,308,,True,3.1
24,42.420463,-71.196943,69.5,80.2,3.32,108,82,311,,True,1.5
25,42.420466,-71.196973,72.2,80.4,3.32,109,83,319,,True,0.0
26,42.420464,-71.19702,75.4,80.2,3.24,111,83,320,,True,0.0
27,42.420468,-71.197051,78.3,80.2,3.22,112,82,321,,True,-3.2
28,42.420471,-71.197092,81.5,80.2,3.08,114,82,320,,True,-1.6
29,42.420475,-71.197132,84.8,80.0,3.06,115,82,321,,True,-3.2
