t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.29917,-71.351715,0.0,83.2,0.0,101,0,0,,False,0.0
1,42.29917,-71.351715,0.0,83.2,0.0,102,0,0,,False,-3.1
2,42.299138,-71.351724,0.6,83.2,0.3,101,0,0,,False,0.0
3,42.299113,-71.351749,3.1,83.2,1.033,101,0,0,,True,0.0
4,42.29912,-71.351789,6.4,83.0,1.6,100,0,0,,True,0.0
5,42.299116,-71.351841,10.3,83.2,2.06,100,0,0,,True,0.0
6,42.29911,-71.351898,15.3,83.2,3.06,100,0,0,,True,2.5
7,42.299104,-71.351947,19.2,83.2,3.72,100,86,334,,True,1.2
8,42.299102,-71.351988,22.6,83.4,3.9,100,86,351,,True,1.4
9,42.299104,-71.352036,26.6,83.4,4.04,100,85,361,,True,1.4
10,42.299102,-71.352077,29.9,83.4,3.92,102,85,362,,True,0.0
11,42.29912,-71.352117,33.9,83.4,3.72,103,85,321,,True,0.0
12,42.299143,-71.352156,37.9,83.4,3.74,105,85,332,,True,2.6
13,42.299165,-71.352181,41.1,83.4,3.7,107,85,328,,True,3.1
14,42.299197,-71.352199,45.0,83.8,3.68,108,86,323,,True,3.3
15,42.299211,-71.352204,46.8,83.8,3.38,110,86,334,,True,0.0
16,42.299234,-71.352234,50.0,83.8,3.22,111,86,312,,True,-3.5
17,42.299248,-71.352267,53.3,83.4,3.08,113,86,308,,True,-3.2
18,42.299262,-71.352297,56.5,83.4,3.08,114,86,309,,True,-3.3
19,42.299287,-71.35232,59.4,83.4,2.88,115,86,309,,True,0.0
20,42.299306,-71.352341,62.3,83.4,3.1,116,85,308,,True,0.0
21,42.299336,-71.352362,65.5,83.4,3.1,117,84,309,,True,0.0
22,42.299363,-71.35237,68.8,83.4,3.1,118,84,306,,True,0.0
23,42.299389,-71.352376,71.0,83.4,2.9,119,84,305,,True,0.0
24,42.299408,-71.352412,74.5,83.4,3.02,120,85,303,,True,0.0
25,42.299409,-71.352459,78.3,83.4,3.2,121,85,300,,True,2.9
26,42.299398,-71.352499,81.6,83.4,3.22,122,85,304,,True,2.9
27,42.299395,-71.352532,84.7,83.8,3.18,122,85,312,,True,3.0
28,42.299393,-71.35258,88.3,83.8,3.46,123,86,315,,True,3.1
29,42.299397,-71.352613,91.5,83.8,3.4,124,86,320,,True,1.6
30,42.299389,-71.352652,94.5,83.8,3.24,124,86,322,,True,1.6
31,42.299385,-71.352688,97.6,84.0,3.2,125,86,321,,True,3.3
32,42.299383,-71.352725,100.7,84.0,3.2,126,86,320,,True,4.9
33,42.299384,-71.352765,103.8,84.2,3.1,126,86,319,,True,3.2
34,42.299383,-71.352798,106.8,84.4,3.06,127,86,320,,True,4.8
35,42.29938,-71.352842,110.0,84.4,3.1,128,86,322,,True,4.7
36,42.299384,-71.352875,113.1,84.6,3.1,128,85,325,,True,3.1
37,42.299377,-71.352921,116.6,84.8,3.18,129,85,327,,True,4.5
38,42.29938,-71.352958,119.8,84.8,3.2,130,85,329,,True,3.0
39,42.299372,-71.352998,123.2,85.0,3.28,130,86,332,,True,3.1
40,42.299369,-71.353039,126.5,85.0,3.3,131,86,335,,True,3.1
41,42.299364,-71.353072,129.6,85.2,3.3,131,86,340,,True,3.4
42,42.29936,-71.353111,132.5,85.2,3.18,132,86,342,,True,3.4
43,42.29936,-71.353138,135.0,85.4,3.04,132,86,343,,True,3.5
44,42.299352,-71.353181,138.2,85.4,3.0,133,86,346,,True,3.6
45,42.299348,-71.353212,141.1,85.6,2.92,133,86,348,,True,3.2
46,42.299344,-71.353246,143.7,85.6,2.82,134,86,350,,True,3.3
47,42.299339,-71.353297,147.6,85.8,3.02,134,86,351,,True,1.6
48,42.299342,-71.353326,150.4,85.8,3.08,135,85,353,,True,0.0
49,42.299348,-71.353367,153.7,85.8,3.1,135,85,352,,True,-1.8
50,42.299352,-71.353397,156.2,85.6,3.02,136,84,350,,True,-1.8
51,42.299363,-71.353427,158.8,85.6,3.02,136,84,343,,True,-3.8
52,42.299387,-71.353454,161.6,85.6,2.8,137,84,331,,True,-3.9
53,42.299409,-71.353469,164.1,85.4,2.74,137,84,320,,True,-3.9
54,42.299432,-71.353472,166.5,85.2,2.56,138,84,307,,True,-5.9
55,42.299455,-71.353467,169.0,85.2,2.56,138,84,293,,True,-5.5
56,42.299482,-71.353455,171.8,85.0,2.6,139,84,277,,True,-7.0
57,42.299509,-71.353436,175.1,84.8,2.7,139,84,268,,True,-6.7
58,42.299528,-71.353422,178.0,84.4,2.78,139,84,263,,True,-6.3
59,42.299559,-71.353402,181.0,84.4,2.9,139,84,262,,True,-4.7
60,42.299581,-71.35338,184.4,84.2,3.08,140,84,261,,True,-2.9
61,42.299615,-71.353369,187.9,84.2,3.22,140,84,259,,True,-2.9
62,42.299647,-71.353374,191.6,84.0,3.3,140,85,257,,True,-1.4
63,42.299675,-71.353378,194.6,84.0,3.32,140,85,257,,True,-2.9
64,42.299708,-71.353391,198.3,84.0,3.46,140,85,258,,True,-4.3
65,42.299736,-71.353406,201.8,83.8,3.48,139,85,258,,True,-4.1
66,42.29977,-71.353419,205.6,83.4,3.54,139,85,258,,True,-4.1
67,42.299801,-71.353431,209.2,83.4,3.52,140,85,258,,True,-4.3
68,42.299833,-71.353441,212.8,83.4,3.64,140,85,258,,True,-3.1
69,42.299859,-71.353446,215.9,83.2,3.52,140,84,254,,True,-6.3
70,42.299887,-71.353444,218.7,83.0,3.38,140,84,252,,True,-6.6
71,42.299918,-71.353441,221.8,82.6,3.24,140,84,248,,True,-5.0
72,42.299944,-71.353432,224.9,82.6,3.14,140,85,243,,True,-3.3
73,42.299972,-71.353421,227.9,82.6,3.02,140,86,239,,True,0.0
74,42.299996,-71.353409,230.8,82.6,2.98,140,86,238,,True,0.0
75,42.300024,-71.353398,234.1,82.6,3.08,140,87,236,,True,0.0
76,42.300048,-71.353394,237.1,82.6,3.06,140,87,236,,True,3.2
77,42.300073,-71.353391,240.1,82.6,3.04,140,86,240,,True,4.9
78,42.300106,-71.353393,243.2,83.0,3.06,140,85,245,,True,4.7
79,42.300132,-71.35339,246.3,83.2,3.1,140,85,249,,True,6.2
80,42.300163,-71.353394,249.9,83.2,3.16,141,85,253,,True,3.0
81,42.300192,-71.353398,253.1,83.4,3.2,140,85,256,,True,1.5
82,42.300221,-71.353401,256.7,83.4,3.32,140,85,259,,True,1.6
83,42.300253,-71.353405,260.0,83.4,3.36,141,84,263,,True,0.0
84,42.300279,-71.353407,262.8,83.4,3.3,141,84,267,,True,0.0
85,42.300318,-71.353414,266.4,83.4,3.3,141,84,269,,True,0.0
86,42.300347,-71.353416,270.0,83.4,3.38,141,84,271,,True,0.0
87,42.300377,-71.353419,273.5,83.4,3.36,141,85,272,,True,0.0
88,42.300404,-71.353436,276.6,83.4,3.32,141,86,272,,True,0.0
89,42.300419,-71.353457,279.1,83.4,3.26,141,86,274,,True,0.0
90,42.300425,-71.353503,282.5,83.4,3.22,141,85,278,,True,0.0
91,42.300428,-71.35354,285.7,83.4,3.14,141,85,281,,True,0.0
92,42.300428,-71.353581,289.3,83.4,3.16,141,84,288,,True,0.0
93,42.300426,-71.353623,292.6,83.4,3.2,141,84,293,,True,0.0
94,42.300424,-71.353659,295.8,83.4,3.34,141,84,297,,True,0.0
95,42.300422,-71.353703,299.4,83.4,3.38,142,84,298,,True,-1.6
96,42.300424,-71.353736,302.4,83.4,3.34,142,84,298,,True,-3.5
97,42.300418,-71.353768,305.0,83.2,3.14,142,83,298,,True,-4.0
98,42.3004,-71.353791,307.2,83.0,2.92,142,83,297,,True,-7.6
99,42.300378,-71.353804,309.5,83.0,2.74,142,83,297,,True,-5.5
100,42.300344,-71.353804,312.9,82.6,2.7,142,83,295,,True,-4.7
101,42.300316,-71.353811,315.9,82.6,2.7,142,84,290,,True,-4.1
102,42.30028,-71.353814,319.9,82.4,2.98,143,84,286,,True,-1.3
103,42.300242,-71.353815,324.1,82.4,3.38,143,84,283,,True,-3.8
104,42.300209,-71.353817,328.0,82.4,3.7,143,84,283,,True,-2.6
105,42.300171,-71.353818,331.8,82.0,3.78,143,84,284,,True,-2.8
106,42.300145,-71.353823,335.2,82.0,3.86,143,84,285,,True,-2.9
107,42.300113,-71.353825,338.3,82.0,3.68,143,84,288,,True,0.0
108,42.300083,-71.353831,341.6,82.0,3.5,143,84,287,,True,0.0
109,42.300055,-71.353825,345.3,82.0,3.46,143,85,286,,True,2.9
110,42.300024,-71.353824,348.7,82.0,3.38,143,86,284,,True,2.9
111,42.299997,-71.353827,352.0,82.4,3.36,144,86,285,,True,3.0
112,42.299965,-71.35383,355.5,82.4,3.44,144,86,287,,True,4.8
113,42.299943,-71.353837,358.5,82.4,3.38,144,86,288,,True,1.8
114,42.299917,-71.353832,361.1,82.6,3.16,144,86,291,,True,1.9
115,42.299897,-71.353833,363.4,82.6,2.94,144,86,292,,True,5.4
116,42.299873,-71.353827,365.9,82.6,2.78,144,86,290,,True,3.6
117,42.299839,-71.35383,369.7,83.0,2.84,144,85,292,,True,5.2
118,42.299817,-71.353839,372.1,83.0,2.72,144,85,293,,True,7.0
119,42.29979,-71.353836,375.0,83.2,2.78,145,85,295,,True,3.7
120,42.29977,-71.353844,377.4,83.4,2.8,145,85,298,,True,3.4
121,42.299739,-71.353842,380.6,83.4,2.94,145,85,301,,True,1.7
122,42.299709,-71.353843,384.0,83.4,2.86,145,85,302,,True,0.0
123,42.299683,-71.353846,387.0,83.4,2.98,145,85,303,,True,3.2
124,42.299651,-71.35385,390.6,83.4,3.12,145,85,306,,True,3.3
125,42.299629,-71.353855,393.2,83.8,3.16,145,85,310,,True,3.4
126,42.299599,-71.353855,396.0,83.8,3.08,146,85,311,,True,3.4
127,42.299575,-71.353852,398.9,83.8,2.98,146,85,311,,True,1.6
128,42.299545,-71.353851,402.4,83.8,3.08,146,85,312,,True,1.6
129,42.299514,-71.353846,405.8,84.0,3.04,146,85,312,,True,3.1
130,42.299493,-71.353848,408.4,84.0,3.04,146,85,314,,True,3.3
131,42.299458,-71.353851,411.9,84.2,3.18,146,85,316,,True,1.7
132,42.299435,-71.353856,414.7,84.2,3.16,146,85,318,,True,3.3
133,42.299411,-71.353854,417.5,84.2,3.02,147,85,319,,True,1.8
134,42.299384,-71.35386,420.5,84.4,2.94,147,85,320,,True,1.8
135,42.299362,-71.353868,422.8,84.4,2.88,147,85,320,,True,3.7
136,42.299334,-71.353876,426.1,84.4,2.84,147,85,326,,True,1.9
137,42.299316,-71.353887,428.4,84.6,2.74,147,85,333,,True,1.7
138,42.299287,-71.353887,431.2,84.6,2.74,147,85,338,,True,3.5
139,42.29926,-71.353884,434.4,84.6,2.78,148,84,338,,True,1.6
140,42.299235,-71.353882,437.5,84.8,2.94,148,84,340,,True,1.6
141,42.299204,-71.353869,440.7,84.8,2.92,148,84,340,,True,1.6
142,42.299182,-71.353864,443.6,84.8,3.04,148,84,339,,True,0.0
143,42.299155,-71.353856,447.0,84.8,3.16,148,84,337,,True,0.0
144,42.299125,-71.353847,450.1,84.8,3.14,149,84,334,,True,1.7
145,42.299105,-71.353844,452.3,84.8,2.96,149,84,331,,True,1.9
146,42.299073,-71.353846,455.3,85.0,2.92,149,84,331,,True,2.0
147,42.299051,-71.353864,457.6,85.0,2.8,149,83,332,,True,0.0
148,42.299033,-71.353886,460.1,85.0,2.62,149,83,330,,True,-2.0
149,42.299018,-71.353913,462.9,84.8,2.56,150,83,328,,True,-1.9
150,42.299013,-71.353943,465.5,84.8,2.64,150,83,324,,True,0.0
151,42.299018,-71.353979,468.2,84.8,2.58,150,83,321,,True,1.8
152,42.299022,-71.354009,471.0,85.0,2.68,150,84,315,,True,1.8
153,42.299025,-71.35405,474.0,85.0,2.78,150,84,307,,True,1.7
154,42.299025,-71.354082,476.9,85.0,2.8,151,85,304,,True,0.0
155,42.299022,-71.354124,479.8,85.0,2.86,151,87,302,,True,1.6
156,42.29902,-71.354159,483.0,85.0,2.96,151,87,301,,True,1.6
157,42.299016,-71.354196,486.3,85.2,3.06,151,87,300,,True,1.5
158,42.299007,-71.35424,489.8,85.2,3.16,151,87,299,,True,1.6
159,42.299007,-71.35427,492.8,85.2,3.18,151,86,302,,True,0.0
160,42.299009,-71.35431,495.8,85.2,3.2,151,86,304,,True,0.0
161,42.299009,-71.354339,498.1,85.2,3.02,151,85,304,,True,1.7
162,42.299008,-71.354377,501.4,85.2,3.02,151,85,298,,True,1.6
