t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941307,-117.154092,0.0,83.8,0.0,60,,,,False,-3.8
1,32.941307,-117.1541,0.0,83.8,0.0,60,,,,False,-8.3
2,32.941303,-117.154091,0.6,83.8,0.3,60,,,,True,-6.6
5,32.941263,-117.154068,5.3,83.6,1.06,59,,,,True,-6.6
6,32.941243,-117.154068,7.2,83.2,1.44,61,,,,True,-5.1
8,32.94121,-117.154114,12.2,83.0,1.933,65,,,,True,0.0
9,32.941193,-117.154155,16.4,83.0,2.257,67,,,,True,2.3
13,32.941094,-117.154237,29.9,83.6,3.54,68,,,,True,0.6
14,32.941063,-117.154231,33.2,83.8,3.36,70,,,,True,-0.6
17,32.940947,-117.154211,46.1,83.2,3.713,72,,,,True,-5.5
18,32.940898,-117.154209,51.5,82.8,4.32,73,,,,True,-6.9
20,32.940797,-117.154198,62.8,81.8,4.933,76,,,,True,-7.5
21,32.940749,-117.154191,68.2,81.4,5.0,79,,,,True,-1.4
22,32.940711,-117.154194,72.7,81.2,5.32,80,,,,True,-0.5
28,32.940504,-117.154212,95.8,82.2,3.943,81,,,,True,-1.9
30,32.940425,-117.154196,104.6,81.6,3.987,81,,,,True,-3.9
33,32.94028,-117.154183,120.6,80.4,4.96,81,,,,True,-9.7
35,32.940163,-117.154177,133.5,78.8,5.78,80,,,,True,-10.8
37,32.940038,-117.154182,147.1,77.2,6.071,80,,,,True,-12.0
38,32.939969,-117.154184,154.8,76.2,6.84,81,,,,True,-9.9
39,32.939898,-117.154184,162.4,75.4,6.967,81,,,,True,-7.8
41,32.939758,-117.154156,177.9,74.4,7.4,82,,,,True,-4.8
42,32.939706,-117.154104,185.5,74.2,7.68,83,,,,True,-1.8
43,32.939671,-117.154041,192.5,74.4,7.54,84,,,,True,-1.1
45,32.939618,-117.15391,206.1,74.6,7.283,84,,,,True,-1.1
49,32.939494,-117.153657,233.1,73.8,6.767,85,,,,True,-1.9
50,32.939449,-117.153617,239.4,73.6,6.66,86,,,,True,-3.7
51,32.9394,-117.153606,244.5,73.4,6.4,86,,,,True,-4.6
52,32.939353,-117.153617,249.7,73.0,6.229,87,,,,True,-4.6
53,32.939309,-117.153638,254.8,72.8,6.088,87,,,,True,-3.0
55,32.939222,-117.153704,265.6,72.4,5.24,87,,,,True,-1.5
57,32.939154,-117.1538,277.4,72.4,5.54,87,,,,True,-1.7
59,32.93909,-117.153902,289.3,72.4,5.75,86,,,,True,-2.2
61,32.939055,-117.15402,301.3,72.0,5.95,85,,,,True,-2.8
67,32.938974,-117.154391,336.9,70.8,5.95,85,,,,True,-2.7
69,32.938947,-117.154523,349.6,70.4,6.038,82,,,,True,-1.8
74,32.938878,-117.154819,378.5,70.0,5.943,83,,,,True,-0.7
77,32.93885,-117.154916,389.1,70.4,4.938,84,,,,True,-0.8
78,32.93883,-117.154944,392.5,70.4,4.767,84,,,,True,-2.5
79,32.93881,-117.154995,397.0,70.0,3.7,83,,,,True,-9.9
80,32.938791,-117.155055,402.9,69.4,4.067,83,,,,True,-12.4
81,32.938788,-117.155125,409.4,68.4,4.414,83,,,,True,-11.3
