t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.426003,-71.19526,2.3,58.0,0.0,84,53,0,,False,-10.0
1,42.425997,-71.195244,3.8,57.8,1.5,84,53,85,,True,-5.9
2,42.425979,-71.195223,6.3,57.6,2.0,84,68,61,,True,-5.6
3,42.425962,-71.195194,9.1,57.6,2.267,83,80,92,,True,-4.7
4,42.425937,-71.195164,13.1,57.4,2.7,83,80,171,,True,-4.3
5,42.42591,-71.195131,16.7,57.2,2.88,83,80,215,,True,-3.9
6,42.425887,-71.195106,20.4,57.0,3.32,83,80,287,,True,-4.0
7,42.42586,-71.195071,24.4,57.0,3.62,84,82,305,,True,-2.8
8,42.425843,-71.195031,28.0,56.8,3.78,87,82,311,,True,-1.4
9,42.425832,-71.194998,31.1,56.8,3.6,89,83,319,,True,-1.5
10,42.425821,-71.194946,34.7,56.8,3.6,92,84,284,,True,3.0
11,42.425812,-71.194911,38.0,56.8,3.52,95,85,287,,True,4.3
12,42.425803,-71.194866,41.4,57.2,3.4,97,85,283,,True,4.6
13,42.425796,-71.194822,44.9,57.4,3.38,99,84,287,,True,7.8
14,42.425794,-71.194782,47.7,57.4,3.32,101,83,296,,True,4.9
15,42.425811,-71.194745,50.9,57.8,3.24,102,83,299,,True,3.3
16,42.425834,-71.194727,53.6,57.8,3.12,104,82,284,,True,3.0
17,42.42587,-71.194714,57.1,57.8,3.14,105,82,287,,True,-1.4
18,42.425903,-71.194707,61.0,57.8,3.22,107,82,291,,True,-10.5
19,42.425931,-71.194698,64.9,57.6,3.44,108,82,297,,True,-11.6
20,42.425971,-71.194681,68.9,56.2,3.6,109,82,315,,True,-15.1
21,42.425998,-71.194669,72.6,56.0,3.8,110,82,329,,True,-17.3
22,42.42604,-71.194649,76.9,55.4,3.96,111,83,345,,True,-9.1
23,42.426069,-71.194628,81.1,54.8,4.02,111,83,344,,True,-7.7
24,42.426097,-71.194614,84.3,54.8,3.88,112,84,350,,True,-4.1
25,42.426133,-71.194612,88.1,54.8,3.84,113,84,347,,True,0.0
26,42.426164,-71.19461,91.7,54.8,3.82,113,84,349,,True,0.0
27,42.426206,-71.194601,95.7,54.8,3.76,114,85,344,,True,0.0
28,42.426234,-71.194595,99.1,54.8,3.6,115,85,341,,True,0.0
29,42.426266,-71.194596,102.4,54.8,3.62,116,85,340,,True,0.0
30,42.426298,-71.194623,106.0,54.8,3.58,117,84,336,,True,0.0
31,42.426325,-71.194648,109.8,54.8,3.62,118,84,334,,True,-1.3
32,42.426344,-71.194694,113.7,54.8,3.6,118,83,338,,True,-1.3
33,42.426358,-71.194732,117.8,54.6,3.74,118,83,346,,True,0.0
34,42.426372,-71.194775,121.7,54.6,3.86,119,83,358,,True,0.0
35,42.42639,-71.194824,125.9,54.8,3.98,119,83,372,,True,1.2
36,42.426402,-71.194866,130.0,54.8,4.04,119,83,371,,True,0.0
37,42.42642,-71.194919,134.5,54.8,4.16,120,84,375,,True,-1.2
38,42.42643,-71.194956,138.2,54.6,4.08,120,84,372,,True,-1.3
39,42.426439,-71.194999,141.9,54.6,4.04,121,84,375,,True,-1.4
40,42.426449,-71.195043,145.7,54.6,3.96,121,84,377,,True,0.0
41,42.426461,-71.195072,148.7,54.6,3.74,122,84,373,,True,1.5
42,42.426478,-71.195116,152.1,54.6,3.52,122,84,373,,True,1.6
43,42.426486,-71.19515,155.5,54.8,3.46,123,84,367,,True,1.5
44,42.426493,-71.195189,158.6,54.8,3.34,123,84,370,,True,1.5
45,42.426502,-71.19523,162.1,54.8,3.28,124,84,369,,True,0.0
46,42.426514,-71.195265,165.3,54.8,3.32,124,84,366,,True,0.0
47,42.426523,-71.195313,168.9,54.8,3.36,125,83,362,,True,0.0
48,42.426534,-71.19535,172.5,54.8,3.4,125,83,362,,True,0.0
49,42.426542,-71.195386,175.7,54.8,3.42,125,83,363,,True,0.0
50,42.426544,-71.195429,179.1,54.8,3.4,125,83,363,,True,0.0
51,42.426554,-71.195461,182.2,54.8,3.38,126,83,363,,True,1.6
52,42.426563,-71.1955,185.1,54.8,3.24,126,83,361,,True,1.6
53,42.426572,-71.195534,188.4,55.0,3.18,126,83,361,,True,3.1
54,42.426583,-71.19557,191.6,55.0,3.18,127,83,361,,True,1.5
55,42.426599,-71.195611,195.1,55.2,3.2,127,83,362,,True,0.0
56,42.426614,-71.195641,198.4,55.0,3.24,128,84,362,,True,0.0
57,42.426633,-71.195681,202.0,55.0,3.38,128,84,362,,True,0.0
58,42.426646,-71.195718,205.5,55.0,3.42,128,84,361,,True,1.4
59,42.426659,-71.195762,209.3,55.2,3.54,129,85,362,,True,1.4
60,42.426671,-71.195803,212.9,55.2,3.56,129,85,361,,True,1.4
61,42.42668,-71.195837,216.0,55.2,3.52,129,86,362,,True,0.0
62,42.426695,-71.195882,219.7,55.2,3.54,130,86,362,,True,1.5
63,42.426703,-71.195913,222.9,55.2,3.48,130,85,361,,True,1.5
64,42.426717,-71.195948,225.9,55.4,3.32,130,85,362,,True,1.5
65,42.426729,-71.19599,229.4,55.4,3.3,131,85,361,,True,2.9
66,42.426743,-71.196027,233.1,55.4,3.42,131,85,362,,True,2.8
67,42.426755,-71.196073,236.8,55.6,3.42,132,83,364,,True,2.8
68,42.426769,-71.196107,240.3,55.8,3.48,132,83,369,,True,2.9
69,42.426778,-71.196147,243.6,55.8,3.54,132,84,368,,True,1.5
70,42.42679,-71.196181,246.8,55.8,3.48,133,84,367,,True,0.0
71,42.426798,-71.196211,249.8,55.8,3.34,133,84,368,,True,0.0
72,42.426809,-71.196253,253.1,55.8,3.26,134,84,369,,True,1.6
73,42.426824,-71.196281,256.2,55.8,3.18,134,84,369,,True,1.5
74,42.426843,-71.196315,259.5,56.0,3.18,134,83,371,,True,1.5
75,42.426858,-71.196354,263.0,56.0,3.24,135,83,372,,True,1.5
76,42.426871,-71.196383,266.3,56.0,3.3,135,83,372,,True,0.0
77,42.426887,-71.196427,269.9,56.0,3.36,136,83,373,,True,1.6
78,42.426901,-71.196455,273.0,56.0,3.36,136,83,373,,True,1.6
79,42.426915,-71.196488,275.9,56.2,3.28,136,83,375,,True,1.5
80,42.426934,-71.196526,279.2,56.2,3.24,137,83,376,,True,1.5
81,42.426945,-71.19656,282.9,56.2,3.32,137,83,374,,True,0.0
82,42.426959,-71.196599,286.2,56.2,3.26,137,83,374,,True,0.0
83,42.426973,-71.196634,289.5,56.2,3.3,138,83,373,,True,0.0
84,42.426985,-71.196664,292.3,56.2,3.28,138,82,374,,True,0.0
85,42.427007,-71.196698,295.9,56.2,3.34,138,82,374,,True,-1.7
