t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.942093,-117.084581,0.0,119.0,0.0,72,,,,False,16.7
1,32.942091,-117.084583,0.0,119.0,0.0,72,,,,False,3.8
2,32.94208,-117.084585,1.2,119.2,0.6,72,,,,True,0.0
4,32.942045,-117.084562,5.3,119.2,1.325,72,,,,True,-1.0
8,32.942025,-117.084426,17.8,119.0,2.767,72,,,,True,-0.8
9,32.942007,-117.084401,20.9,118.8,3.12,73,,,,True,0.9
11,32.941951,-117.084366,27.7,119.0,3.2,74,,,,True,2.2
17,32.941754,-117.084315,50.0,119.6,3.638,77,,,,True,2.9
18,32.941722,-117.084303,53.7,119.8,3.714,77,,,,True,2.9
22,32.941594,-117.084254,68.4,120.2,3.68,80,,,,True,2.7
24,32.941534,-117.084223,75.9,120.4,3.7,81,,,,True,2.6
25,32.941507,-117.084209,79.3,120.4,3.657,82,,,,True,2.9
31,32.94134,-117.084112,99.6,121.0,3.386,86,,,,True,2.6
32,32.941312,-117.084094,103.2,121.2,3.414,93,,,,True,3.2
33,32.941284,-117.084075,106.8,121.2,3.438,99,,,,True,2.8
34,32.941257,-117.084054,110.3,121.4,3.444,103,,,,True,2.5
35,32.941231,-117.084034,113.7,121.4,3.44,104,,,,True,4.5
37,32.941192,-117.084007,118.9,121.6,3.14,107,,,,True,5.2
38,32.941183,-117.084004,120.1,121.8,2.66,108,,,,True,9.0
40,32.941165,-117.084018,121.9,122.0,1.64,110,,,,True,8.2
42,32.941137,-117.084008,124.8,122.4,1.18,111,,,,True,5.6
43,32.941137,-117.083988,126.4,122.4,1.26,112,,,,True,3.6
45,32.941146,-117.083968,128.6,122.4,1.34,113,,,,True,4.7
47,32.941154,-117.083968,129.6,122.2,0.96,114,,,,True,2.8
51,32.941164,-117.083985,131.3,122.2,0.45,116,,,,True,3.8
53,32.94116,-117.084018,134.6,122.6,0.833,117,,,,True,3.8
55,32.941158,-117.084064,139.1,122.8,1.188,118,,,,True,4.5
57,32.941182,-117.084127,145.2,122.8,2.317,118,,,,True,6.3
62,32.941182,-117.084307,162.3,123.6,3.314,119,,,,True,6.9
65,32.94119,-117.084387,169.7,124.8,3.063,121,,,,True,7.9
69,32.941221,-117.084486,179.4,125.6,2.443,123,,,,True,8.9
71,32.941238,-117.084547,185.6,126.0,2.65,124,,,,True,6.9
74,32.941283,-117.084616,193.7,126.4,2.86,126,,,,True,3.5
77,32.941334,-117.084671,201.5,127.0,2.65,127,,,,True,1.9
81,32.941408,-117.084782,214.1,126.8,2.914,129,,,,True,1.1
82,32.941409,-117.084825,217.9,126.6,3.28,129,,,,True,4.4
85,32.941395,-117.084941,229.1,126.8,3.45,129,,,,True,8.1
89,32.941347,-117.085004,237.5,128.6,2.8,131,,,,True,10.5
94,32.94128,-117.085094,248.6,129.6,2.167,130,,,,True,11.9
95,32.941274,-117.085108,250.2,130.0,2.117,129,,,,True,7.7
100,32.941244,-117.085227,261.1,130.6,2.083,130,,,,True,8.0
101,32.941222,-117.085242,263.5,130.6,2.217,130,,,,True,6.7
102,32.941197,-117.085242,266.2,131.0,2.286,130,,,,True,13.1
103,32.941184,-117.085227,268.2,131.2,2.25,131,,,,True,12.2
105,32.941175,-117.085186,271.8,132.0,2.14,133,,,,True,9.9
108,32.941168,-117.08512,278.3,132.4,2.02,134,,,,True,10.1
110,32.941164,-117.085076,282.3,132.6,2.1,137,,,,True,7.0
111,32.94116,-117.085057,284.1,132.8,2.05,141,,,,True,5.7
112,32.941157,-117.085035,286.0,133.0,2.029,145,,,,True,6.0
113,32.941156,-117.085014,288.2,133.0,1.98,150,,,,True,4.0
115,32.94115,-117.084969,292.3,133.2,2.0,154,,,,True,1.9
118,32.941124,-117.084903,299.2,133.4,2.2,157,,,,True,2.0
121,32.941073,-117.08483,307.4,133.4,2.517,156,,,,True,1.4
125,32.940981,-117.084768,318.9,133.6,2.814,156,,,,True,1.6
126,32.940957,-117.084779,321.5,133.6,2.82,155,,,,True,3.5
127,32.940941,-117.084802,324.4,133.8,2.833,155,,,,True,5.6
129,32.940927,-117.084863,330.2,134.2,2.85,155,,,,True,9.9
130,32.940922,-117.08489,333.1,134.4,2.84,155,,,,True,9.7
