t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.299093,-71.351751,0.0,82.8,0.0,82,72,0,,False,0.0
1,42.299115,-71.351752,0.4,82.8,0.4,83,72,150,,False,0.0
2,42.299128,-71.351775,2.5,82.8,1.25,84,72,120,,True,-2.0
3,42.299118,-71.351812,6.1,82.8,2.033,85,66,116,,True,-1.4
4,42.29911,-71.351861,10.2,82.6,2.55,86,0,129,,True,-2.6
5,42.299098,-71.351912,14.7,82.6,2.94,87,0,129,,True,-2.6
6,42.29909,-71.351946,17.8,82.4,3.48,88,83,129,,True,-1.3
7,42.299083,-71.351994,21.3,82.4,3.76,88,87,386,,True,-1.4
8,42.299088,-71.352049,25.9,82.4,3.96,91,88,358,,True,0.0
9,42.299091,-71.352097,29.2,82.4,3.8,94,87,359,,True,0.0
10,42.299114,-71.352123,32.1,82.4,3.48,97,87,333,,True,0.0
11,42.299139,-71.352163,36.4,82.4,3.72,99,87,321,,True,0.0
12,42.29916,-71.352179,39.4,82.4,3.62,102,86,320,,True,0.0
13,42.299185,-71.352191,41.8,82.4,3.18,104,86,301,,True,1.7
14,42.299214,-71.352202,45.0,82.4,3.16,106,86,299,,True,3.4
15,42.299235,-71.352205,47.9,82.6,3.16,107,86,287,,True,3.2
16,42.299268,-71.352219,51.1,82.8,2.94,109,86,287,,True,3.3
17,42.299293,-71.352222,54.3,82.8,2.98,110,85,288,,True,1.6
18,42.299324,-71.352222,57.3,82.8,3.1,111,85,287,,True,0.0
19,42.299357,-71.352233,60.8,82.8,3.16,113,85,289,,True,0.0
20,42.299385,-71.352254,64.4,82.8,3.3,114,84,293,,True,0.0
21,42.299396,-71.352301,67.8,82.8,3.34,115,84,298,,True,0.0
22,42.2994,-71.352345,71.9,82.8,3.52,116,85,306,,True,0.0
23,42.299397,-71.352388,75.0,82.8,3.54,116,85,313,,True,0.0
24,42.299397,-71.352435,79.0,82.8,3.64,117,84,322,,True,0.0
25,42.299392,-71.352481,83.2,82.8,3.76,118,84,325,,True,1.3
26,42.299382,-71.352523,86.4,82.8,3.72,119,84,328,,True,1.4
27,42.299383,-71.352563,90.2,83.0,3.66,120,85,332,,True,1.5
28,42.299383,-71.352604,93.1,83.0,3.62,121,85,332,,True,3.1
29,42.299373,-71.352645,96.9,83.0,3.58,121,84,332,,True,1.6
30,42.299371,-71.352674,99.2,83.2,3.2,123,84,332,,True,1.5
31,42.299364,-71.352722,103.1,83.2,3.34,124,84,330,,True,3.1
32,42.299365,-71.352758,106.3,83.2,3.22,124,84,332,,True,2.8
33,42.299361,-71.352804,109.7,83.4,3.32,125,84,332,,True,3.0
34,42.299359,-71.352846,113.6,83.6,3.34,125,85,333,,True,4.3
35,42.299354,-71.352884,116.5,83.6,3.46,126,85,335,,True,4.6
36,42.299355,-71.352925,120.1,83.8,3.4,126,85,335,,True,3.3
37,42.299355,-71.352957,122.8,84.0,3.3,127,85,337,,True,4.8
38,42.299354,-71.352997,125.8,84.0,3.22,127,85,339,,True,5.2
39,42.299356,-71.353032,129.0,84.2,3.08,127,85,338,,True,3.3
40,42.299359,-71.353067,131.7,84.4,3.04,128,84,340,,True,5.1
41,42.299351,-71.353102,134.8,84.4,2.94,128,84,340,,True,3.3
42,42.299344,-71.353136,137.6,84.6,2.96,129,85,337,,True,1.6
43,42.299338,-71.353181,141.2,84.6,3.08,129,85,343,,True,1.6
44,42.299335,-71.353212,144.1,84.6,3.02,129,84,347,,True,0.0
45,42.299329,-71.353248,147.1,84.6,3.08,130,84,352,,True,0.0
46,42.299328,-71.353287,150.3,84.6,3.1,130,84,354,,True,0.0
47,42.299329,-71.353316,152.8,84.6,3.04,131,84,354,,True,0.0
48,42.299335,-71.353355,155.7,84.6,2.9,131,84,351,,True,0.0
49,42.29935,-71.353392,159.0,84.6,2.98,131,82,343,,True,-3.2
50,42.299364,-71.353427,162.3,84.6,3.04,132,82,335,,True,-4.9
51,42.299387,-71.353454,165.2,84.2,2.98,132,82,327,,True,-5.2
52,42.299412,-71.353465,168.0,84.0,3.04,133,82,317,,True,-7.0
53,42.299442,-71.353468,170.6,84.0,2.98,133,82,307,,True,-5.2
54,42.299468,-71.353463,173.8,83.8,2.96,133,82,295,,True,-4.9
55,42.299493,-71.353454,176.8,83.6,2.9,134,82,289,,True,-4.8
56,42.299526,-71.353437,180.3,83.4,3.02,134,82,283,,True,-4.9
57,42.299543,-71.353419,183.1,83.4,3.02,134,82,280,,True,-3.3
58,42.299576,-71.353399,186.0,83.2,3.08,134,82,278,,True,-1.7
59,42.299598,-71.353386,189.1,83.2,3.06,134,82,275,,True,-3.3
60,42.299627,-71.353382,192.4,83.2,3.12,135,83,273,,True,-3.2
61,42.29966,-71.353382,195.4,83.0,3.02,135,83,272,,True,-3.2
62,42.299686,-71.353388,198.5,82.8,3.08,136,83,271,,True,-4.6
63,42.299716,-71.353401,201.6,82.8,3.12,136,83,268,,True,-5.8
64,42.299749,-71.353415,205.4,82.6,3.26,137,83,267,,True,-4.1
65,42.29978,-71.353423,209.1,82.2,3.34,137,83,265,,True,-5.4
66,42.299815,-71.353437,213.1,82.2,3.54,139,83,265,,True,-5.7
67,42.299841,-71.353438,216.5,82.0,3.6,139,83,265,,True,-2.8
68,42.299871,-71.353443,219.4,81.8,3.56,139,83,262,,True,-3.1
69,42.299902,-71.35344,223.3,81.8,3.58,140,84,257,,True,-1.5
70,42.299925,-71.353428,226.2,81.8,3.42,140,84,256,,True,0.0
71,42.29996,-71.353412,229.9,81.8,3.36,141,84,254,,True,0.0
72,42.299981,-71.353405,233.0,81.8,3.3,142,83,252,,True,0.0
73,42.300015,-71.353399,236.1,81.8,3.34,143,83,253,,True,1.8
74,42.300042,-71.353398,239.1,81.8,3.16,143,82,256,,True,1.8
75,42.300065,-71.353393,241.3,82.0,3.02,143,82,258,,True,3.4
76,42.300095,-71.353389,244.2,82.0,2.86,144,84,257,,True,3.4
77,42.300125,-71.353389,248.0,82.2,3.0,144,84,257,,True,1.5
78,42.300149,-71.353389,250.7,82.2,2.92,144,84,260,,True,3.3
79,42.300179,-71.353394,254.3,82.2,3.04,144,83,264,,True,1.7
80,42.300201,-71.353392,256.3,82.4,3.0,144,83,267,,True,1.5
81,42.300233,-71.353393,259.5,82.4,3.06,145,83,269,,True,1.6
82,42.300266,-71.353396,263.8,82.4,3.16,145,83,268,,True,0.0
83,42.300294,-71.353399,266.9,82.4,3.24,145,83,271,,True,0.0
84,42.300327,-71.353408,270.5,82.4,3.24,144,83,275,,True,0.0
85,42.300353,-71.35341,273.5,82.4,3.44,145,83,276,,True,0.0
86,42.30038,-71.353415,276.2,82.4,3.34,145,83,279,,True,0.0
87,42.300406,-71.353441,279.3,82.4,3.1,145,83,280,,True,0.0
88,42.300423,-71.353473,282.7,82.4,3.16,145,83,280,,True,0.0
89,42.300423,-71.35352,286.2,82.4,3.14,145,83,282,,True,0.0
90,42.300422,-71.353557,289.6,82.4,3.22,146,83,285,,True,-1.5
91,42.300422,-71.353589,292.3,82.4,3.22,145,83,289,,True,-1.6
92,42.300415,-71.353638,295.7,82.2,3.28,146,83,291,,True,-3.1
93,42.30042,-71.353674,299.1,82.2,3.28,146,82,292,,True,-4.6
94,42.300417,-71.353718,302.5,82.0,3.26,146,82,291,,True,-6.2
95,42.300409,-71.353751,305.3,81.8,3.14,146,82,291,,True,-8.1
96,42.30039,-71.353785,308.5,81.4,3.24,146,82,290,,True,-8.5
97,42.30036,-71.353792,311.4,81.2,3.14,146,82,289,,True,-6.5
98,42.300336,-71.353792,314.3,81.0,3.04,146,82,289,,True,-4.8
