t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.94134,-117.15404,0.0,81.2,0.0,70,,,,False,0.0
4,32.941274,-117.154027,7.4,81.2,1.85,69,,,,True,-1.3
5,32.94126,-117.154047,9.7,81.2,1.94,69,,,,True,1.3
7,32.941236,-117.154109,15.9,81.0,2.271,70,,,,True,0.5
11,32.941151,-117.154221,31.1,81.6,3.567,70,,,,True,-1.2
15,32.940979,-117.154182,50.7,81.4,4.35,70,,,,True,-2.0
17,32.940888,-117.154166,61.0,80.6,4.983,70,,,,True,-4.8
18,32.940839,-117.154165,66.1,80.0,5.0,71,,,,True,-7.2
20,32.940744,-117.15416,77.0,79.4,5.26,71,,,,True,-4.7
22,32.940686,-117.154158,83.9,79.0,4.58,71,,,,True,-2.2
24,32.940622,-117.154166,90.9,79.2,4.133,71,,,,True,-1.8
29,32.940429,-117.154165,112.2,79.0,4.043,74,,,,True,-2.8
31,32.940338,-117.154164,122.2,78.6,4.471,77,,,,True,-5.2
35,32.940099,-117.154168,148.6,77.2,6.067,78,,,,True,-8.4
36,32.940025,-117.154164,156.3,75.8,6.82,79,,,,True,-10.7
37,32.939952,-117.154163,164.5,74.6,7.05,79,,,,True,-12.2
38,32.939875,-117.154158,172.7,73.2,7.214,79,,,,True,-8.6
39,32.939799,-117.154137,181.5,73.2,7.413,79,,,,True,-5.3
40,32.939744,-117.154094,188.7,73.0,8.02,79,,,,True,0.0
41,32.939713,-117.154039,194.7,73.0,7.68,79,,,,True,-0.6
43,32.93967,-117.15391,207.6,73.2,6.98,79,,,,True,-0.9
44,32.939642,-117.15385,213.9,73.0,6.48,79,,,,True,-1.3
47,32.939547,-117.153706,231.1,72.6,6.067,79,,,,True,-2.4
49,32.939488,-117.153624,240.8,72.4,5.38,77,,,,True,-2.2
51,32.939408,-117.153595,249.8,72.2,5.129,76,,,,True,-2.2
53,32.939329,-117.153625,258.9,72.0,4.633,77,,,,True,-1.9
55,32.939258,-117.153682,268.3,71.8,4.583,80,,,,True,-2.1
56,32.939221,-117.153712,273.2,71.8,4.68,83,,,,True,-3.2
57,32.939182,-117.153744,278.4,71.6,4.767,86,,,,True,-3.0
58,32.939151,-117.153785,283.6,71.2,4.94,87,,,,True,-3.9
59,32.939125,-117.153828,288.6,71.2,4.95,88,,,,True,-3.2
60,32.939104,-117.153875,293.6,71.0,5.06,88,,,,True,-1.4
63,32.939049,-117.15403,309.2,70.6,5.12,87,,,,True,-1.7
66,32.939016,-117.154207,326.3,70.6,5.45,87,,,,True,-1.3
72,32.938959,-117.154571,360.5,70.0,5.7,87,,,,True,-1.0
74,32.93893,-117.154666,370.4,70.0,5.512,87,,,,True,-1.2
79,32.938891,-117.154864,389.7,69.8,4.171,87,,,,True,-0.5
80,32.938872,-117.154899,393.8,69.8,3.9,87,,,,True,-2.7
82,32.938827,-117.154986,402.8,69.8,4.05,86,,,,True,-5.6
84,32.9388,-117.155119,415.3,68.8,5.12,86,,,,True,-6.2
85,32.938817,-117.155196,422.1,68.0,5.66,86,,,,True,-6.7
86,32.93881,-117.155271,429.3,67.6,5.917,86,,,,True,-4.6
88,32.938743,-117.155378,441.6,67.2,6.467,86,,,,True,-2.3
90,32.938678,-117.155491,454.4,67.0,6.46,84,,,,True,-1.2
92,32.938619,-117.155594,466.4,67.0,6.183,85,,,,True,-1.4
94,32.938513,-117.155645,478.6,67.0,6.167,85,,,,True,-3.5
95,32.938463,-117.15569,485.5,66.6,6.22,86,,,,True,-4.5
97,32.938374,-117.155806,500.0,65.4,6.72,86,,,,True,-5.5
99,32.938308,-117.155951,515.0,64.8,7.28,87,,,,True,-5.0
101,32.938188,-117.156025,529.9,64.2,7.4,86,,,,True,-3.5
102,32.938128,-117.156063,537.4,64.0,7.48,86,,,,True,-2.9
104,32.938008,-117.156116,551.9,63.6,7.38,86,,,,True,-1.8
106,32.937901,-117.156133,563.5,63.4,6.72,87,,,,True,-1.4
108,32.937844,-117.156217,573.8,63.4,6.067,88,,,,True,-0.6
109,32.93783,-117.156271,578.8,63.4,5.38,89,,,,True,-0.3
115,32.937707,-117.156636,615.4,63.2,5.943,90,,,,True,-0.7
116,32.937686,-117.156699,621.7,63.2,6.129,90,,,,True,-0.9
118,32.937637,-117.156821,634.3,63.0,6.167,90,,,,True,-1.8
120,32.93756,-117.156917,646.8,62.8,6.28,91,,,,True,-2.3
122,32.9375,-117.157027,658.8,62.4,6.183,91,,,,True,-2.6
123,32.937473,-117.15709,665.4,62.2,6.22,91,,,,True,-1.9
124,32.937447,-117.157154,672.1,62.0,6.3,91,,,,True,-0.2
132,32.937248,-117.157632,722.1,61.4,6.3,94,,,,True,0.8
140,32.937045,-117.158049,767.0,62.2,5.931,96,,,,True,0.8
144,32.936951,-117.158256,789.1,63.2,5.583,98,,,,True,2.1
147,32.936893,-117.158405,804.3,63.0,5.329,95,,,,True,3.6
148,32.936878,-117.158455,809.4,63.2,5.3,95,,,,True,1.2
152,32.936826,-117.158648,828.4,64.4,4.82,97,,,,True,0.7
158,32.936758,-117.158944,857.0,64.0,4.76,98,,,,True,0.2
165,32.936617,-117.159263,890.7,63.6,4.792,98,,,,True,-1.1
169,32.936519,-117.159419,909.0,63.4,4.727,97,,,,True,-1.3
171,32.936479,-117.159483,916.7,63.4,4.333,97,,,,True,-1.5
172,32.936462,-117.159526,920.8,63.2,4.3,97,,,,True,-2.3
174,32.936437,-117.159622,929.9,63.0,4.18,96,,,,True,-2.5
175,32.936434,-117.159671,934.6,62.8,4.267,96,,,,True,-1.6
178,32.936416,-117.159819,948.6,62.6,4.633,96,,,,True,-2.3
180,32.936384,-117.159923,959.0,62.6,4.88,96,,,,True,-1.3
181,32.936371,-117.159975,964.1,62.2,4.917,96,,,,True,-1.0
187,32.93632,-117.160313,996.3,62.0,5.329,97,,,,True,-1.0
189,32.936274,-117.16041,1006.7,62.0,5.325,97,,,,True,-0.3
191,32.93622,-117.160508,1017.4,62.0,5.33,99,,,,True,-0.5
192,32.936199,-117.160564,1022.9,62.0,5.32,99,,,,True,0.5
194,32.936201,-117.160677,1033.4,61.8,5.34,103,,,,True,1.4
197,32.936223,-117.160848,1049.7,62.2,5.36,105,,,,True,1.5
199,32.936206,-117.160947,1059.1,62.6,5.14,107,,,,True,2.6
200,32.936218,-117.160986,1063.1,62.6,4.95,107,,,,True,-0.5
202,32.936226,-117.161079,1071.8,62.8,4.42,108,,,,True,-3.3
205,32.936208,-117.16127,1089.7,62.0,5.32,108,,,,True,-4.1
206,32.936189,-117.161331,1095.6,61.4,5.417,109,,,,True,-4.6
