t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420092,-71.196174,0.0,83.2,0.0,,0,0,,False,0.0
1,42.420126,-71.196187,3.4,83.2,0.0,,0,0,,True,0.0
2,42.420155,-71.196196,6.6,83.2,3.3,,41,0,,True,0.0
3,42.420182,-71.196206,9.8,83.2,3.267,,0,0,,True,-1.5
4,42.420209,-71.196226,13.8,83.2,3.45,,0,0,,True,-1.8
5,42.420232,-71.196243,17.0,83.0,3.4,,0,0,,True,-1.7
6,42.420243,-71.19625,17.9,83.0,2.91,,84,0,,True,-1.7
7,42.420266,-71.196287,21.8,83.0,3.04,,84,345,,True,0.0
8,42.420282,-71.196319,25.3,83.0,3.1,,84,286,,True,0.0
9,42.420298,-71.196359,29.1,83.0,3.06,,84,255,,True,1.5
10,42.420304,-71.196394,32.2,83.0,3.04,,84,256,,True,2.9
11,42.420318,-71.196425,35.1,83.2,3.44,,84,257,,True,3.1
12,42.420333,-71.196469,39.0,83.4,3.44,,84,258,,True,4.6
13,42.420342,-71.196499,41.8,83.4,3.3,,84,262,,True,4.5
14,42.42035,-71.196541,45.3,83.6,3.24,,84,289,,True,6.5
15,42.420356,-71.19658,48.4,83.8,3.24,,84,293,,True,6.2
16,42.420364,-71.196612,51.4,84.2,3.26,,84,298,,True,4.8
17,42.420373,-71.196653,54.6,84.2,3.12,,83,303,,True,3.2
18,42.420384,-71.196687,57.9,84.2,3.22,,83,297,,True,1.6
19,42.420396,-71.196723,60.8,84.2,3.1,,83,295,,True,1.6
20,42.420408,-71.196758,64.1,84.4,3.14,,83,295,,True,1.6
21,42.420419,-71.196788,66.9,84.4,3.1,,83,297,,True,1.6
22,42.42043,-71.19683,70.5,84.4,3.18,,83,296,,True,1.6
23,42.420438,-71.196861,73.4,84.4,3.1,,83,298,,True,1.6
24,42.420447,-71.196901,76.7,84.6,3.18,,83,298,,True,1.6
25,42.420453,-71.196939,79.8,84.6,3.14,,83,301,,True,1.6
26,42.420462,-71.196972,82.9,84.6,3.2,,83,302,,True,0.0
27,42.42047,-71.197013,86.3,84.6,3.16,,84,303,,True,0.0
28,42.420479,-71.197047,89.2,84.6,3.16,,84,304,,True,0.0
29,42.420484,-71.19708,92.2,84.6,3.1,,84,306,,True,0.0
30,42.420487,-71.197119,95.0,84.6,3.04,,83,310,,True,-1.6
31,42.420493,-71.197157,98.3,84.6,3.08,,83,310,,True,-1.7
32,42.420496,-71.197197,101.7,84.4,3.08,,83,308,,True,-1.6
33,42.420505,-71.197229,104.1,84.4,2.98,,83,307,,True,-3.2
34,42.420517,-71.197263,107.5,84.4,3.06,,84,301,,True,-1.6
35,42.420521,-71.197306,110.8,84.2,3.16,,84,301,,True,-1.6
36,42.420532,-71.197329,113.9,84.2,3.12,,84,300,,True,-1.7
37,42.420546,-71.197364,116.8,84.2,3.02,,84,298,,True,0.0
38,42.42055,-71.197385,119.0,84.2,2.98,,84,299,,True,3.4
39,42.420549,-71.197409,120.9,84.2,2.68,,84,300,,True,5.4
40,42.420542,-71.197435,123.1,84.4,2.46,,85,304,,True,5.0
41,42.420545,-71.197469,125.5,84.6,2.32,,86,304,,True,5.9
42,42.420549,-71.197498,127.9,84.8,2.22,,86,299,,True,3.7
43,42.420556,-71.197538,131.1,84.8,2.42,,83,294,,True,1.9
44,42.420564,-71.197563,133.8,84.8,2.58,,83,292,,True,-1.9
45,42.420573,-71.197589,136.1,84.8,2.6,,83,291,,True,-1.8
46,42.420576,-71.197623,138.6,84.6,2.62,,81,290,,True,-1.7
47,42.420585,-71.197662,142.2,84.6,2.86,,81,289,,True,-1.8
48,42.420592,-71.197699,145.3,84.6,2.84,,83,288,,True,0.0
49,42.420592,-71.197729,147.5,84.6,2.74,,83,287,,True,3.3
50,42.420599,-71.197748,149.3,84.6,2.64,,82,287,,True,3.6
51,42.42061,-71.197783,152.1,84.8,2.7,,81,284,,True,5.1
52,42.420625,-71.197796,154.3,85.0,2.42,,81,282,,True,6.0
53,42.420636,-71.19782,156.4,85.0,2.22,,81,282,,True,5.9
54,42.42064,-71.197852,159.3,85.2,2.36,,83,284,,True,3.7
55,42.420636,-71.197884,162.2,85.4,2.58,,83,281,,True,5.3
56,42.42062,-71.197921,165.1,85.4,2.6,,83,281,,True,5.7
57,42.420619,-71.19795,167.7,85.6,2.68,,83,282,,True,5.2
58,42.420618,-71.197977,169.8,85.8,2.68,,84,286,,True,7.8
59,42.420618,-71.198008,171.9,86.0,2.52,,84,287,,True,6.1
60,42.42062,-71.198025,173.8,86.0,2.32,,84,289,,True,4.7
61,42.420631,-71.198049,175.3,86.2,2.04,,83,288,,True,1.7
62,42.420649,-71.198076,177.6,86.2,1.98,,82,288,,True,1.8
63,42.420665,-71.198098,180.6,86.2,2.16,,82,288,,True,0.0
64,42.420693,-71.198119,183.4,86.2,2.3,,82,287,,True,1.7
65,42.420707,-71.19812,185.1,86.2,2.26,,82,283,,True,1.9
66,42.420721,-71.198105,187.2,86.2,2.38,,82,282,,True,1.9
67,42.420735,-71.198086,189.3,86.4,2.34,,82,282,,True,1.8
68,42.420741,-71.198069,191.2,86.4,2.12,,82,280,,True,1.6
69,42.420764,-71.198047,193.7,86.4,2.06,,83,278,,True,0.0
70,42.420781,-71.198024,196.3,86.4,2.24,,83,277,,True,0.0
71,42.420795,-71.198,199.6,86.4,2.48,,83,276,,True,0.0
72,42.420815,-71.197981,201.4,86.4,2.42,,82,275,,True,0.0
73,42.42083,-71.19797,203.4,86.4,2.44,,81,277,,True,0.0
74,42.42085,-71.197953,206.1,86.4,2.48,,81,277,,True,0.0
75,42.420867,-71.197948,207.8,86.4,2.3,,81,274,,True,0.0
76,42.420887,-71.197937,210.1,86.4,2.1,,82,268,,True,0.0
77,42.420908,-71.197919,212.6,86.4,2.24,,83,258,,True,0.0
78,42.420922,-71.197908,215.5,86.4,2.42,,83,255,,True,0.0
79,42.420934,-71.197886,217.1,86.4,2.2,,83,254,,True,0.0
80,42.420958,-71.197856,220.2,86.4,2.48,,84,257,,True,0.0
81,42.420981,-71.19783,223.9,86.4,2.76,,84,261,,True,0.0
82,42.420991,-71.197799,226.8,86.4,2.84,,84,261,,True,0.0
83,42.421006,-71.197765,230.0,86.4,2.9,,83,266,,True,0.0
84,42.421017,-71.197739,232.8,86.4,3.14,,82,263,,True,0.0
85,42.421031,-71.19771,235.4,86.4,3.04,,81,259,,True,0.0
86,42.42105,-71.197682,238.4,86.4,2.9,,81,258,,True,0.0
87,42.421067,-71.197659,241.2,86.4,2.88,,82,252,,True,0.0
88,42.421094,-71.197642,243.9,86.4,2.78,,82,253,,True,0.0
89,42.42112,-71.197625,247.1,86.4,2.86,,82,251,,True,0.0
90,42.42115,-71.197616,250.2,86.4,2.96,,82,250,,True,-1.6
91,42.421174,-71.197605,253.0,86.4,2.92,,82,252,,True,0.0
92,42.421202,-71.197592,256.6,86.2,3.08,,82,254,,True,0.0
93,42.421226,-71.19758,259.1,86.4,3.04,,83,256,,True,0.0
94,42.421249,-71.197562,262.4,86.4,3.06,,83,258,,True,3.5
95,42.42127,-71.197538,265.3,86.4,3.02,,83,258,,True,3.9
96,42.421284,-71.197515,267.9,86.6,2.98,,83,259,,True,7.8
97,42.421287,-71.197499,269.4,86.8,2.56,,83,260,,True,15.7
98,42.421298,-71.197481,271.3,87.0,2.44,,83,260,,True,13.8
99,42.421315,-71.197476,272.6,87.2,2.04,,83,262,,True,15.5
100,42.421329,-71.197472,274.2,87.8,1.78,,83,265,,True,16.8
101,42.421356,-71.197465,276.9,88.0,1.8,,84,268,,True,13.3
102,42.421378,-71.19746,279.5,88.4,2.02,,84,270,,True,9.6
103,42.421396,-71.19745,282.0,88.8,2.14,,84,282,,True,7.7
104,42.421422,-71.197436,284.6,88.8,2.4,,84,289,,True,3.8
105,42.421445,-71.197426,287.3,88.8,2.62,,82,292,,True,0.0
106,42.421468,-71.197415,290.0,88.8,2.62,,82,297,,True,-1.8
107,42.421491,-71.197405,292.4,88.8,2.58,,81,296,,True,-1.7
108,42.421521,-71.197398,296.0,88.6,2.8,,81,292,,True,-3.1
109,42.42155,-71.197399,299.4,88.6,2.96,,81,287,,True,-5.0
110,42.421578,-71.1974,302.7,88.4,3.08,,82,292,,True,-3.6
111,42.421595,-71.197402,304.4,88.2,2.88,,82,291,,True,-3.8
112,42.42162,-71.197408,307.2,88.2,2.96,,82,289,,True,-3.3
113,42.421643,-71.197413,309.8,88.2,2.76,,82,276,,True,-1.9
