t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.94136,-117.154124,0.0,82.4,0.0,81,,,,False,0.0
2,32.941312,-117.154072,5.5,82.4,2.75,80,,,,True,-2.2
4,32.941297,-117.154087,9.8,82.4,2.45,79,,,,True,-2.1
6,32.941238,-117.154122,18.2,82.0,3.033,79,,,,True,1.5
7,32.941232,-117.154135,19.3,82.0,2.76,79,,,,True,1.5
12,32.941142,-117.154229,32.0,82.8,2.3,80,,,,True,2.9
13,32.941105,-117.154237,36.2,82.8,2.817,81,,,,True,1.0
15,32.941015,-117.154218,46.0,82.8,3.338,82,,,,True,-3.0
17,32.940905,-117.154188,58.4,82.4,5.28,83,,,,True,-3.8
19,32.940782,-117.154176,72.1,81.6,5.983,84,,,,True,-5.4
20,32.940734,-117.154174,77.9,81.2,6.38,85,,,,True,-6.1
22,32.940654,-117.15418,86.5,80.6,5.62,85,,,,True,-3.8
23,32.940606,-117.154166,91.3,80.4,5.483,85,,,,True,-2.6
25,32.940528,-117.154073,103.4,80.4,5.1,84,,,,True,-1.6
27,32.940511,-117.153929,116.8,80.2,6.06,84,,,,True,-1.7
28,32.940511,-117.153849,124.3,80.0,6.6,84,,,,True,-1.1
30,32.940521,-117.153694,138.9,79.6,7.1,84,,,,True,-1.8
32,32.940523,-117.153507,156.0,79.8,7.84,84,,,,True,-2.1
35,32.940539,-117.153235,181.9,79.0,8.6,85,,,,True,-2.1
36,32.940538,-117.153142,190.6,78.6,8.617,84,,,,True,-2.6
40,32.940523,-117.152767,225.7,77.8,8.76,84,,,,True,-2.2
43,32.940508,-117.152506,249.9,77.4,8.471,86,,,,True,-2.1
45,32.940498,-117.152376,262.4,77.2,7.34,91,,,,True,-1.7
46,32.940495,-117.152331,266.6,77.0,6.817,92,,,,True,-2.5
49,32.940488,-117.152256,273.5,77.0,3.933,91,,,,True,-3.0
50,32.940487,-117.152248,274.2,76.8,2.36,91,,,,True,-2.2
56,32.940487,-117.152248,275.8,76.8,0.329,90,,,,False,-2.2
62,32.94048,-117.152234,275.8,76.8,0.133,87,,,,False,-1.4
63,32.94048,-117.152234,275.8,76.8,0.0,84,,,,False,-3.5
65,32.94048,-117.152234,275.8,76.8,0.0,81,,,,False,-2.0
69,32.94048,-117.152234,275.8,76.8,0.0,78,,,,False,-2.0
72,32.940476,-117.152196,280.7,76.8,0.7,74,,,,True,-2.0
73,32.94048,-117.152149,284.9,76.6,1.137,72,,,,True,-1.3
75,32.940515,-117.152039,295.6,76.4,3.3,71,,,,True,-1.2
77,32.940596,-117.151952,307.4,76.4,5.34,71,,,,True,-0.6
78,32.940648,-117.151926,313.5,76.4,5.72,71,,,,True,2.0
79,32.940702,-117.151911,319.6,76.4,5.783,72,,,,True,2.8
83,32.94092,-117.151858,344.4,77.4,6.18,75,,,,True,3.7
84,32.940974,-117.151842,350.6,77.6,6.2,80,,,,True,4.2
85,32.941026,-117.151827,356.8,78.0,6.2,87,,,,True,4.3
86,32.941076,-117.15181,362.5,78.2,6.129,91,,,,True,4.2
90,32.941277,-117.151728,386.0,79.2,5.84,94,,,,True,3.7
92,32.94138,-117.151685,398.1,79.6,5.933,94,,,,True,3.8
95,32.941537,-117.15161,416.9,80.2,6.18,94,,,,True,3.8
100,32.941789,-117.151477,447.8,81.4,6.212,96,,,,True,3.8
103,32.941945,-117.151413,465.6,82.2,6.088,99,,,,True,3.8
104,32.942001,-117.1514,472.0,82.4,6.122,99,,,,True,3.2
106,32.942104,-117.15135,484.6,82.8,6.133,101,,,,True,2.7
109,32.942242,-117.151223,503.7,83.2,6.34,103,,,,True,2.7
110,32.942301,-117.151204,510.4,83.4,6.4,103,,,,True,3.1
111,32.942358,-117.151191,516.9,83.6,6.46,103,,,,True,4.9
112,32.942411,-117.151164,523.2,84.0,6.433,104,,,,True,5.6
114,32.942507,-117.151087,536.3,84.8,6.52,102,,,,True,5.0
117,32.942666,-117.150984,556.5,86.0,6.66,103,,,,True,4.7
120,32.94283,-117.150891,576.4,86.6,6.683,106,,,,True,3.7
121,32.942885,-117.150861,583.0,86.8,6.671,107,,,,True,3.3
123,32.942994,-117.150796,596.5,87.0,6.667,108,,,,True,3.7
127,32.943204,-117.150677,622.5,88.2,6.583,111,,,,True,3.7
130,32.943361,-117.150595,641.4,89.0,6.414,112,,,,True,3.8
132,32.943461,-117.150535,653.9,89.4,6.28,112,,,,True,3.5
138,32.943758,-117.150365,690.5,90.6,6.138,112,,,,True,3.3
140,32.94385,-117.150303,702.2,91.0,6.038,111,,,,True,3.7
141,32.943894,-117.150263,708.0,91.2,6.011,111,,,,True,4.9
143,32.943976,-117.150203,718.7,91.8,5.64,112,,,,True,8.7
145,32.944009,-117.150187,722.9,92.2,4.14,112,,,,True,10.6
148,32.943997,-117.150193,722.9,92.8,0.84,112,,,,False,7.6
149,32.943996,-117.150193,723.1,92.8,0.733,112,,,,False,5.1
154,32.943997,-117.150193,723.1,92.2,0.033,109,,,,False,0.0
158,32.944028,-117.150187,726.6,92.4,0.389,108,,,,True,0.9
162,32.944128,-117.150144,738.3,92.8,1.9,108,,,,True,3.0
168,32.944367,-117.150027,767.3,93.2,4.07,109,,,,True,2.9
171,32.944501,-117.149948,783.9,94.0,5.067,112,,,,True,3.0
177,32.944777,-117.149794,817.6,95.0,5.589,112,,,,True,3.3
183,32.945058,-117.149634,852.4,96.2,5.708,113,,,,True,2.9
186,32.945203,-117.149559,869.9,96.6,5.811,113,,,,True,1.8
190,32.945409,-117.149455,894.7,97.2,6.043,112,,,,True,1.7
195,32.945682,-117.149344,926.7,97.0,6.311,111,,,,True,1.6
201,32.946039,-117.149234,967.7,98.2,6.636,112,,,,True,1.4
203,32.946163,-117.149207,981.4,98.4,6.837,111,,,,True,2.2
