t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.935216,-117.260842,0.0,5.0,0.0,119,57,92,,False,9.3
1,32.935233,-117.260844,1.7,5.2,1.7,119,57,98,,True,8.6
2,32.935259,-117.260847,4.3,5.4,2.15,119,59,127,,True,5.7
3,32.935282,-117.260847,7.0,5.6,2.333,119,59,101,,True,5.1
4,32.935311,-117.260849,10.5,5.6,2.625,119,59,174,,True,4.9
5,32.935337,-117.260854,13.4,5.8,2.68,119,81,189,,True,4.6
6,32.935365,-117.260857,16.6,6.0,2.98,120,83,309,,True,6.2
7,32.935399,-117.260865,20.1,6.2,3.16,119,83,322,,True,4.3
8,32.935428,-117.260868,23.5,6.4,3.3,119,83,325,,True,4.2
9,32.935466,-117.260875,27.4,6.4,3.38,119,84,350,,True,4.0
10,32.935495,-117.260869,31.0,6.6,3.52,119,84,348,,True,4.1
11,32.935528,-117.260872,35.0,6.8,3.68,120,84,372,,True,5.8
12,32.935559,-117.260885,38.2,7.0,3.62,120,84,391,,True,5.7
13,32.935583,-117.260889,41.2,7.2,3.54,121,84,366,,True,8.1
14,32.93562,-117.260896,45.0,7.4,3.52,122,84,360,,True,8.4
15,32.935639,-117.260892,47.3,7.8,3.26,123,84,362,,True,8.4
16,32.935667,-117.260894,50.1,8.0,3.02,124,84,355,,True,12.1
17,32.935697,-117.260895,53.1,8.2,2.98,125,84,347,,True,10.2
18,32.935706,-117.260899,54.0,8.2,2.56,126,84,345,,True,6.5
19,32.935692,-117.260887,54.9,8.6,1.98,126,84,349,,True,4.5
20,32.935675,-117.260885,56.8,8.6,1.9,127,84,343,,True,1.6
21,32.93565,-117.260879,59.7,8.6,1.92,128,84,337,,True,-1.7
22,32.935613,-117.260875,63.4,8.6,2.06,129,83,320,,True,-2.9
23,32.935589,-117.260876,66.5,8.4,2.5,130,83,317,,True,-2.8
24,32.935549,-117.260868,70.7,8.2,3.16,130,83,350,,True,-2.9
25,32.935526,-117.260857,73.8,8.2,3.4,131,83,370,,True,-1.4
26,32.935495,-117.260845,77.2,8.2,3.5,132,83,379,,True,0.0
27,32.935464,-117.260837,80.6,8.2,3.44,133,83,375,,True,1.5
28,32.935438,-117.260837,83.8,8.2,3.46,133,85,363,,True,1.5
29,32.935402,-117.260833,87.5,8.4,3.36,134,85,349,,True,1.5
30,32.935375,-117.260833,90.7,8.4,3.38,134,85,345,,True,0.0
31,32.935346,-117.260824,94.1,8.4,3.38,135,85,338,,True,-1.5
32,32.935316,-117.26081,97.3,8.2,3.34,136,84,333,,True,-3.0
