t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420176,-71.196003,0.0,81.4,0.0,102,,,,False,-6.5
1,42.420176,-71.196003,0.0,81.4,0.0,102,,,,False,-5.2
7,42.420176,-71.196003,0.0,81.2,0.0,102,,,,False,-2.0
10,42.420235,-71.196018,6.2,81.0,0.689,102,,,,True,-2.1
11,42.420248,-71.196031,7.7,81.0,0.77,102,,,,True,-1.0
12,42.420263,-71.196018,9.8,81.2,1.96,102,,,,True,-1.2
15,42.420304,-71.19592,19.1,81.0,2.58,100,,,,True,-1.9
16,42.420331,-71.195887,23.0,80.8,3.06,100,,,,True,3.7
20,42.420432,-71.195734,40.0,80.4,4.18,100,,,,True,7.4
25,42.420538,-71.195571,57.9,83.0,3.878,102,,,,True,9.7
27,42.420577,-71.195495,65.3,84.4,3.614,104,,,,True,14.0
30,42.420638,-71.195389,76.7,86.0,3.76,104,,,,True,11.9
32,42.420687,-71.195328,84.3,86.6,3.8,103,,,,True,9.7
35,42.420753,-71.195234,94.8,87.4,3.62,107,,,,True,8.4
37,42.420806,-71.195181,102.3,88.0,3.6,110,,,,True,8.3
38,42.420823,-71.19515,105.3,88.4,3.5,118,,,,True,7.6
39,42.420834,-71.195112,108.4,88.6,3.443,123,,,,True,7.8
41,42.420847,-71.195021,115.9,89.0,3.517,126,,,,True,7.7
43,42.420832,-71.194939,122.9,89.6,3.52,127,,,,True,7.5
46,42.420819,-71.194806,133.7,90.6,3.56,128,,,,True,6.9
47,42.420809,-71.19476,137.6,90.8,3.617,128,,,,True,2.8
50,42.420792,-71.194608,150.6,91.4,3.957,127,,,,True,-0.7
56,42.420725,-71.194273,179.1,91.2,4.611,128,,,,True,-1.4
63,42.420629,-71.193775,221.4,90.0,5.446,129,,,,True,-2.1
66,42.420577,-71.193544,241.0,89.4,6.19,127,,,,True,-2.9
67,42.420567,-71.193464,247.4,89.4,6.209,127,,,,True,-2.8
69,42.420597,-71.193305,260.7,88.8,6.55,126,,,,True,-2.3
72,42.420716,-71.193151,279.0,88.4,6.32,124,,,,True,-2.5
73,42.420764,-71.193119,284.7,88.4,6.217,123,,,,True,-1.3
75,42.420863,-71.193066,296.3,88.2,5.933,119,,,,True,-1.6
77,42.420963,-71.193015,307.8,88.2,5.76,116,,,,True,-2.2
79,42.42102,-71.192938,316.7,87.8,5.333,114,,,,True,-2.1
80,42.421025,-71.19289,320.5,87.6,4.84,113,,,,True,-3.5
81,42.421004,-71.19284,324.7,87.6,4.733,113,,,,True,-3.1
83,42.42094,-71.192721,336.6,87.2,4.8,113,,,,True,-3.6
88,42.420738,-71.192351,374.8,86.0,7.157,111,,,,True,-4.9
91,42.420606,-71.192128,398.1,84.8,7.688,111,,,,True,-4.8
92,42.420559,-71.192043,406.8,83.6,7.8,111,,,,True,-6.3
93,42.420509,-71.191959,415.6,83.4,8.16,110,,,,True,-6.2
96,42.420342,-71.191679,444.8,81.6,9.34,109,,,,True,-5.0
99,42.420185,-71.191412,472.7,80.2,9.517,109,,,,True,-5.7
101,42.420106,-71.191261,487.5,79.6,8.54,106,,,,True,-5.7
102,42.420086,-71.191221,492.5,79.0,7.95,105,,,,True,-7.7
103,42.420081,-71.191213,493.6,78.8,6.971,100,,,,True,-12.1
104,42.420082,-71.191217,493.6,78.6,4.18,94,,,,False,-9.1
105,42.420082,-71.191218,493.6,78.6,3.483,89,,,,False,-4.7
107,42.420067,-71.19117,497.4,78.4,0.98,86,,,,True,-1.7
108,42.420074,-71.191125,500.7,78.4,1.42,86,,,,True,-1.8
109,42.420095,-71.191078,505.3,78.4,2.34,86,,,,True,0.0
111,42.420169,-71.19099,516.3,78.2,3.783,86,,,,True,-0.6
118,42.420495,-71.19071,559.5,78.4,6.022,88,,,,True,-0.3
120,42.42059,-71.190624,572.1,78.0,6.2,93,,,,True,-0.3
122,42.420683,-71.190548,584.3,78.2,6.182,97,,,,True,-1.0
123,42.420728,-71.190513,590.0,78.0,6.1,97,,,,True,-0.4
128,42.420962,-71.190341,618.9,77.8,5.767,95,,,,True,-0.9
129,42.420991,-71.190283,624.5,77.8,5.75,95,,,,True,0.0
130,42.421009,-71.190217,630.0,77.8,5.714,94,,,,True,0.6
132,42.421004,-71.190083,641.2,78.0,5.689,95,,,,True,0.6
134,42.42094,-71.189974,652.1,78.0,5.52,95,,,,True,2.2
135,42.420901,-71.189913,658.7,78.0,5.74,95,,,,True,3.5
141,42.420709,-71.189568,694.5,79.2,6.057,95,,,,True,4.8
144,42.42062,-71.189419,710.1,80.4,5.711,98,,,,True,5.5
146,42.420568,-71.189332,719.4,81.2,4.98,103,,,,True,9.8
147,42.420544,-71.189288,723.8,81.6,4.883,104,,,,True,11.1
149,42.420489,-71.189201,733.1,83.0,4.6,105,,,,True,11.6
152,42.420397,-71.189104,746.2,84.4,4.48,107,,,,True,10.9
153,42.420364,-71.189076,750.5,84.8,4.45,107,,,,True,10.0
155,42.420296,-71.18904,758.6,85.4,4.25,108,,,,True,10.2
158,42.420212,-71.188978,769.2,86.6,3.74,110,,,,True,6.3
159,42.420188,-71.188977,771.8,87.0,3.55,110,,,,True,4.4
164,42.420092,-71.188948,782.5,86.8,2.217,111,,,,True,0.8
166,42.420081,-71.188853,790.2,86.8,2.629,111,,,,True,-0.7
167,42.420084,-71.188793,794.9,86.8,2.888,110,,,,True,-0.6
168,42.420099,-71.188734,800.3,86.8,3.167,112,,,,True,-0.6
171,42.420153,-71.188559,816.0,86.6,5.16,117,,,,True,0.6
172,42.420175,-71.188503,821.3,86.6,5.28,122,,,,True,1.3
173,42.420196,-71.188446,826.4,87.0,5.22,128,,,,True,2.8
174,42.420218,-71.188387,831.5,87.2,5.2,131,,,,True,3.8
175,42.420244,-71.18833,837.1,87.2,5.257,135,,,,True,1.9
176,42.42027,-71.188273,842.6,87.4,5.32,134,,,,True,1.2
179,42.420332,-71.188099,858.3,87.6,5.36,134,,,,True,1.1
183,42.420408,-71.187852,880.3,87.8,5.386,133,,,,True,0.7
185,42.420428,-71.187722,891.3,87.8,5.5,133,,,,True,0.4
186,42.420428,-71.187657,896.5,87.8,5.457,133,,,,True,0.0
188,42.420418,-71.187523,907.6,87.8,5.46,133,,,,True,0.0
190,42.420383,-71.187396,918.5,87.8,5.44,133,,,,True,0.6
191,42.42037,-71.18733,924.5,87.8,5.6,133,,,,True,3.0
192,42.420351,-71.187272,929.7,88.0,5.533,134,,,,True,4.6
196,42.420267,-71.187074,948.2,89.0,4.74,134,,,,True,4.9
201,42.420161,-71.186838,970.8,90.2,4.567,133,,,,True,5.2
203,42.420151,-71.18671,981.4,90.6,4.743,131,,,,True,6.1
