t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.94133,-117.154093,0.0,79.6,0.0,88,,,,False,0.0
1,32.941315,-117.154077,2.3,79.6,0.0,89,,,,True,-4.8
4,32.941274,-117.154055,6.9,79.6,1.725,91,,,,True,-3.1
5,32.941264,-117.154065,8.4,79.2,1.68,92,,,,True,0.0
7,32.94124,-117.154103,12.8,79.2,1.75,94,,,,True,-0.5
12,32.941123,-117.154195,28.7,79.6,2.9,92,,,,True,-1.5
16,32.940984,-117.15419,44.2,79.4,3.489,92,,,,True,-2.5
19,32.940841,-117.154163,60.1,78.4,4.486,91,,,,True,-4.8
21,32.940767,-117.154163,68.8,77.8,4.92,90,,,,True,-4.9
23,32.940717,-117.154168,74.3,77.4,4.3,92,,,,True,-2.6
26,32.94062,-117.154162,85.0,77.4,3.24,90,,,,True,-1.3
29,32.940498,-117.154154,98.5,77.4,4.033,87,,,,True,-2.4
32,32.940363,-117.154155,113.7,77.2,4.783,85,,,,True,-3.6
35,32.940187,-117.154159,132.9,76.0,5.733,88,,,,True,-5.5
36,32.940116,-117.15415,141.0,75.4,6.071,89,,,,True,-8.2
37,32.94004,-117.154146,149.3,74.6,7.12,90,,,,True,-10.8
38,32.939964,-117.154154,157.4,73.6,7.283,93,,,,True,-11.2
39,32.939881,-117.154154,166.3,72.4,7.514,95,,,,True,-9.9
40,32.939805,-117.154125,174.8,71.6,8.38,96,,,,True,-8.3
41,32.93974,-117.154072,183.8,71.2,8.56,96,,,,True,-4.0
42,32.939693,-117.154013,191.3,70.8,8.4,97,,,,True,-2.5
44,32.939621,-117.15387,206.8,70.8,8.1,97,,,,True,-2.6
46,32.939552,-117.153718,222.8,70.4,7.8,97,,,,True,-3.6
48,32.939447,-117.153608,237.3,69.8,7.667,97,,,,True,-4.9
50,32.939317,-117.15362,251.6,68.6,7.467,95,,,,True,-5.0
53,32.939166,-117.153751,271.8,67.6,6.9,94,,,,True,-3.6
54,32.939124,-117.153815,279.3,67.6,7.0,94,,,,True,-1.2
55,32.939089,-117.153886,287.1,68.0,7.1,93,,,,True,1.1
57,32.939036,-117.154025,301.4,68.0,7.114,91,,,,True,0.0
58,32.939023,-117.1541,308.4,68.0,7.32,91,,,,True,-1.3
61,32.938989,-117.15431,328.7,67.6,6.933,95,,,,True,-2.2
62,32.93898,-117.154377,334.9,67.4,6.7,95,,,,True,-2.7
64,32.938948,-117.154506,347.6,67.0,6.533,95,,,,True,-2.2
65,32.93892,-117.154561,353.6,66.8,6.457,95,,,,True,-2.0
67,32.938868,-117.15467,365.1,66.8,6.04,94,,,,True,-2.6
69,32.93886,-117.154773,374.6,66.6,5.4,94,,,,True,-2.4
70,32.938872,-117.15482,378.9,66.2,5.06,93,,,,True,-2.5
72,32.938875,-117.154895,386.5,66.0,4.28,92,,,,True,0.0
73,32.938856,-117.154919,389.5,66.2,4.067,92,,,,True,0.0
75,32.938816,-117.154991,397.1,66.6,3.64,91,,,,True,-3.5
77,32.938798,-117.155116,408.5,66.2,4.4,90,,,,True,-6.8
78,32.938813,-117.155186,415.2,65.0,5.14,90,,,,True,-11.1
79,32.938806,-117.155257,421.9,64.0,5.4,90,,,,True,-11.9
80,32.938777,-117.15531,427.8,63.2,6.14,90,,,,True,-5.1
81,32.938737,-117.155355,433.8,63.2,6.117,89,,,,True,-2.0
83,32.938668,-117.155462,446.3,63.4,6.22,88,,,,True,0.7
84,32.938647,-117.155525,452.6,63.4,6.14,88,,,,True,0.0
85,32.938609,-117.155571,458.5,63.4,6.14,88,,,,True,-3.2
87,32.93851,-117.155625,470.2,63.2,6.067,89,,,,True,-4.5
90,32.938383,-117.155775,489.9,62.0,6.28,91,,,,True,-4.6
91,32.938356,-117.155844,497.1,61.4,6.433,91,,,,True,-5.3
93,32.938287,-117.155961,510.4,61.0,6.7,92,,,,True,-3.4
95,32.938177,-117.156015,523.1,60.4,6.64,93,,,,True,-1.6
98,32.938021,-117.156092,542.3,60.2,6.38,93,,,,True,-0.9
99,32.937966,-117.156091,548.2,60.6,6.3,93,,,,True,-0.9
100,32.937913,-117.156103,553.7,60.6,6.12,92,,,,True,-1.4
102,32.937842,-117.156196,565.3,60.0,6.029,93,,,,True,-2.9
103,32.937824,-117.15626,571.6,59.8,5.86,93,,,,True,-1.9
107,32.937742,-117.156505,596.3,59.2,6.2,92,,,,True,-1.4
114,32.93758,-117.156894,637.1,59.0,5.955,95,,,,True,-1.5
