t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.307344,-71.120152,0.2,18.4,0.0,79,0,,,False,-8.7
1,42.307341,-71.120152,0.4,18.4,0.2,79,0,,,False,-6.7
5,42.3073,-71.120176,4.8,18.0,0.92,82,0,,,True,-2.8
6,42.307287,-71.120176,6.2,18.0,1.16,84,0,,,True,-2.6
13,42.307219,-71.120191,14.4,18.0,1.2,83,56,,,True,0.8
22,42.307155,-71.120266,23.6,17.8,1.088,82,54,,,True,0.0
30,42.307105,-71.120301,29.9,18.2,0.912,79,0,,,True,-0.8
32,42.307086,-71.120319,32.5,18.0,0.89,75,49,,,True,0.0
38,42.307034,-71.120367,40.0,17.8,1.263,77,58,,,True,-1.8
45,42.30698,-71.120458,49.0,17.8,1.269,80,57,,,True,-1.4
48,42.306962,-71.120493,52.7,17.8,1.27,80,57,,,True,-1.8
58,42.306912,-71.120564,60.7,17.6,0.9,79,0,,,True,-2.8
64,42.306896,-71.120576,62.4,17.4,0.606,79,0,,,False,-3.7
66,42.306889,-71.120579,63.2,17.4,0.313,78,0,,,True,4.5
68,42.306888,-71.120577,63.6,17.4,0.29,75,0,,,False,3.3
72,42.306885,-71.120578,64.1,17.4,0.15,72,0,,,False,-13.1
75,42.306894,-71.120575,65.1,17.8,0.214,72,0,,,True,-4.5
82,42.306891,-71.120575,65.9,18.0,0.18,74,0,,,False,-3.5
89,42.306894,-71.120569,66.8,17.8,0.121,71,0,,,False,-3.9
97,42.306894,-71.120569,66.8,17.0,0.06,70,0,,,False,-3.2
103,42.306894,-71.120569,66.8,16.8,0.0,73,0,,,False,-7.0
110,42.306894,-71.120569,66.8,16.8,0.0,73,0,,,False,-1.2
118,42.306961,-71.120597,73.9,17.0,0.473,72,0,,,True,2.4
126,42.307026,-71.120665,83.0,16.8,1.013,72,53,,,True,4.8
133,42.307088,-71.120745,92.1,17.4,1.213,71,52,,,True,6.1
141,42.307119,-71.120813,99.8,18.4,1.12,74,52,,,True,14.9
142,42.307116,-71.120815,100.0,18.6,0.878,74,52,,,False,22.2
148,42.307114,-71.12082,100.4,19.4,0.086,78,0,,,False,14.5
150,42.307116,-71.120825,100.7,19.4,0.088,79,0,,,False,6.6
152,42.307121,-71.120826,101.1,19.4,0.11,76,0,,,False,0.0
157,42.30713,-71.120839,103.1,19.0,0.343,79,0,,,True,4.0
160,42.307123,-71.120831,103.2,19.4,0.263,79,0,,,False,3.5
169,42.307112,-71.120836,105.9,18.8,0.233,79,0,,,True,-3.7
177,42.307133,-71.120841,107.1,18.6,0.229,80,0,,,False,-3.9
184,42.30713,-71.120843,108.2,18.4,0.153,79,0,,,False,0.0
189,42.307124,-71.120843,108.7,18.6,0.133,82,0,,,False,-2.2
194,42.307117,-71.120845,109.8,18.8,0.16,83,0,,,False,0.0
203,42.307105,-71.120838,111.3,19.0,0.186,77,0,,,False,-3.1
204,42.307108,-71.120833,111.3,19.0,0.15,73,0,,,False,4.3
205,42.307107,-71.120831,111.3,19.0,0.136,69,0,,,False,3.5
206,42.307107,-71.120827,111.8,18.8,0.167,64,0,,,True,3.4
