t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941239,-117.154104,0.0,84.2,0.0,80,0,0,,False,-5.0
1,32.941239,-117.154104,4.3,84.0,0.0,80,0,0,,True,-5.1
2,32.941205,-117.154106,8.0,83.8,4.0,80,0,0,,True,-5.1
3,32.941177,-117.154122,11.7,83.6,3.9,81,0,0,,True,-4.1
4,32.941138,-117.154126,15.8,83.4,3.95,81,83,95,,True,-1.4
5,32.941113,-117.154127,19.1,83.4,3.82,81,83,405,,True,1.5
6,32.941087,-117.154127,21.8,83.6,3.5,82,86,403,,True,3.1
7,32.941056,-117.154121,25.2,83.8,3.44,83,86,381,,True,2.9
8,32.941025,-117.154116,28.8,83.8,3.42,86,86,368,,True,1.4
9,32.940986,-117.1541,33.1,83.8,3.46,89,86,334,,True,-1.4
10,32.94096,-117.154099,36.3,83.8,3.44,91,85,337,,True,-2.7
11,32.940928,-117.154096,39.6,83.6,3.56,93,84,333,,True,-4.2
12,32.94089,-117.154087,43.6,83.4,3.68,95,83,318,,True,-5.5
13,32.940862,-117.154091,47.3,83.2,3.7,98,83,315,,True,-5.4
14,32.940826,-117.15409,50.8,83.0,3.54,100,82,338,,True,-5.8
15,32.940797,-117.15409,54.3,82.8,3.6,102,82,334,,True,-5.8
16,32.940768,-117.15409,57.5,82.6,3.58,104,82,323,,True,-7.4
17,32.940734,-117.154078,61.1,82.4,3.5,107,82,313,,True,-5.9
18,32.940711,-117.15407,64.3,82.0,3.4,108,82,304,,True,-5.8
19,32.940679,-117.154049,67.9,82.0,3.42,110,82,296,,True,-5.7
20,32.940653,-117.154035,71.3,81.8,3.4,111,83,296,,True,-4.0
21,32.940618,-117.154016,75.2,81.6,3.54,113,83,290,,True,-4.1
22,32.940582,-117.15401,79.3,81.4,3.64,114,83,281,,True,-3.9
23,32.940554,-117.154005,82.6,81.4,3.66,115,85,284,,True,-2.6
24,32.940513,-117.153991,86.7,81.2,3.76,117,86,281,,True,0.0
25,32.940483,-117.153976,90.5,81.2,3.84,118,87,281,,True,0.0
26,32.940454,-117.153945,94.2,81.4,3.8,119,87,280,,True,1.3
27,32.940437,-117.153915,97.8,81.4,3.7,119,86,278,,True,1.2
28,32.940418,-117.153875,101.9,81.4,3.86,120,85,276,,True,0.0
29,32.940418,-117.153829,106.6,81.4,3.98,121,84,276,,True,-1.3
30,32.940415,-117.153797,109.9,81.4,3.88,122,84,285,,True,-2.7
31,32.940415,-117.153758,113.3,81.2,3.82,123,85,294,,True,-3.1
32,32.940416,-117.153727,116.6,81.0,3.76,123,85,293,,True,-3.1
33,32.940424,-117.153697,119.4,81.0,3.5,124,85,281,,True,-3.2
34,32.940428,-117.15366,122.6,81.0,3.2,125,85,276,,True,-1.6
35,32.940428,-117.153631,125.8,80.8,3.18,126,84,266,,True,-1.5
36,32.940424,-117.153586,129.1,80.8,3.16,127,84,270,,True,-3.0
37,32.940421,-117.153553,132.6,80.8,3.2,128,83,270,,True,-1.5
38,32.940422,-117.153521,135.9,80.6,3.3,129,83,271,,True,-1.4
39,32.94042,-117.153478,139.4,80.6,3.36,130,83,273,,True,-1.4
40,32.940417,-117.153443,143.1,80.6,3.46,131,83,277,,True,-1.4
41,32.940417,-117.153401,146.8,80.6,3.54,132,83,280,,True,-1.4
42,32.940416,-117.153361,150.5,80.4,3.58,133,83,283,,True,-2.8
43,32.940415,-117.153331,153.6,80.4,3.54,133,83,284,,True,-3.0
44,32.940411,-117.153287,157.3,80.2,3.58,134,83,284,,True,-1.5
45,32.940406,-117.153259,160.3,80.2,3.44,134,83,286,,True,-2.9
46,32.940407,-117.15322,163.8,80.2,3.4,134,83,286,,True,-1.5
47,32.940403,-117.153183,167.4,80.0,3.38,135,83,284,,True,-1.5
48,32.940402,-117.153154,170.3,80.0,3.34,135,83,285,,True,-1.5
49,32.940401,-117.15311,173.8,80.0,3.3,136,83,285,,True,-1.5
50,32.940398,-117.15308,177.1,80.0,3.36,136,84,285,,True,-1.4
51,32.940398,-117.15304,180.4,79.8,3.32,136,84,284,,True,-2.9
52,32.940398,-117.153002,184.1,79.8,3.34,137,84,284,,True,-2.9
53,32.940395,-117.15297,187.4,79.6,3.42,137,84,286,,True,-1.4
54,32.940394,-117.152927,191.0,79.6,3.44,138,84,288,,True,-2.9
55,32.940398,-117.152896,194.2,79.6,3.42,138,84,288,,True,-1.4
56,32.9404,-117.152855,198.0,79.4,3.52,138,84,288,,True,-3.0
57,32.940401,-117.152818,201.4,79.4,3.46,139,83,287,,True,-2.9
58,32.940399,-117.152787,204.5,79.2,3.42,139,83,290,,True,-1.5
59,32.940396,-117.152748,208.1,79.2,3.42,139,83,292,,True,-3.1
60,32.940395,-117.152717,211.0,79.2,3.36,140,83,291,,True,-1.6
61,32.940394,-117.152685,214.1,79.0,3.22,140,83,289,,True,-3.3
62,32.940394,-117.152649,217.2,79.0,3.16,140,83,287,,True,-3.1
63,32.940392,-117.15262,220.3,78.8,3.16,141,82,287,,True,-3.1
64,32.940389,-117.152582,223.7,78.8,3.12,141,82,287,,True,-3.1
65,32.940387,-117.152543,227.2,78.6,3.24,141,82,286,,True,-1.5
66,32.940386,-117.152516,230.2,78.6,3.22,142,83,286,,True,-3.1
67,32.940383,-117.152478,233.5,78.6,3.26,142,83,284,,True,-1.6
68,32.940381,-117.152448,236.4,78.4,3.22,142,83,284,,True,-1.5
69,32.940382,-117.152409,240.0,78.4,3.26,142,83,284,,True,-3.1
70,32.94038,-117.15237,243.4,78.4,3.24,143,83,282,,True,-1.5
71,32.940377,-117.152338,246.4,78.2,3.24,143,84,282,,True,-3.1
72,32.940364,-117.152294,250.0,78.2,3.3,143,84,281,,True,-4.8
73,32.940344,-117.152271,252.9,78.0,3.3,143,84,279,,True,-4.9
74,32.940321,-117.152258,255.8,77.8,3.16,143,84,277,,True,-6.8
75,32.94029,-117.152252,258.6,77.6,3.04,143,84,275,,True,-6.7
76,32.940264,-117.152254,261.7,77.4,3.06,143,83,274,,True,-6.6
77,32.940231,-117.15226,264.9,77.2,2.98,144,83,273,,True,-6.5
78,32.940206,-117.15227,268.0,77.0,3.02,144,83,271,,True,-6.3
79,32.940179,-117.152278,270.9,76.8,3.02,144,83,269,,True,-6.4
80,32.940146,-117.152287,274.4,76.6,3.16,144,83,267,,True,-6.2
81,32.94012,-117.152295,277.4,76.4,3.14,145,83,265,,True,-4.4
82,32.940086,-117.152296,281.0,76.2,3.22,145,83,264,,True,-4.6
83,32.940057,-117.152304,284.6,76.2,3.32,145,83,262,,True,-4.5
84,32.94003,-117.152311,287.5,76.0,3.32,145,82,262,,True,-4.8
85,32.940003,-117.152317,290.7,75.8,3.26,146,82,260,,True,-4.8
86,32.939977,-117.152325,293.6,75.6,3.24,146,82,257,,True,-4.5
87,32.939941,-117.152332,297.2,75.6,3.24,146,83,255,,True,-4.4
88,32.939913,-117.152341,300.7,75.4,3.22,146,83,253,,True,-2.8
89,32.939886,-117.15235,304.2,75.2,3.34,146,83,253,,True,-2.8
90,32.939847,-117.152355,308.0,75.2,3.46,146,83,254,,True,-2.8
91,32.939819,-117.15236,311.3,75.2,3.54,146,83,256,,True,-1.4
92,32.939783,-117.152368,315.0,75.0,3.56,146,83,257,,True,-3.1
93,32.939754,-117.152381,318.4,75.0,3.54,145,83,259,,True,-5.1
94,32.939742,-117.152395,320.9,74.8,3.34,145,83,259,,True,-5.8
95,32.939741,-117.152424,323.1,74.6,3.02,145,83,259,,True,-9.3
96,32.939733,-117.152453,325.4,74.4,2.82,145,83,258,,True,-9.6
97,32.939724,-117.152479,328.2,74.2,2.64,144,82,257,,True,-8.6
98,32.939705,-117.152506,331.3,73.8,2.58,144,82,256,,True,-7.9
99,32.939674,-117.152525,334.7,73.6,2.76,144,81,254,,True,-7.8
100,32.939652,-117.15254,338.1,73.4,3.0,145,80,255,,True,-6.3
101,32.93963,-117.152558,341.0,73.2,3.12,145,79,253,,True,-6.6
102,32.939602,-117.152572,344.0,73.0,3.16,145,78,253,,True,-6.8
103,32.939583,-117.152581,346.8,72.8,3.1,145,78,249,,True,-6.5
104,32.939557,-117.152598,349.8,72.6,3.02,146,78,246,,True,-8.1
105,32.939524,-117.152606,353.3,72.4,3.04,146,79,241,,True,-8.1
106,32.939499,-117.152612,356.4,72.0,3.08,146,79,238,,True,-9.5
107,32.939477,-117.152619,359.2,71.8,3.04,146,79,236,,True,-9.9
108,32.939447,-117.15263,362.4,71.4,3.12,146,80,234,,True,-10.0
109,32.939422,-117.152641,365.4,71.2,3.12,146,80,228,,True,-11.1
110,32.939396,-117.152651,368.4,70.8,3.02,146,79,226,,True,-11.3
111,32.939364,-117.152655,371.8,70.4,3.08,147,79,224,,True,-10.9
112,32.939339,-117.152664,374.8,70.0,3.12,146,79,222,,True,-10.4
113,32.939309,-117.152678,378.3,69.8,3.18,146,80,219,,True,-10.4
114,32.939276,-117.152687,381.9,69.4,3.3,146,80,215,,True,-8.6
115,32.939251,-117.152699,385.2,69.0,3.36,147,79,215,,True,-8.8
116,32.939221,-117.15272,388.8,68.8,3.4,146,79,217,,True,-7.8
