t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420232,-71.195961,4.6,86.8,0.0,83,53,74,,False,0.0
1,42.420245,-71.195968,5.7,87.0,1.1,83,53,0,,True,0.0
2,42.420257,-71.19599,8.0,87.0,1.7,83,53,75,,True,1.6
3,42.420268,-71.196031,11.3,86.8,2.233,83,53,102,,True,0.0
4,42.420274,-71.19606,14.0,86.8,2.35,83,53,188,,True,0.0
5,42.420282,-71.196094,16.9,87.0,2.46,82,53,192,,True,3.4
6,42.420285,-71.196137,20.2,87.0,2.9,83,71,314,,True,4.9
7,42.420292,-71.196164,23.0,87.2,3.0,83,83,308,,True,4.8
8,42.420302,-71.196208,26.3,87.4,3.0,85,83,297,,True,5.0
9,42.420311,-71.19624,29.4,87.6,3.08,88,84,337,,True,3.2
10,42.420318,-71.196272,32.3,87.6,3.08,90,84,336,,True,3.3
11,42.420328,-71.196315,35.5,87.6,3.06,93,83,324,,True,1.5
12,42.420337,-71.196345,38.6,87.8,3.12,95,84,314,,True,2.9
13,42.420351,-71.196395,42.6,87.8,3.26,97,84,299,,True,4.3
14,42.420358,-71.196433,46.0,88.0,3.32,99,84,309,,True,2.9
15,42.420368,-71.196465,49.3,88.2,3.4,101,83,352,,True,3.2
16,42.420377,-71.196508,52.5,88.2,3.4,102,83,362,,True,3.1
17,42.42039,-71.196534,55.2,88.2,3.32,104,83,352,,True,1.6
18,42.420402,-71.196575,58.7,88.4,3.22,106,83,337,,True,3.2
19,42.42041,-71.196613,61.9,88.4,3.18,108,83,324,,True,3.0
20,42.420417,-71.196645,65.0,88.6,3.14,109,83,323,,True,1.5
21,42.420423,-71.196696,68.7,88.6,3.24,110,83,323,,True,1.5
22,42.42043,-71.19673,72.0,88.6,3.36,112,83,322,,True,0.0
23,42.420437,-71.196769,75.3,88.6,3.32,113,83,327,,True,0.0
24,42.420444,-71.196817,78.8,88.6,3.38,114,82,329,,True,0.0
25,42.42045,-71.196844,81.8,88.6,3.36,115,82,328,,True,1.6
26,42.420454,-71.19689,85.3,88.6,3.32,116,82,329,,True,1.6
27,42.420457,-71.196926,88.2,88.8,3.24,117,82,330,,True,0.0
28,42.420464,-71.196958,91.4,88.8,3.22,118,82,332,,True,0.0
29,42.420473,-71.196995,94.5,88.6,3.14,119,83,331,,True,-1.7
30,42.420478,-71.197027,96.9,88.6,3.02,120,83,329,,True,-1.8
31,42.420484,-71.197056,99.9,88.6,2.92,122,82,327,,True,0.0
32,42.420489,-71.197099,102.8,88.6,2.92,123,81,325,,True,0.0
33,42.420496,-71.197131,105.9,88.6,2.9,125,81,321,,True,0.0
34,42.420498,-71.197167,108.8,88.6,2.86,126,81,317,,True,0.0
35,42.420495,-71.197211,112.0,88.6,3.02,127,81,313,,True,0.0
36,42.420498,-71.197245,115.2,88.6,3.06,128,81,308,,True,-1.6
37,42.4205,-71.197287,118.5,88.6,3.14,128,81,304,,True,-1.7
38,42.420499,-71.197323,121.4,88.4,3.1,129,82,304,,True,0.0
39,42.420495,-71.197348,123.7,88.4,2.98,130,82,304,,True,1.7
40,42.420503,-71.197371,125.8,88.6,2.76,130,82,301,,True,5.2
41,42.420511,-71.197398,127.9,88.6,2.54,130,82,293,,True,4.8
42,42.420516,-71.197427,130.2,88.8,2.34,131,82,283,,True,3.9
43,42.420524,-71.197461,132.9,89.0,2.3,131,82,273,,True,3.6
44,42.420531,-71.197501,136.1,89.0,2.48,132,82,269,,True,1.7
45,42.420542,-71.197532,139.1,89.0,2.66,132,80,266,,True,0.0
46,42.420547,-71.197574,142.1,89.0,2.84,132,78,276,,True,-1.6
47,42.420548,-71.197614,145.6,89.0,3.08,133,78,285,,True,-1.6
48,42.420551,-71.197643,148.4,88.8,3.1,133,78,290,,True,0.0
49,42.420548,-71.197686,151.6,88.8,3.1,133,78,290,,True,0.0
50,42.420545,-71.197714,154.1,89.0,3.0,134,78,287,,True,1.8
51,42.420548,-71.197743,156.8,89.0,2.94,134,78,284,,True,4.8
52,42.420557,-71.197771,159.3,89.0,2.74,134,78,280,,True,4.0
53,42.420569,-71.197791,161.5,89.2,2.62,135,82,278,,True,5.1
54,42.420582,-71.197818,164.1,89.4,2.5,135,82,273,,True,6.5
55,42.420581,-71.19785,166.3,89.6,2.44,135,82,272,,True,5.9
56,42.42058,-71.197879,168.5,89.6,2.34,135,82,273,,True,5.9
57,42.420578,-71.197921,171.6,89.8,2.46,136,81,271,,True,5.3
58,42.420586,-71.197948,174.2,90.0,2.54,136,81,273,,True,5.1
59,42.420591,-71.197983,177.6,90.2,2.7,136,82,277,,True,3.7
60,42.420591,-71.198015,180.2,90.2,2.78,136,82,277,,True,1.9
61,42.420596,-71.19804,182.3,90.2,2.76,137,82,282,,True,0.0
62,42.420604,-71.198073,184.9,90.2,2.66,137,82,283,,True,0.0
63,42.420614,-71.198097,187.2,90.2,2.6,137,82,281,,True,0.0
64,42.420627,-71.198114,189.1,90.2,2.3,137,81,280,,True,0.0
65,42.42065,-71.198126,191.4,90.2,2.24,138,81,282,,True,0.0
66,42.420668,-71.198126,193.6,90.2,2.26,138,81,280,,True,0.0
67,42.420689,-71.198115,195.8,90.2,2.18,138,81,277,,True,1.7
68,42.420712,-71.198095,198.7,90.2,2.3,138,81,274,,True,1.7
