t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420156,-71.196129,0.3,81.8,0.0,85,0,0,,False,-4.8
1,42.420154,-71.196139,1.2,81.8,0.9,86,0,0,,True,-5.3
2,42.420168,-71.196144,2.6,81.6,1.15,85,0,0,,True,-3.8
3,42.420188,-71.196161,4.5,81.6,1.4,85,0,0,,True,-4.9
4,42.420213,-71.196177,7.9,81.4,1.9,85,0,0,,True,-3.7
5,42.420237,-71.19618,10.8,81.4,2.1,85,0,0,,True,-3.2
6,42.420264,-71.196184,13.5,81.2,2.46,85,0,0,,True,-1.6
7,42.420296,-71.196203,16.9,81.2,2.86,85,0,0,,True,-1.6
8,42.42032,-71.196218,20.2,81.2,3.14,85,0,0,,True,1.5
9,42.420331,-71.196256,23.2,81.2,3.06,85,0,0,,True,3.0
10,42.420342,-71.196293,26.6,81.4,3.16,84,0,0,,True,4.3
11,42.420355,-71.196337,30.3,81.6,3.36,87,0,0,,True,4.2
12,42.420362,-71.196382,34.1,81.8,3.44,88,0,0,,True,4.1
13,42.420371,-71.196419,37.5,81.8,3.46,90,0,0,,True,4.1
14,42.420378,-71.196469,41.3,82.0,3.62,92,0,0,,True,2.9
15,42.420391,-71.196504,45.1,82.2,3.7,94,88,365,,True,4.3
16,42.420395,-71.196546,48.1,82.2,3.56,96,88,371,,True,4.3
17,42.420407,-71.196583,51.5,82.4,3.48,98,87,363,,True,4.7
18,42.420415,-71.196622,55.1,82.6,3.52,100,87,358,,True,4.6
19,42.420418,-71.196659,57.8,82.8,3.3,102,86,358,,True,3.0
20,42.420424,-71.196697,61.2,82.8,3.22,105,85,360,,True,1.5
21,42.420428,-71.196746,65.0,82.8,3.38,107,85,354,,True,0.0
22,42.420435,-71.196782,68.4,82.8,3.38,110,84,354,,True,1.4
23,42.420442,-71.196823,71.6,82.8,3.3,114,84,359,,True,1.4
24,42.420448,-71.196865,75.0,83.0,3.44,116,84,359,,True,1.4
25,42.420456,-71.196907,78.9,83.0,3.54,118,84,358,,True,1.4
