t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420232,-71.196161,0.0,79.8,0.0,,0,,,False,-1.8
5,42.420258,-71.196136,4.7,79.4,0.94,,0,,,True,0.0
12,42.420308,-71.196088,11.4,79.6,0.95,,53,,,True,-0.7
18,42.420358,-71.196041,18.2,79.8,1.038,,55,,,True,1.2
26,42.420459,-71.196022,29.5,79.6,1.293,,54,,,True,4.2
32,42.420529,-71.196083,39.3,79.8,1.507,,53,,,True,4.2
38,42.420527,-71.196107,40.2,80.8,0.892,,0,,,False,9.4
40,42.420527,-71.196127,41.8,80.8,0.313,,0,,,True,23.7
41,42.420522,-71.196125,42.3,80.8,0.333,,0,,,True,11.4
43,42.42052,-71.196125,42.3,80.8,0.42,,0,,,False,6.0
52,42.420493,-71.196132,46.9,81.6,0.418,,0,,,True,3.5
58,42.420567,-71.196156,55.1,81.6,0.853,,55,,,True,4.1
65,42.420649,-71.196205,65.3,81.6,1.415,,55,,,True,4.6
66,42.420655,-71.196211,66.7,81.8,1.45,,55,,,True,5.7
69,42.420676,-71.196233,68.8,82.6,1.245,,53,,,True,7.6
72,42.420701,-71.196256,72.7,82.6,1.0,,53,,,True,3.8
73,42.420707,-71.196257,73.2,82.4,0.929,,53,,,True,-1.4
76,42.420733,-71.196269,75.8,82.4,1.0,,54,,,True,2.7
81,42.420786,-71.196303,82.6,82.4,1.175,,53,,,True,5.7
84,42.420825,-71.196328,87.3,83.0,1.438,,53,,,True,4.8
87,42.420856,-71.196343,90.8,83.4,1.367,,54,,,True,5.3
96,42.42094,-71.196356,100.9,83.6,1.133,,55,,,True,3.3
100,42.420977,-71.196342,105.4,83.6,1.123,,53,,,True,1.5
105,42.421033,-71.196323,111.9,83.8,1.222,,56,,,True,1.8
112,42.421091,-71.1963,118.3,83.8,1.075,,56,,,True,0.9
115,42.421128,-71.196274,123.0,84.0,1.11,,55,,,True,3.1
120,42.421165,-71.196259,127.1,83.8,1.1,,54,,,True,4.5
