t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941351,-117.153972,0.0,84.8,0.0,100,0,0,,False,-12.3
1,32.94134,-117.153968,1.8,84.6,1.8,100,0,51,,True,-10.3
2,32.941314,-117.153973,4.0,84.4,2.0,99,71,51,,True,-9.4
3,32.941294,-117.15399,6.5,84.0,2.167,98,71,53,,True,-9.2
4,32.941269,-117.154005,9.7,83.8,2.425,98,71,204,,True,-6.5
5,32.941246,-117.154027,12.7,83.6,2.54,97,71,237,,True,-1.5
6,32.941223,-117.154049,16.3,83.6,2.9,97,83,296,,True,1.4
7,32.941196,-117.154074,20.2,83.8,3.24,99,83,295,,True,4.1
8,32.941174,-117.154107,24.1,84.0,3.52,102,83,323,,True,4.3
9,32.941157,-117.154129,27.2,84.2,3.5,104,84,347,,True,4.8
10,32.941129,-117.154147,30.3,84.2,3.52,109,83,351,,True,5.1
11,32.941105,-117.154149,32.8,84.4,3.3,111,82,329,,True,3.4
12,32.941083,-117.154149,35.8,84.6,3.12,112,82,306,,True,3.3
13,32.941047,-117.154142,39.0,84.6,2.98,113,81,279,,True,0.0
14,32.941015,-117.154134,42.6,84.6,3.08,113,81,280,,True,-1.4
15,32.940989,-117.154132,45.9,84.4,3.12,113,80,286,,True,-2.8
16,32.940954,-117.154124,49.8,84.4,3.4,114,80,295,,True,-4.4
17,32.940924,-117.154113,53.1,84.2,3.46,115,79,309,,True,-4.4
18,32.940899,-117.154111,56.2,84.0,3.44,116,79,323,,True,-6.1
19,32.940868,-117.15411,59.6,83.8,3.4,117,79,317,,True,-6.2
20,32.940838,-117.154105,62.9,83.6,3.4,118,79,311,,True,-5.9
21,32.94081,-117.154108,66.1,83.4,3.26,119,79,308,,True,-6.0
22,32.940778,-117.15411,69.8,83.2,3.34,120,79,301,,True,-6.2
23,32.940748,-117.154105,72.9,83.0,3.34,120,79,299,,True,-6.1
24,32.940726,-117.154102,75.8,82.8,3.24,121,79,299,,True,-6.3
25,32.940694,-117.154095,79.2,82.6,3.26,122,79,297,,True,-6.5
26,32.940665,-117.154086,82.4,82.4,3.26,123,80,292,,True,-6.2
27,32.94064,-117.154086,85.3,82.2,3.1,124,80,290,,True,-4.9
28,32.940609,-117.154077,88.6,82.0,3.14,124,80,288,,True,-3.3
29,32.940583,-117.154071,91.5,82.0,3.14,125,80,280,,True,-1.7
30,32.94056,-117.154075,94.4,82.0,3.04,126,81,276,,True,0.0
31,32.94053,-117.154073,97.4,82.0,3.0,126,81,274,,True,0.0
32,32.940502,-117.154073,100.5,82.0,3.04,126,81,270,,True,0.0
33,32.940476,-117.154076,103.6,82.0,3.0,127,81,271,,True,-1.6
34,32.940444,-117.154085,107.1,82.0,3.12,127,81,269,,True,-1.6
35,32.940418,-117.15409,110.1,81.8,3.14,127,81,267,,True,-1.6
36,32.940394,-117.154099,113.2,81.8,3.16,127,81,272,,True,-1.6
37,32.940357,-117.154101,116.5,81.8,3.2,128,81,271,,True,-1.6
38,32.94033,-117.1541,119.9,81.8,3.26,128,80,269,,True,-3.2
39,32.940307,-117.154104,122.8,81.6,3.14,128,80,268,,True,-4.8
40,32.940278,-117.154096,125.8,81.4,3.14,129,80,263,,True,-6.6
41,32.940247,-117.154091,129.0,81.2,3.16,129,79,263,,True,-6.4
42,32.940222,-117.154093,132.1,81.0,3.12,129,79,260,,True,-6.3
43,32.940195,-117.154098,135.3,80.8,3.08,129,78,259,,True,-7.8
44,32.94016,-117.154097,138.5,80.6,3.14,130,78,258,,True,-7.9
45,32.940132,-117.154099,141.9,80.2,3.22,130,77,254,,True,-9.4
46,32.940109,-117.154102,144.7,80.0,3.14,130,77,249,,True,-11.0
47,32.940076,-117.154104,148.1,79.6,3.2,130,78,246,,True,-11.5
48,32.940049,-117.154099,151.2,79.2,3.18,130,78,242,,True,-13.0
49,32.940026,-117.154102,154.1,78.8,3.12,131,79,237,,True,-11.8
50,32.939998,-117.154103,157.0,78.4,3.02,131,78,233,,True,-10.3
51,32.939968,-117.154101,160.0,78.2,3.06,131,76,232,,True,-10.3
52,32.939945,-117.154106,162.9,78.0,2.96,131,76,231,,True,-8.0
53,32.939917,-117.154102,165.8,77.6,2.92,131,76,227,,True,-8.1
54,32.939882,-117.15409,169.5,77.4,3.08,131,77,222,,True,-9.4
55,32.939861,-117.154093,172.3,77.2,3.06,131,77,220,,True,-7.7
56,32.939829,-117.154092,175.6,76.8,3.12,131,77,218,,True,-8.1
57,32.939797,-117.154087,178.8,76.6,3.18,131,79,215,,True,-7.8
58,32.939773,-117.154084,181.8,76.4,3.2,130,80,213,,True,-6.1
59,32.939743,-117.154067,185.2,76.2,3.14,130,80,212,,True,-3.1
60,32.939714,-117.154041,188.8,76.0,3.3,130,80,213,,True,-3.1
61,32.939696,-117.154026,191.6,76.2,3.2,130,80,216,,True,-1.5
62,32.939673,-117.154005,194.8,76.0,3.2,130,80,219,,True,0.0
63,32.939654,-117.153969,198.3,76.0,3.3,130,80,223,,True,-1.5
64,32.939638,-117.153948,201.4,76.0,3.24,130,80,226,,True,0.0
65,32.939616,-117.153919,205.1,76.0,3.26,130,79,232,,True,0.0
66,32.939597,-117.153885,208.6,76.0,3.4,131,79,236,,True,-1.5
67,32.939584,-117.153863,211.5,76.0,3.34,131,79,241,,True,-3.1
68,32.939567,-117.153838,214.6,75.8,3.26,131,79,245,,True,-4.7
69,32.939544,-117.153809,218.0,75.6,3.32,131,79,246,,True,-4.4
70,32.939522,-117.15378,221.4,75.4,3.26,131,79,248,,True,-4.3
71,32.9395,-117.153755,225.2,75.4,3.32,132,79,250,,True,-4.4
72,32.939482,-117.153719,228.7,75.2,3.44,132,79,252,,True,-4.4
73,32.939467,-117.153698,231.7,75.0,3.42,133,79,256,,True,-4.8
74,32.939448,-117.15367,234.9,74.8,3.38,133,79,256,,True,-5.1
75,32.939427,-117.153645,237.7,74.8,3.26,134,80,257,,True,-5.2
76,32.939405,-117.153633,240.5,74.6,3.06,134,80,257,,True,-3.6
77,32.939379,-117.153628,243.3,74.4,2.92,134,80,255,,True,-5.4
78,32.939349,-117.153636,246.1,74.4,2.88,135,79,256,,True,-5.3
79,32.939327,-117.153638,248.8,74.2,2.78,135,79,259,,True,-3.4
80,32.939301,-117.153653,251.9,74.0,2.84,135,79,261,,True,-3.4
81,32.939275,-117.153675,254.9,74.0,2.88,135,80,262,,True,-3.2
82,32.939257,-117.153695,257.9,74.0,2.92,136,80,266,,True,-1.6
83,32.939234,-117.153718,261.4,73.8,3.06,136,80,267,,True,-3.2
84,32.939209,-117.153744,264.5,73.8,3.14,136,80,269,,True,-4.7
85,32.939193,-117.153765,267.5,73.6,3.12,136,80,271,,True,-4.9
86,32.93917,-117.153782,270.6,73.4,3.14,136,80,270,,True,-6.6
87,32.939149,-117.153809,273.7,73.2,3.16,136,80,270,,True,-4.9
88,32.939136,-117.153832,276.7,73.0,3.06,136,80,270,,True,-4.8
89,32.939115,-117.153859,279.8,73.0,3.06,136,81,267,,True,-4.8
90,32.939098,-117.15389,283.1,72.8,3.12,136,81,267,,True,-4.7
91,32.939089,-117.153914,286.1,72.6,3.1,137,81,266,,True,-4.6
92,32.939071,-117.153952,289.5,72.4,3.16,137,81,266,,True,-4.8
93,32.939054,-117.15398,292.9,72.4,3.24,137,81,265,,True,-3.1
94,32.939046,-117.154003,295.5,72.2,3.14,137,81,265,,True,-1.6
95,32.939035,-117.154041,299.0,72.2,3.18,137,80,266,,True,-1.8
96,32.939028,-117.15407,301.9,72.2,3.16,137,80,269,,True,-1.7
97,32.939027,-117.154093,303.9,72.2,2.88,137,80,270,,True,-1.8
98,32.939023,-117.15413,307.0,72.0,2.82,137,80,271,,True,-3.3
99,32.93902,-117.154167,310.3,72.0,2.96,138,80,272,,True,-3.1
100,32.939018,-117.154202,313.9,71.8,2.98,138,80,273,,True,-1.5
101,32.939009,-117.154233,317.0,71.8,3.02,138,80,275,,True,-1.6
102,32.938996,-117.154266,320.2,71.8,3.26,138,80,278,,True,0.0
103,32.938993,-117.154295,323.2,71.8,3.24,138,80,280,,True,0.0
104,32.938983,-117.154338,326.9,71.8,3.32,138,80,282,,True,1.5
105,32.938981,-117.154364,329.7,71.8,3.16,138,80,286,,True,0.0
106,32.938979,-117.154399,333.3,72.0,3.26,138,80,284,,True,0.0
107,32.938975,-117.154439,336.6,71.8,3.28,138,80,287,,True,-1.4
108,32.938969,-117.15447,339.6,71.8,3.28,138,80,290,,True,-5.8
109,32.938962,-117.154506,343.5,71.6,3.32,138,81,287,,True,-5.9
110,32.938954,-117.15455,347.1,71.2,3.48,138,81,286,,True,-7.2
111,32.938948,-117.154579,350.2,71.0,3.38,138,81,288,,True,-7.5
112,32.938939,-117.154611,353.5,70.8,3.38,138,81,288,,True,-4.7
113,32.93893,-117.154649,356.9,70.6,3.46,138,81,288,,True,-2.9
114,32.938931,-117.154681,359.9,70.6,3.28,138,81,289,,True,-1.4
115,32.938921,-117.154721,363.9,70.6,3.36,138,81,286,,True,0.0
116,32.93891,-117.154758,367.3,70.6,3.42,137,80,284,,True,-1.4
117,32.938907,-117.154786,370.4,70.6,3.38,137,81,283,,True,-1.5
118,32.938906,-117.154826,373.8,70.4,3.38,137,81,284,,True,-3.1
119,32.9389,-117.154865,377.6,70.4,3.54,137,81,284,,True,-3.1
120,32.938894,-117.154889,380.3,70.2,3.28,137,80,286,,True,0.0
121,32.938876,-117.154919,383.3,70.2,3.2,136,81,287,,True,0.0
122,32.938858,-117.15494,386.1,70.4,3.14,137,81,288,,True,1.7
123,32.938848,-117.154963,388.8,70.4,3.0,137,81,288,,True,1.6
124,32.938842,-117.154996,392.0,70.4,2.88,137,81,287,,True,-1.6
125,32.938824,-117.155033,395.5,70.4,3.04,137,80,288,,True,-4.6
126,32.938817,-117.155062,398.5,70.2,3.04,137,79,286,,True,-7.6
127,32.938809,-117.155094,401.8,69.8,3.14,137,79,285,,True,-12.7
128,32.938808,-117.155135,405.1,69.4,3.26,137,79,283,,True,-12.8
129,32.938814,-117.155161,408.1,68.8,3.22,138,79,281,,True,-13.2
