t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941317,-117.154069,0.0,84.2,0.0,85,,,,False,0.0
1,32.941318,-117.154074,0.0,84.2,0.0,87,,,,False,1.2
5,32.941278,-117.15407,4.5,84.2,0.9,87,,,,True,2.2
9,32.941188,-117.154133,16.2,84.4,2.025,86,,,,True,2.0
15,32.941025,-117.154218,36.7,85.0,3.22,88,,,,True,1.5
16,32.940988,-117.154215,40.8,85.0,3.514,91,,,,True,0.6
17,32.940946,-117.154207,45.2,84.8,3.625,96,,,,True,-4.0
18,32.940898,-117.1542,50.7,84.6,3.833,101,,,,True,-6.5
19,32.940845,-117.154187,56.5,84.2,4.03,105,,,,True,-7.2
20,32.940793,-117.154173,62.4,83.6,5.14,106,,,,True,-7.6
21,32.940748,-117.154169,67.5,83.2,5.34,104,,,,True,-7.4
22,32.940713,-117.154168,71.7,83.0,5.3,99,,,,True,-4.7
23,32.940678,-117.154168,75.4,82.8,4.94,95,,,,True,-2.5
24,32.940641,-117.154174,79.3,82.8,4.56,92,,,,True,0.0
25,32.940605,-117.154179,83.3,82.8,4.18,89,,,,True,2.1
27,32.940541,-117.154163,90.7,83.0,3.8,86,,,,True,2.0
28,32.940507,-117.15416,94.5,83.2,3.82,85,,,,True,0.0
29,32.940463,-117.154163,99.0,83.2,3.94,85,,,,True,-3.3
32,32.940332,-117.154157,113.9,82.8,4.64,84,,,,True,-4.6
36,32.940103,-117.154154,138.9,81.4,5.7,84,,,,True,-5.4
37,32.940031,-117.154152,146.9,80.8,6.6,84,,,,True,-7.2
38,32.939961,-117.154154,154.6,80.2,6.783,85,,,,True,-8.1
40,32.939828,-117.15415,169.3,78.8,6.925,87,,,,True,-7.8
42,32.939722,-117.154071,183.3,77.8,7.28,89,,,,True,-6.3
44,32.939665,-117.153955,195.9,77.0,6.883,89,,,,True,-4.2
46,32.939606,-117.153837,208.5,76.8,6.533,87,,,,True,-2.6
48,32.939533,-117.153712,222.1,76.6,6.467,84,,,,True,-2.1
49,32.939487,-117.153652,229.3,76.6,6.68,84,,,,True,-2.1
51,32.939362,-117.153612,243.1,76.0,6.92,83,,,,True,-1.5
53,32.939257,-117.153683,255.8,75.8,6.74,82,,,,True,-2.0
56,32.939118,-117.153835,276.8,75.8,6.74,79,,,,True,-1.3
58,32.939055,-117.153962,290.7,75.4,6.98,77,,,,True,-1.7
60,32.939022,-117.154093,303.6,75.2,6.829,77,,,,True,-2.5
62,32.939012,-117.154218,315.1,74.8,6.383,77,,,,True,-2.6
65,32.938977,-117.154394,331.8,74.4,5.64,77,,,,True,-2.6
66,32.938977,-117.154453,337.4,74.2,5.633,77,,,,True,-2.4
67,32.938974,-117.154509,342.6,74.2,5.5,74,,,,True,-3.0
68,32.938965,-117.154567,347.8,74.0,5.45,74,,,,True,-2.6
70,32.938942,-117.15468,358.6,73.6,5.36,70,,,,True,-3.3
72,32.938945,-117.15479,368.5,73.4,5.18,69,,,,True,-3.1
73,32.938918,-117.154821,372.7,73.2,4.98,69,,,,True,-2.2
75,32.938882,-117.154879,379.8,73.0,4.24,67,,,,True,-4.8
79,32.938814,-117.155017,394.4,72.8,3.617,71,,,,True,-5.0
81,32.938796,-117.155141,406.1,71.6,4.383,73,,,,True,-6.1
82,32.938812,-117.155214,412.7,71.2,4.7,74,,,,True,-7.8
83,32.938799,-117.155284,419.4,70.6,4.95,76,,,,True,-5.5
84,32.938767,-117.155334,425.2,70.4,6.16,76,,,,True,-3.2
85,32.938725,-117.155385,431.6,70.2,6.2,76,,,,True,-0.7
87,32.938664,-117.155496,443.8,70.2,6.22,76,,,,True,0.0
88,32.938642,-117.155557,449.8,70.4,6.08,77,,,,True,-0.6
89,32.938605,-117.155599,455.7,70.4,6.1,77,,,,True,-2.1
91,32.938504,-117.155647,467.8,70.0,6.033,77,,,,True,-3.9
93,32.938407,-117.155747,481.8,69.4,6.4,77,,,,True,-4.7
95,32.938345,-117.155875,495.6,68.6,6.65,77,,,,True,-5.4
96,32.938314,-117.155938,502.1,68.2,6.86,77,,,,True,-5.9
97,32.938265,-117.155985,508.8,67.8,6.833,78,,,,True,-5.2
98,32.938206,-117.156011,515.9,67.4,6.82,78,,,,True,-5.2
99,32.938147,-117.156035,522.7,67.2,6.817,78,,,,True,-3.6
100,32.938099,-117.156071,529.2,66.8,6.72,79,,,,True,-1.6
102,32.937987,-117.156115,542.2,66.6,6.68,79,,,,True,-0.5
104,32.937882,-117.156138,553.8,66.8,6.22,80,,,,True,0.6
105,32.937846,-117.156179,559.3,67.0,6.02,80,,,,True,1.8
106,32.93783,-117.15623,564.3,67.0,5.85,80,,,,True,0.0
108,32.937795,-117.156355,576.4,67.2,5.7,80,,,,True,-0.7
112,32.93771,-117.156619,602.9,66.8,6.433,77,,,,True,-0.7
114,32.937666,-117.15675,616.0,66.6,6.6,77,,,,True,-1.1
115,32.937638,-117.156814,622.7,66.6,6.614,77,,,,True,-2.0
116,32.937604,-117.156873,629.2,66.6,6.6,76,,,,True,-1.8
118,32.937525,-117.156976,642.4,66.0,6.583,77,,,,True,-2.3
119,32.937499,-117.157037,648.7,66.0,6.54,76,,,,True,-1.8
122,32.937424,-117.157205,666.6,65.6,6.233,76,,,,True,-1.0
125,32.937358,-117.157385,684.8,65.6,6.017,77,,,,True,0.2
131,32.937189,-117.157743,723.2,65.2,6.289,78,,,,True,0.7
138,32.937013,-117.158115,763.2,66.2,6.031,79,,,,True,0.9
143,32.936911,-117.158354,788.4,66.4,5.433,79,,,,True,2.2
144,32.936896,-117.158402,793.2,66.6,5.0,80,,,,True,1.8
148,32.936837,-117.158597,812.2,67.2,4.76,81,,,,True,1.4
152,32.936791,-117.158792,831.4,67.4,4.775,81,,,,True,1.3
155,32.936752,-117.158929,845.0,67.2,4.686,82,,,,True,0.9
157,32.936728,-117.159022,854.2,67.4,4.56,82,,,,True,0.6
158,32.936718,-117.159066,858.3,67.6,4.483,82,,,,True,-0.9
159,32.936701,-117.159111,862.8,67.6,4.486,82,,,,True,-2.3
164,32.936575,-117.159336,887.9,66.8,4.933,83,,,,True,-3.0
168,32.936466,-117.159498,907.5,66.2,4.967,84,,,,True,-3.3
169,32.93645,-117.15955,912.3,66.0,4.88,84,,,,True,-2.9
170,32.93643,-117.159604,917.8,65.8,4.983,84,,,,True,-2.2
171,32.936427,-117.159655,922.7,65.8,4.971,84,,,,True,-1.9
174,32.936415,-117.159789,935.4,65.6,4.62,85,,,,True,-1.0
176,32.936393,-117.159878,944.1,65.4,4.28,85,,,,True,-0.7
179,32.936358,-117.16002,958.0,65.4,4.52,85,,,,True,0.3
184,32.936341,-117.160257,980.2,65.4,4.513,86,,,,True,0.7
187,32.936299,-117.160391,993.3,65.8,4.412,86,,,,True,0.6
188,32.936276,-117.160433,998.0,65.8,4.444,86,,,,True,0.9
193,32.936195,-117.160647,1020.2,65.8,4.483,87,,,,True,0.0
194,32.936202,-117.160694,1024.6,65.8,4.433,91,,,,True,0.6
195,32.936212,-117.160739,1029.0,65.8,4.429,101,,,,True,2.3
196,32.936217,-117.160784,1033.3,66.0,4.412,113,,,,True,1.9
197,32.936222,-117.160826,1037.3,66.2,4.367,122,,,,True,0.8
199,32.936198,-117.160912,1045.5,66.2,4.18,126,,,,True,0.0
201,32.936212,-117.160992,1053.2,66.0,3.98,125,,,,True,-1.0
202,32.936223,-117.161035,1057.5,66.0,4.04,125,,,,True,-2.3
206,32.936222,-117.161233,1075.8,65.8,4.52,126,,,,True,-2.6
207,32.936205,-117.161287,1081.0,65.4,4.7,126,,,,True,-2.0
209,32.936179,-117.161402,1091.8,65.0,4.9,126,,,,True,-2.9
210,32.936176,-117.161464,1097.7,65.2,5.025,126,,,,True,-2.2
211,32.936177,-117.161522,1103.2,65.0,5.48,126,,,,True,-0.8
212,32.936166,-117.161577,1108.4,64.8,5.48,126,,,,True,-2.0
214,32.936118,-117.161662,1117.9,64.8,5.22,126,,,,True,-1.2
216,32.936045,-117.161712,1127.0,64.6,4.76,125,,,,True,-0.3
218,32.935969,-117.161759,1136.5,64.6,4.683,125,,,,True,0.5
225,32.93576,-117.161979,1168.2,64.6,4.578,125,,,,True,0.2
233,32.935638,-117.162329,1203.7,65.2,4.48,124,,,,True,0.0
237,32.935586,-117.162503,1221.0,64.8,4.4,124,,,,True,-0.4
239,32.935561,-117.1626,1230.6,64.6,4.483,124,,,,True,-1.6
245,32.935475,-117.162882,1258.7,64.2,4.713,124,,,,True,-1.6
247,32.93545,-117.162973,1267.4,64.2,4.6,125,,,,True,-1.3
248,32.935442,-117.16302,1272.0,64.0,4.6,126,,,,True,-1.5
249,32.935435,-117.163069,1276.6,64.0,4.6,126,,,,True,0.0
251,32.935422,-117.163164,1285.7,63.8,4.5,129,,,,True,0.5
256,32.935363,-117.163388,1307.6,64.2,4.429,131,,,,True,0.8
265,32.935242,-117.163775,1346.4,64.4,4.336,129,,,,True,1.3
272,32.935177,-117.164084,1376.2,64.8,4.288,130,,,,True,2.4
273,32.935171,-117.164127,1380.2,65.0,4.225,130,,,,True,2.9
276,32.93514,-117.164252,1392.3,66.2,4.173,130,,,,True,2.0
280,32.935083,-117.164418,1409.2,66.2,4.143,131,,,,True,0.0
