t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941292,-117.15403,0.7,84.8,0.0,78,0,0,,False,0.0
1,32.941264,-117.154043,4.2,84.6,0.0,78,0,0,,True,0.0
2,32.941242,-117.154055,6.3,84.8,2.8,78,0,0,,True,0.0
3,32.941224,-117.154071,9.3,84.8,2.867,78,0,0,,True,1.8
4,32.941194,-117.154087,12.5,84.8,2.95,78,0,0,,True,0.0
5,32.941171,-117.154099,15.4,84.8,2.94,79,0,0,,True,0.0
6,32.94115,-117.154116,18.4,84.8,2.84,80,0,0,,True,1.7
7,32.94112,-117.154124,21.3,84.8,3.0,84,80,304,,True,1.7
8,32.941095,-117.154132,24.2,85.0,2.98,86,80,286,,True,1.7
9,32.941068,-117.154136,27.4,85.0,2.98,88,82,285,,True,1.7
10,32.94104,-117.154134,30.4,85.0,3.0,90,82,280,,True,-1.6
11,32.941016,-117.154132,33.2,85.0,2.96,92,82,281,,True,-3.3
12,32.940987,-117.154123,36.6,84.8,3.06,94,82,281,,True,-4.9
13,32.940958,-117.154115,39.7,84.6,3.1,96,81,281,,True,-6.3
14,32.940935,-117.154111,42.7,84.4,3.06,98,81,292,,True,-6.6
15,32.940905,-117.154105,45.8,84.2,3.08,100,81,287,,True,-8.1
16,32.940876,-117.15411,48.8,84.0,3.12,103,81,284,,True,-8.0
17,32.940852,-117.154115,52.0,83.6,3.08,105,81,282,,True,-8.1
18,32.940816,-117.154107,55.2,83.4,3.1,106,81,275,,True,-7.7
19,32.940795,-117.15409,58.2,83.2,3.1,109,81,275,,True,-6.0
20,32.940772,-117.154064,61.8,83.0,3.2,110,81,274,,True,-4.5
21,32.940754,-117.154029,65.3,82.8,3.3,112,80,275,,True,-4.5
22,32.940733,-117.154011,68.4,82.8,3.28,113,81,278,,True,-3.2
23,32.940711,-117.153991,71.4,82.6,3.24,114,81,280,,True,-3.3
24,32.940695,-117.153961,74.4,82.6,3.24,115,82,277,,True,-3.1
25,32.940679,-117.153939,77.5,82.4,3.14,116,82,274,,True,-2.9
26,32.940658,-117.153903,81.3,82.4,3.2,117,82,270,,True,-4.2
27,32.940638,-117.15388,85.0,82.2,3.32,118,81,268,,True,-2.8
28,32.940611,-117.153848,88.7,82.0,3.46,119,81,276,,True,-4.6
29,32.940589,-117.153835,91.9,82.0,3.5,120,82,283,,True,-3.3
30,32.940566,-117.153826,94.4,81.8,3.38,121,82,280,,True,-1.7
31,32.940539,-117.153807,97.3,81.8,3.2,122,82,278,,True,-1.6
32,32.940512,-117.153794,100.7,81.8,3.14,123,82,249,,True,0.0
33,32.940483,-117.153762,104.4,81.8,3.14,124,82,247,,True,0.0
34,32.940461,-117.153736,108.1,81.8,3.24,125,84,248,,True,-1.4
35,32.94044,-117.153714,111.3,81.8,3.38,126,84,253,,True,-1.5
36,32.940426,-117.153675,114.8,81.6,3.5,126,83,268,,True,-1.5
37,32.940418,-117.153648,118.0,81.6,3.46,127,83,268,,True,-1.6
38,32.940417,-117.153612,121.1,81.6,3.34,127,83,267,,True,0.0
39,32.940419,-117.153578,124.1,81.6,3.2,128,83,265,,True,-1.6
40,32.940419,-117.153548,127.2,81.6,3.18,128,83,263,,True,-1.6
41,32.940417,-117.153508,130.5,81.4,3.14,129,83,262,,True,-1.5
42,32.94042,-117.153477,133.6,81.4,3.12,129,83,263,,True,-1.5
43,32.940422,-117.153442,137.3,81.4,3.24,130,82,266,,True,-1.5
44,32.940425,-117.153404,140.5,81.4,3.28,130,82,269,,True,-1.5
45,32.940422,-117.153375,143.5,81.2,3.26,131,82,272,,True,-1.6
46,32.940425,-117.153333,147.1,81.2,3.32,131,81,273,,True,-3.1
47,32.940423,-117.153303,150.0,81.2,3.28,132,82,274,,True,-1.6
48,32.940423,-117.153273,153.2,81.0,3.18,132,82,273,,True,-1.7
49,32.940417,-117.153235,156.2,81.0,3.14,132,82,274,,True,-1.7
50,32.940414,-117.153209,158.9,81.0,3.08,133,83,274,,True,-1.7
51,32.940413,-117.153177,162.1,81.0,3.0,133,83,274,,True,-1.7
52,32.940413,-117.153141,165.2,80.8,3.04,134,83,273,,True,-1.6
53,32.940411,-117.153114,168.1,80.8,2.98,134,83,274,,True,-1.6
54,32.940406,-117.153076,171.4,80.8,3.04,135,82,274,,True,-1.6
55,32.940404,-117.153043,174.3,80.8,3.08,135,82,274,,True,-1.6
56,32.940403,-117.153012,177.8,80.6,3.14,135,82,274,,True,-3.3
57,32.940399,-117.152974,180.7,80.6,3.1,135,82,274,,True,-3.1
