t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.399846,-71.195803,1.4,56.0,0.0,74,52,78,,False,-4.5
1,42.399857,-71.19581,2.6,56.0,1.2,75,53,59,,True,-2.5
2,42.399881,-71.195826,5.8,55.8,2.2,75,57,86,,True,-5.7
3,42.399911,-71.195847,9.5,55.8,2.7,75,57,80,,True,-8.8
4,42.399933,-71.195855,11.9,55.4,2.625,75,83,215,,True,-8.1
5,42.399968,-71.195881,16.2,54.8,2.96,75,83,219,,True,-12.1
6,42.400001,-71.195905,20.6,54.6,3.6,75,83,275,,True,-10.2
7,42.400029,-71.195923,24.4,54.0,3.72,76,83,322,,True,-7.5
8,42.400055,-71.195952,27.6,53.8,3.62,76,83,326,,True,-6.8
9,42.400086,-71.195976,32.1,53.6,4.04,77,84,321,,True,-4.0
10,42.400116,-71.195998,35.4,53.6,3.84,78,84,320,,True,-2.7
11,42.400145,-71.196008,39.4,53.4,3.76,79,84,275,,True,-1.5
12,42.400171,-71.196022,42.3,53.4,3.58,79,84,291,,True,-1.6
13,42.400201,-71.196038,45.8,53.4,3.64,79,84,282,,True,0.0
14,42.400219,-71.196045,48.3,53.4,3.24,80,84,287,,True,0.0
15,42.400246,-71.196071,51.9,53.4,3.3,80,84,287,,True,0.0
16,42.400263,-71.196084,53.9,53.4,2.9,81,84,283,,True,1.5
17,42.400293,-71.196099,56.6,53.4,2.86,81,84,280,,True,1.6
18,42.400326,-71.196124,61.4,53.6,3.12,82,85,269,,True,1.5
19,42.400348,-71.196135,64.3,53.6,3.2,83,85,269,,True,2.6
20,42.400377,-71.196159,67.4,53.6,3.1,84,84,273,,True,1.5
21,42.400412,-71.196177,72.1,53.8,3.64,85,84,277,,True,1.3
22,42.40044,-71.196189,74.4,53.8,3.56,85,84,280,,True,1.4
23,42.40048,-71.196216,80.2,53.8,3.76,86,83,291,,True,0.0
24,42.4005,-71.196221,82.2,53.8,3.58,88,83,295,,True,0.0
25,42.400528,-71.196254,86.2,53.8,3.76,90,83,296,,True,0.0
26,42.400551,-71.196268,89.2,53.8,3.42,92,83,298,,True,0.0
