t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941315,-117.153948,0.0,84.6,0.0,74,0,0,,False,-14.0
1,32.941356,-117.153993,0.0,84.4,0.0,72,0,0,,False,-11.9
2,32.941331,-117.153988,2.3,84.2,1.15,71,0,0,,True,-10.2
3,32.941306,-117.153989,5.7,83.8,1.9,71,0,0,,True,-8.5
4,32.941282,-117.154011,8.4,83.6,2.1,72,0,0,,True,-6.3
5,32.941256,-117.15403,11.8,83.4,2.36,73,86,0,,True,-1.6
6,32.941232,-117.154048,14.9,83.4,2.98,74,86,309,,True,1.4
7,32.941204,-117.154071,18.6,83.6,3.26,74,86,291,,True,4.3
8,32.941181,-117.154093,22.3,83.8,3.32,75,85,311,,True,5.8
9,32.941151,-117.154117,25.7,84.0,3.46,76,84,332,,True,4.6
10,32.941124,-117.154126,28.8,84.2,3.4,78,84,319,,True,3.2
11,32.941102,-117.154135,31.7,84.2,3.36,81,84,330,,True,1.7
12,32.941069,-117.154138,34.7,84.2,3.22,84,83,306,,True,-1.6
13,32.941044,-117.154138,37.6,84.2,3.06,87,83,299,,True,-1.5
14,32.941013,-117.154132,41.0,84.0,3.06,89,82,296,,True,-1.6
15,32.940982,-117.154116,44.7,84.0,3.18,91,82,295,,True,-3.0
16,32.940959,-117.154106,47.6,84.0,3.18,93,82,296,,True,-4.5
17,32.940925,-117.154099,51.0,83.8,3.26,95,82,297,,True,-6.5
18,32.9409,-117.154094,54.3,83.4,3.34,97,82,300,,True,-9.4
19,32.940876,-117.154091,57.0,83.2,3.2,99,82,296,,True,-9.4
20,32.94084,-117.154095,60.3,82.8,3.12,100,82,292,,True,-7.8
21,32.940813,-117.154099,63.8,82.6,3.24,102,81,284,,True,-7.1
22,32.94078,-117.154098,67.2,82.4,3.24,103,81,282,,True,-5.7
23,32.940746,-117.154086,71.1,82.2,3.36,104,81,282,,True,-4.4
24,32.940723,-117.154078,74.3,82.0,3.46,105,83,281,,True,-4.4
25,32.94069,-117.154076,77.5,82.0,3.44,106,83,286,,True,-4.6
26,32.940663,-117.154067,80.7,81.8,3.38,107,82,284,,True,-3.0
27,32.940636,-117.154059,84.1,81.6,3.38,108,82,282,,True,-4.3
28,32.940599,-117.154049,87.8,81.6,3.34,109,82,280,,True,-1.4
29,32.94057,-117.154043,91.4,81.4,3.42,110,82,276,,True,1.4
30,32.940542,-117.154028,94.6,81.6,3.42,111,82,286,,True,1.5
31,32.94051,-117.154008,98.2,81.8,3.5,112,82,284,,True,3.0
32,32.940487,-117.153988,101.4,81.8,3.46,112,82,287,,True,1.4
33,32.940465,-117.153957,104.9,81.8,3.42,113,82,281,,True,0.0
34,32.940455,-117.15392,108.5,81.8,3.42,114,82,278,,True,0.0
35,32.940448,-117.153893,111.4,81.8,3.36,114,82,278,,True,-1.5
36,32.940447,-117.153852,114.7,81.8,3.3,115,82,277,,True,-1.6
37,32.940447,-117.153817,118.0,81.6,3.32,116,81,275,,True,-2.9
38,32.940445,-117.153782,121.4,81.6,3.3,117,81,274,,True,-2.9
39,32.940441,-117.153741,125.1,81.4,3.32,117,80,274,,True,-3.0
40,32.940439,-117.15371,128.3,81.4,3.38,118,80,275,,True,-3.0
41,32.940437,-117.153678,131.4,81.2,3.34,119,81,275,,True,-1.5
42,32.940436,-117.153632,134.9,81.2,3.38,119,81,274,,True,-1.5
43,32.940435,-117.153604,138.1,81.2,3.34,120,81,275,,True,0.0
44,32.940438,-117.153572,141.3,81.2,3.24,121,82,275,,True,0.0
45,32.940444,-117.153529,145.0,81.2,3.34,122,82,275,,True,0.0
46,32.940441,-117.153501,148.0,81.2,3.32,123,82,276,,True,-1.5
47,32.940443,-117.153461,151.5,81.2,3.32,124,82,278,,True,-1.5
48,32.940447,-117.153423,155.0,81.0,3.38,126,82,280,,True,-2.8
49,32.940443,-117.153393,158.3,81.0,3.4,127,82,280,,True,-2.9
50,32.940445,-117.153348,162.1,80.8,3.42,127,82,280,,True,-3.0
51,32.940447,-117.15332,165.1,80.8,3.42,128,82,281,,True,-3.0
52,32.940447,-117.153286,168.3,80.6,3.36,129,82,281,,True,-1.6
53,32.94045,-117.153245,171.8,80.6,3.36,129,82,281,,True,-1.6
54,32.940447,-117.153218,174.9,80.6,3.32,130,82,282,,True,0.0
55,32.940442,-117.153177,177.9,80.6,3.16,130,82,281,,True,-1.6
56,32.940436,-117.153147,181.2,80.6,3.22,131,82,282,,True,-1.6
57,32.940432,-117.153116,184.4,80.4,3.22,131,82,281,,True,-3.3
58,32.940428,-117.153078,187.6,80.4,3.16,131,82,280,,True,-3.4
59,32.940415,-117.153055,190.2,80.2,3.06,132,83,282,,True,0.0
60,32.940408,-117.153026,193.0,80.2,3.02,132,83,282,,True,0.0
61,32.940409,-117.152992,195.9,80.4,2.94,132,82,282,,True,1.7
62,32.940404,-117.152967,198.5,80.4,2.82,133,82,283,,True,1.7
63,32.9404,-117.152929,201.8,80.4,2.84,133,82,283,,True,-1.7
64,32.940402,-117.152897,204.8,80.4,2.92,133,82,284,,True,-1.6
65,32.9404,-117.15287,207.8,80.2,2.96,133,82,284,,True,-3.2
66,32.940405,-117.152829,211.1,80.2,3.04,134,82,283,,True,-3.3
67,32.940402,-117.152799,214.2,80.0,3.14,134,83,283,,True,-1.6
68,32.9404,-117.152768,217.1,80.0,3.06,134,83,282,,True,-3.4
69,32.940401,-117.152732,220.4,80.0,3.12,134,82,279,,True,-1.8
70,32.940399,-117.152711,222.8,79.8,3.0,135,82,280,,True,-3.5
71,32.940398,-117.152675,225.5,79.8,2.88,135,82,281,,True,-3.5
72,32.940394,-117.152643,228.6,79.6,2.88,135,82,279,,True,-1.6
73,32.940388,-117.152613,231.8,79.6,2.94,136,82,277,,True,-1.6
74,32.940392,-117.152569,235.2,79.6,2.96,136,82,276,,True,0.0
75,32.940384,-117.152544,238.2,79.6,3.08,136,82,277,,True,0.0
76,32.940381,-117.152513,241.5,79.6,3.2,137,82,276,,True,0.0
77,32.940386,-117.152474,244.7,79.6,3.22,137,82,275,,True,-1.7
78,32.94038,-117.152449,247.2,79.6,3.08,137,82,275,,True,-1.8
79,32.940377,-117.152412,249.9,79.4,2.94,138,82,276,,True,-1.9
80,32.94038,-117.152383,252.8,79.4,2.92,138,82,274,,True,-3.6
81,32.940376,-117.152354,255.5,79.4,2.8,138,82,272,,True,-1.7
82,32.94036,-117.15232,258.4,79.2,2.74,138,82,271,,True,-3.5
83,32.940347,-117.152295,261.5,79.2,2.86,138,82,271,,True,-5.3
84,32.940325,-117.152277,264.1,79.0,2.84,139,82,270,,True,-3.8
85,32.940296,-117.152272,266.9,78.8,2.82,139,82,267,,True,-5.7
86,32.940279,-117.152277,268.9,78.8,2.68,139,82,266,,True,-5.4
87,32.940247,-117.152276,272.1,78.6,2.74,139,81,264,,True,-5.5
88,32.940219,-117.152279,275.2,78.4,2.74,139,81,260,,True,-6.3
89,32.940192,-117.152286,277.9,78.2,2.76,140,81,257,,True,-6.4
90,32.940162,-117.1523,281.5,78.0,2.92,140,82,255,,True,-4.8
91,32.940137,-117.152304,284.6,77.8,3.14,140,83,253,,True,-4.6
92,32.940111,-117.152315,287.7,77.8,3.12,141,83,250,,True,-3.3
93,32.940081,-117.152323,290.9,77.6,3.14,141,83,248,,True,-3.2
94,32.940063,-117.152332,293.5,77.6,3.12,141,82,248,,True,-3.2
95,32.940028,-117.15234,297.0,77.4,3.1,141,82,249,,True,-3.4
96,32.940002,-117.15234,300.3,77.4,3.14,141,82,249,,True,-4.9
97,32.93998,-117.152343,302.8,77.2,3.02,141,82,248,,True,-5.0
98,32.939947,-117.15235,305.8,77.0,2.98,142,82,246,,True,-6.7
99,32.939922,-117.152353,308.9,76.8,3.08,142,82,245,,True,-4.6
100,32.939891,-117.152361,312.2,76.6,3.04,142,83,243,,True,-4.5
101,32.939858,-117.152366,315.9,76.6,3.12,141,83,239,,True,-2.9
102,32.939833,-117.152374,319.0,76.4,3.24,142,83,239,,True,-3.0
103,32.939795,-117.152382,322.7,76.4,3.38,142,83,241,,True,-5.0
104,32.939776,-117.152391,325.5,76.2,3.32,142,83,242,,True,-3.4
105,32.939759,-117.15241,328.0,76.0,3.16,142,83,243,,True,-5.5
106,32.939748,-117.152438,330.6,76.0,2.94,142,83,242,,True,-5.1
107,32.939743,-117.152469,333.6,75.8,2.92,142,83,241,,True,-4.7
108,32.939724,-117.152505,337.3,75.6,2.92,143,82,239,,True,-7.6
109,32.939699,-117.152527,340.7,75.4,3.04,142,82,239,,True,-7.4
110,32.939679,-117.152545,343.7,75.0,3.14,142,82,239,,True,-7.8
111,32.939653,-117.152569,347.1,74.8,3.3,143,82,240,,True,-7.6
112,32.939633,-117.152586,350.1,74.6,3.3,143,82,239,,True,-7.5
113,32.939604,-117.152606,353.8,74.4,3.3,143,82,235,,True,-9.5
114,32.939573,-117.152618,357.1,74.0,3.28,142,82,230,,True,-10.6
115,32.939555,-117.152628,359.7,73.6,3.2,142,83,227,,True,-12.5
116,32.939523,-117.152643,363.3,73.2,3.24,142,83,224,,True,-11.3
117,32.939497,-117.152651,366.6,72.8,3.3,141,84,221,,True,-10.7
118,32.939472,-117.152664,369.5,72.6,3.14,141,83,219,,True,-11.5
119,32.939441,-117.152669,372.8,72.2,3.14,141,83,218,,True,-10.1
120,32.93942,-117.152673,375.5,71.8,3.16,141,83,215,,True,-11.9
121,32.939393,-117.152686,378.5,71.6,3.04,141,83,213,,True,-11.8
122,32.939372,-117.152696,381.3,71.2,2.94,142,83,210,,True,-11.0
123,32.93934,-117.152704,384.7,70.8,3.04,141,83,207,,True,-10.9
124,32.939306,-117.152714,388.2,70.4,3.08,141,83,203,,True,-8.8
125,32.939283,-117.152726,391.4,70.2,3.18,142,86,201,,True,-7.6
126,32.939251,-117.152749,395.0,70.0,3.3,142,86,198,,True,-4.5
127,32.939228,-117.152761,397.9,69.8,3.32,142,86,199,,True,-3.0
128,32.939201,-117.152781,401.4,69.8,3.34,142,82,203,,True,-3.1
129,32.939174,-117.152801,404.7,69.8,3.3,142,82,213,,True,-1.4
130,32.939155,-117.152819,407.8,69.6,3.28,142,82,216,,True,-1.4
131,32.939124,-117.152843,411.7,69.6,3.34,142,82,218,,True,-2.8
132,32.939097,-117.152864,415.3,69.6,3.48,143,82,221,,True,-2.7
133,32.939076,-117.152886,418.9,69.4,3.5,143,83,228,,True,-4.4
134,32.939051,-117.152919,422.5,69.2,3.56,143,83,234,,True,-6.3
135,32.93904,-117.152938,425.3,69.0,3.5,142,83,240,,True,-4.9
136,32.939022,-117.152963,428.0,68.8,3.26,143,82,241,,True,-5.0
137,32.938999,-117.152988,431.2,68.8,3.18,143,82,242,,True,-3.0
138,32.93898,-117.153011,434.6,68.6,3.14,143,83,241,,True,-1.4
139,32.938954,-117.153046,438.5,68.6,3.2,143,83,244,,True,-1.4
140,32.938932,-117.153067,442.0,68.6,3.34,143,83,249,,True,0.0
141,32.93891,-117.153089,445.3,68.6,3.46,143,83,256,,True,0.0
142,32.938885,-117.153103,448.1,68.6,3.38,143,83,260,,True,0.0
143,32.938868,-117.153123,451.0,68.6,3.28,143,83,264,,True,1.7
144,32.938842,-117.15315,454.1,68.6,3.12,143,84,265,,True,1.7
145,32.938828,-117.153169,457.0,68.8,3.0,143,84,266,,True,1.6
146,32.938808,-117.153196,460.1,68.8,2.96,143,84,269,,True,1.6
147,32.938783,-117.153221,463.5,68.8,3.08,143,84,271,,True,1.6
148,32.938769,-117.153239,466.3,68.8,3.06,144,84,275,,True,1.6
149,32.938749,-117.153267,469.5,69.0,3.08,144,83,278,,True,1.7
150,32.938729,-117.153286,472.4,69.0,3.08,144,83,282,,True,3.3
151,32.938713,-117.153306,475.2,69.0,3.02,144,83,284,,True,1.8
152,32.938688,-117.153331,478.4,69.2,2.98,144,83,286,,True,3.7
153,32.93868,-117.153348,480.6,69.2,2.86,144,83,291,,True,3.7
154,32.938664,-117.15337,483.1,69.4,2.72,144,82,294,,True,4.7
155,32.938643,-117.153389,485.9,69.4,2.7,143,82,295,,True,5.6
156,32.938629,-117.153407,488.3,69.6,2.62,144,82,295,,True,5.6
157,32.938607,-117.153429,491.3,69.8,2.58,144,82,297,,True,5.6
