t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941353,-117.154018,1.3,84.0,0.0,90,0,0,,False,-14.0
1,32.941333,-117.154001,3.0,83.8,1.7,90,53,30,,True,-11.6
2,32.941312,-117.154002,5.6,83.4,2.15,90,53,30,,True,-9.9
3,32.941289,-117.154013,8.2,83.2,2.3,90,53,82,,True,-6.9
4,32.941267,-117.154028,11.4,83.0,2.525,90,53,109,,True,-4.8
5,32.941242,-117.15405,14.6,83.0,2.66,90,83,206,,True,-1.5
6,32.94122,-117.154073,18.0,82.8,3.0,90,85,279,,True,3.0
7,32.941191,-117.154097,21.6,83.0,3.2,92,86,291,,True,4.7
8,32.941166,-117.154111,24.8,83.4,3.32,94,86,316,,True,6.3
9,32.941147,-117.154126,27.5,83.6,3.22,96,87,319,,True,5.0
10,32.941115,-117.154142,30.7,83.6,3.22,98,87,289,,True,3.4
11,32.941093,-117.154154,33.5,83.6,3.1,100,87,270,,True,1.6
12,32.941065,-117.15415,36.7,83.8,3.02,102,87,262,,True,0.0
13,32.94103,-117.154139,40.1,83.8,3.06,104,86,273,,True,-1.5
14,32.941008,-117.154129,43.3,83.6,3.16,106,85,275,,True,-4.4
15,32.940973,-117.154121,46.8,83.4,3.22,108,83,291,,True,-5.8
16,32.940945,-117.15412,50.3,83.2,3.36,109,83,296,,True,-5.6
17,32.940911,-117.15412,54.0,83.0,3.46,111,83,299,,True,-5.6
18,32.940879,-117.154114,57.5,82.8,3.48,113,83,304,,True,-5.5
19,32.940852,-117.154112,61.1,82.6,3.56,114,83,308,,True,-5.6
20,32.940813,-117.154115,64.9,82.4,3.62,115,84,309,,True,-7.1
21,32.940788,-117.154123,68.2,82.2,3.58,116,84,307,,True,-7.4
22,32.940753,-117.15413,71.6,81.8,3.52,117,84,307,,True,-6.6
23,32.940728,-117.154115,74.6,81.6,3.42,118,84,302,,True,-6.8
24,32.940712,-117.154102,77.0,81.6,3.18,119,84,299,,True,-3.6
25,32.940694,-117.154077,79.9,81.4,3.0,120,84,293,,True,-1.9
26,32.940685,-117.154054,82.6,81.4,2.88,121,84,285,,True,-3.4
27,32.940674,-117.154019,85.4,81.4,2.76,122,84,282,,True,-1.6
28,32.940672,-117.153986,88.9,81.2,2.86,123,84,278,,True,-3.0
