t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.446115,-71.236415,0.0,64.4,0.0,111,0,0,,False,7.9
1,42.446106,-71.236415,0.8,64.6,0.8,111,0,0,,True,6.5
2,42.446088,-71.236364,5.2,64.8,2.6,110,0,0,,True,4.7
3,42.446069,-71.236346,7.6,65.0,2.533,109,0,0,,True,3.4
4,42.446065,-71.236328,9.3,65.0,2.325,109,79,0,,True,1.9
5,42.446041,-71.236293,12.7,65.0,2.54,109,81,267,,True,-1.7
6,42.446019,-71.236273,16.0,65.0,3.04,110,81,268,,True,-1.6
7,42.445995,-71.236248,19.6,64.8,2.88,110,81,313,,True,-1.6
8,42.445976,-71.236221,22.1,64.8,2.9,112,81,319,,True,-3.2
9,42.445955,-71.2362,25.2,64.8,3.18,113,82,317,,True,0.0
10,42.445933,-71.236165,28.6,64.6,3.18,115,82,293,,True,0.0
11,42.445912,-71.236148,31.5,64.8,3.1,117,82,272,,True,0.0
12,42.44589,-71.236122,34.9,64.8,3.06,118,82,275,,True,0.0
13,42.445867,-71.236096,37.4,64.8,3.06,120,82,292,,True,-1.8
14,42.44585,-71.236083,40.2,64.6,3.0,121,82,275,,True,-3.9
15,42.445828,-71.236096,42.7,64.6,2.82,122,83,261,,True,-3.8
16,42.445808,-71.23612,45.2,64.4,2.74,124,83,255,,True,-3.7
17,42.445794,-71.236137,47.8,64.4,2.58,127,82,247,,True,-3.6
18,42.445766,-71.236163,51.1,64.2,2.74,129,81,241,,True,-1.7
19,42.445747,-71.236179,53.8,64.2,2.72,132,81,242,,True,-1.6
20,42.445725,-71.236195,56.9,64.2,2.84,133,81,245,,True,0.0
21,42.445698,-71.236219,60.0,64.2,2.96,133,82,244,,True,0.0
22,42.44568,-71.236237,62.5,64.2,2.94,134,82,248,,True,-1.7
23,42.445658,-71.23626,65.5,64.2,2.88,136,81,249,,True,-1.6
24,42.445634,-71.236293,69.0,64.0,3.04,137,80,249,,True,-1.5
25,42.445618,-71.236319,72.2,64.0,3.06,137,80,249,,True,-1.5
26,42.445594,-71.236354,75.7,64.0,3.14,138,81,254,,True,0.0
27,42.445577,-71.23638,78.6,64.0,3.22,138,82,255,,True,0.0
28,42.445561,-71.236409,82.1,64.0,3.32,138,83,261,,True,0.0
29,42.445543,-71.236448,85.3,64.0,3.26,139,83,262,,True,0.0
30,42.445539,-71.236474,87.8,64.0,3.12,139,83,278,,True,1.7
31,42.445528,-71.236511,91.3,64.0,3.12,140,83,278,,True,1.8
32,42.445514,-71.236542,93.8,64.2,3.04,140,82,279,,True,3.3
33,42.445506,-71.23657,96.6,64.2,2.9,141,82,268,,True,3.7
34,42.445499,-71.236612,99.8,64.4,2.9,141,82,267,,True,1.8
35,42.445497,-71.236635,102.0,64.4,2.84,143,82,266,,True,3.6
36,42.445489,-71.236669,105.1,64.4,2.76,144,82,267,,True,1.9
37,42.445476,-71.236701,107.6,64.6,2.76,145,83,264,,True,1.7
38,42.445472,-71.236729,110.5,64.6,2.78,145,83,262,,True,0.0
39,42.445464,-71.236768,113.6,64.6,2.76,146,83,261,,True,-3.6
40,42.445457,-71.236795,115.9,64.4,2.78,146,83,261,,True,-3.6
41,42.445444,-71.236823,118.8,64.2,2.74,146,83,261,,True,-3.7
42,42.445428,-71.236857,121.7,64.2,2.82,147,83,259,,True,-1.7
43,42.445416,-71.236882,124.4,64.2,2.78,147,83,259,,True,1.8
44,42.445399,-71.236913,127.5,64.2,2.78,148,83,258,,True,1.9
45,42.445385,-71.236933,129.7,64.4,2.76,149,83,259,,True,1.9
