t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941353,-117.154081,0.0,71.6,0.0,74,,,,False,0.0
1,32.941338,-117.154068,2.3,71.6,0.0,74,,,,True,-1.7
4,32.941271,-117.154047,9.2,71.6,2.3,74,,,,True,-3.7
5,32.941252,-117.154064,11.6,71.4,2.32,74,,,,True,0.0
7,32.941236,-117.154111,16.3,71.0,2.333,74,,,,True,0.9
11,32.941208,-117.154231,28.1,71.6,2.75,74,,,,True,1.7
12,32.94118,-117.154231,31.1,71.8,2.96,75,,,,True,-1.1
16,32.941045,-117.154195,46.0,72.0,3.58,77,,,,True,-3.3
20,32.94083,-117.154155,69.3,70.4,4.775,78,,,,True,-3.9
21,32.940773,-117.154152,76.1,70.0,6.02,78,,,,True,-5.0
24,32.940675,-117.154156,87.4,69.6,5.175,77,,,,True,-1.5
25,32.940652,-117.154144,89.6,69.8,4.06,77,,,,True,-0.8
27,32.940661,-117.154085,95.5,70.0,3.233,77,,,,True,1.0
29,32.940681,-117.154027,101.5,69.8,2.82,78,,,,True,-0.7
31,32.940674,-117.15396,107.7,69.8,3.017,79,,,,True,-1.5
36,32.940679,-117.153843,118.8,69.6,2.471,79,,,,True,-1.8
39,32.940676,-117.1538,123.0,69.6,1.912,82,,,,True,-3.3
40,32.940678,-117.153788,123.8,69.4,1.789,83,,,,True,-6.7
42,32.940667,-117.153758,126.0,69.2,1.2,84,,,,True,-9.4
44,32.940619,-117.153745,130.8,68.8,1.56,84,,,,True,-6.0
45,32.940596,-117.15377,133.6,68.6,1.96,84,,,,True,-3.0
46,32.94059,-117.153813,137.2,68.6,2.233,84,,,,True,0.8
48,32.94058,-117.153904,146.0,68.6,3.333,83,,,,True,2.4
52,32.940582,-117.154022,157.3,69.0,3.35,86,,,,True,0.0
53,32.940581,-117.154039,158.9,69.2,2.58,86,,,,True,0.8
57,32.940578,-117.154152,168.5,68.6,2.24,87,,,,True,2.5
58,32.940543,-117.154166,172.3,68.8,2.68,88,,,,True,1.2
60,32.940457,-117.154182,181.6,69.6,3.243,89,,,,True,-1.3
62,32.940353,-117.154183,193.6,69.6,5.02,90,,,,True,-4.4
65,32.940166,-117.154166,214.1,68.0,6.5,90,,,,True,-7.9
67,32.940013,-117.154162,231.1,66.2,7.5,89,,,,True,-9.8
68,32.93993,-117.154174,239.6,65.0,7.667,90,,,,True,-10.5
69,32.939848,-117.154158,248.6,64.2,7.857,90,,,,True,-9.0
70,32.939773,-117.154113,257.8,63.4,8.74,89,,,,True,-4.1
71,32.939712,-117.154053,266.7,63.0,8.767,90,,,,True,-2.3
73,32.939635,-117.153907,283.0,63.2,8.68,93,,,,True,-1.2
75,32.939559,-117.153751,299.7,63.0,8.38,98,,,,True,-1.7
76,32.939512,-117.153681,307.5,62.8,8.16,100,,,,True,-3.0
77,32.939452,-117.153626,315.1,62.2,8.067,101,,,,True,-4.4
78,32.939378,-117.153605,323.0,62.0,8.0,102,,,,True,-1.2
80,32.939263,-117.153663,336.4,61.4,7.34,103,,,,True,-0.5
85,32.939047,-117.153987,374.4,62.0,7.343,103,,,,True,-0.7
87,32.939011,-117.154147,390.0,61.8,7.657,104,,,,True,-0.3
89,32.938979,-117.154301,405.2,61.4,7.644,105,,,,True,-3.4
90,32.938967,-117.154375,412.2,61.2,7.56,105,,,,True,-3.8
93,32.938931,-117.154598,433.2,60.0,7.2,106,,,,True,-3.2
96,32.938895,-117.154804,452.6,59.4,6.733,106,,,,True,-3.6
100,32.938813,-117.154993,472.9,59.2,5.671,105,,,,True,-3.8
101,32.938794,-117.155058,479.3,58.8,5.34,105,,,,True,-5.9
102,32.938799,-117.155132,486.0,58.0,5.567,104,,,,True,-10.1
103,32.93881,-117.155214,493.4,57.0,5.829,103,,,,True,-8.5
104,32.938788,-117.155287,500.6,56.4,6.0,102,,,,True,-6.5
105,32.93875,-117.155342,507.4,56.4,6.9,101,,,,True,-1.2
106,32.938707,-117.155394,513.8,56.2,6.9,101,,,,True,0.6
108,32.938649,-117.155509,526.4,56.6,6.6,100,,,,True,1.3
109,32.93862,-117.155566,532.5,56.6,6.38,99,,,,True,-1.1
110,32.938574,-117.155596,538.4,56.8,6.2,97,,,,True,-5.6
112,32.938477,-117.155669,551.0,55.8,6.2,95,,,,True,-6.8
114,32.938384,-117.155781,565.8,54.4,6.66,94,,,,True,-7.9
116,32.938329,-117.155918,579.8,53.4,6.9,94,,,,True,-5.6
117,32.938282,-117.155972,586.7,53.0,7.14,93,,,,True,-3.3
119,32.938158,-117.156029,601.2,53.0,7.08,93,,,,True,-0.5
120,32.938102,-117.156068,608.2,53.0,7.067,93,,,,True,0.5
122,32.937981,-117.156108,622.3,53.2,7.12,89,,,,True,0.6
123,32.937917,-117.156112,629.0,53.2,7.05,88,,,,True,0.0
124,32.937867,-117.156141,635.0,53.2,6.76,87,,,,True,-2.4
125,32.937839,-117.156192,640.6,53.0,6.48,86,,,,True,-1.6
126,32.937819,-117.156253,646.8,52.6,6.433,86,,,,True,-0.8
129,32.937757,-117.156447,666.3,52.6,6.26,85,,,,True,-0.7
135,32.937614,-117.156844,706.5,52.6,6.633,88,,,,True,-0.5
138,32.937497,-117.157011,726.8,52.4,6.722,91,,,,True,-1.0
139,32.937472,-117.157077,733.6,52.2,6.73,91,,,,True,-1.4
144,32.93734,-117.157397,767.0,51.6,6.7,93,,,,True,-0.8
146,32.937289,-117.157525,780.1,51.6,6.643,94,,,,True,-0.5
149,32.937207,-117.157701,799.1,51.8,6.42,97,,,,True,1.1
153,32.937095,-117.157911,821.9,51.8,5.971,99,,,,True,1.2
159,32.936943,-117.158216,855.5,52.6,5.64,96,,,,True,0.7
160,32.936926,-117.158267,860.5,52.6,5.514,96,,,,True,1.4
164,32.936863,-117.158466,880.3,52.4,4.96,93,,,,True,1.4
167,32.936827,-117.158617,894.8,52.8,4.9,93,,,,True,0.8
171,32.936779,-117.158814,914.1,53.4,4.829,94,,,,True,0.9
176,32.936708,-117.15906,938.5,53.2,4.856,96,,,,True,0.6
