t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,35.668405,-105.911684,0.0,2241.8,0.0,81,0,,,False,-25.5
1,35.66841,-105.911683,0.0,2241.6,0.0,81,0,,,False,-25.5
6,35.668434,-105.91164,4.7,2240.6,0.783,82,0,,,True,-6.7
7,35.668438,-105.911632,5.5,2240.4,0.917,82,0,,,True,-3.0
15,35.668435,-105.91153,14.9,2240.8,1.133,82,59,,,True,3.8
24,35.66842,-105.911415,26.3,2240.8,1.224,82,55,,,True,6.8
28,35.668431,-105.911362,31.3,2241.6,1.262,82,55,,,True,8.5
33,35.668437,-105.911292,38.0,2242.6,1.3,81,59,,,True,15.8
34,35.668438,-105.91129,38.3,2242.8,1.167,82,58,,,False,10.3
39,35.668439,-105.911266,40.2,2243.0,0.367,83,0,,,True,7.3
47,35.668445,-105.911153,50.7,2243.6,0.954,86,58,,,True,5.7
50,35.668448,-105.911112,54.4,2243.8,1.291,87,58,,,True,7.5
51,35.668451,-105.911097,55.8,2243.8,1.3,87,58,,,True,2.2
58,35.668475,-105.911071,61.6,2244.6,0.9,90,56,,,True,0.0
65,35.668458,-105.911147,69.1,2244.0,0.95,92,58,,,True,0.9
66,35.668447,-105.911145,70.1,2243.8,1.062,91,59,,,True,-3.4
70,35.668383,-105.91114,77.9,2244.0,1.76,92,59,,,True,0.0
75,35.668335,-105.911094,85.0,2243.8,1.656,94,58,,,True,3.9
77,35.668332,-105.911065,87.6,2244.0,1.386,94,57,,,True,5.9
82,35.668321,-105.910981,95.7,2244.8,1.529,94,57,,,True,10.2
86,35.668311,-105.910924,101.5,2245.4,1.544,91,57,,,True,5.9
87,35.66831,-105.910911,102.7,2245.6,1.4,91,57,,,True,2.0
94,35.66829,-105.910809,111.3,2245.4,1.225,91,57,,,True,-2.3
98,35.66825,-105.910782,115.5,2245.2,1.164,92,57,,,True,-6.5
101,35.66822,-105.910773,119.0,2245.0,1.1,92,57,,,True,-9.1
108,35.668152,-105.910753,127.3,2244.0,1.18,94,60,,,True,-10.6
109,35.668138,-105.910743,128.9,2243.8,1.238,94,60,,,True,-13.3
111,35.668134,-105.910704,132.5,2243.4,1.35,94,60,,,True,-13.2
112,35.66814,-105.910689,134.0,2243.0,1.364,94,62,,,True,-13.3
114,35.668145,-105.910664,136.8,2242.8,1.58,93,60,,,True,-12.1
118,35.668142,-105.910599,142.4,2242.0,1.4,94,60,,,True,-8.3
121,35.668128,-105.910561,145.7,2241.8,1.271,94,121,,,True,-7.8
125,35.668089,-105.910535,150.9,2241.6,1.214,93,59,,,True,-3.4
126,35.668081,-105.910536,152.1,2241.6,1.28,93,59,,,True,-5.4
132,35.668018,-105.91055,159.9,2241.4,1.286,92,56,,,True,-7.3
138,35.667947,-105.910573,167.9,2240.6,1.317,92,56,,,True,-9.4
142,35.667903,-105.910562,172.7,2240.0,1.28,91,58,,,True,-14.4
