t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.94143,-117.154026,0.0,88.8,0.0,97,0,0,,False,11.8
1,32.941415,-117.154019,1.5,89.0,1.5,97,0,42,,True,9.1
2,32.941388,-117.154012,4.3,89.4,2.15,96,71,42,,True,5.7
3,32.941369,-117.15401,6.8,89.6,2.267,96,71,43,,True,0.0
4,32.941352,-117.154007,8.8,89.6,2.2,97,0,189,,True,-4.5
5,32.941332,-117.15401,10.6,89.4,2.12,97,0,0,,True,-7.5
6,32.941304,-117.154019,13.4,89.0,2.38,97,0,0,,True,-7.9
7,32.941268,-117.154032,17.5,88.8,2.64,97,79,0,,True,-5.4
8,32.941238,-117.154049,21.4,88.6,2.92,99,81,218,,True,-2.6
9,32.941205,-117.154071,25.5,88.6,3.34,101,84,292,,True,0.0
10,32.94119,-117.154097,28.8,88.6,3.64,102,86,325,,True,2.8
11,32.941163,-117.154121,32.2,88.8,3.76,105,86,325,,True,4.6
12,32.941132,-117.154139,35.8,89.0,3.66,107,85,322,,True,4.7
13,32.941113,-117.154146,38.5,89.2,3.42,109,84,318,,True,3.3
14,32.941082,-117.154143,41.6,89.2,3.22,111,83,301,,True,0.0
15,32.941055,-117.154137,44.5,89.2,3.14,113,82,273,,True,-1.5
16,32.941027,-117.154133,48.0,89.0,3.16,114,82,273,,True,-2.9
17,32.940987,-117.154132,52.1,89.0,3.26,116,81,273,,True,-2.7
18,32.940962,-117.154132,55.2,88.8,3.34,117,81,287,,True,-2.8
19,32.940928,-117.154129,59.2,88.8,3.52,118,81,315,,True,-4.6
20,32.940895,-117.154122,62.5,88.6,3.6,119,81,332,,True,-4.5
21,32.940876,-117.154119,65.1,88.4,3.42,120,81,325,,True,-7.8
22,32.940844,-117.154112,68.5,88.2,3.28,121,81,316,,True,-9.2
23,32.940809,-117.154103,72.1,87.8,3.38,122,81,291,,True,-8.3
24,32.940783,-117.154108,75.5,87.4,3.26,123,80,289,,True,-8.7
25,32.940745,-117.1541,79.5,87.2,3.4,124,80,292,,True,-7.7
26,32.940721,-117.154093,82.3,87.0,3.44,125,80,295,,True,-5.9
27,32.940697,-117.15409,85.1,86.8,3.32,126,81,287,,True,-4.7
28,32.940659,-117.154083,89.1,86.6,3.4,127,81,263,,True,-2.9
29,32.940634,-117.154085,92.4,86.6,3.38,127,82,259,,True,-2.8
30,32.940598,-117.154084,95.9,86.6,3.28,128,82,271,,True,0.0
31,32.940569,-117.154079,99.2,86.4,3.38,128,82,274,,True,0.0
32,32.940546,-117.154081,102.3,86.6,3.44,129,83,278,,True,0.0
33,32.940508,-117.154079,105.7,86.6,3.32,130,83,277,,True,0.0
34,32.940474,-117.154091,109.8,86.6,3.48,131,83,266,,True,-1.4
35,32.94045,-117.154095,112.8,86.4,3.38,131,83,266,,True,-1.5
36,32.940413,-117.154105,116.3,86.4,3.42,132,82,270,,True,-1.6
37,32.940394,-117.154117,119.0,86.4,3.34,132,82,274,,True,-1.6
38,32.940365,-117.154121,122.1,86.4,3.28,133,81,277,,True,-1.7
39,32.940334,-117.154115,125.2,86.2,3.08,134,81,272,,True,-3.4
40,32.940315,-117.154124,127.8,86.2,3.0,134,82,269,,True,-5.2
41,32.940287,-117.15413,130.7,86.0,2.88,134,82,268,,True,-5.3
42,32.940257,-117.154124,133.7,85.8,2.94,135,82,265,,True,-6.5
