t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420156,-71.196116,0.0,82.8,0.0,52,0,0,,False,-3.3
1,42.420164,-71.196112,1.0,82.8,1.0,53,0,0,,True,-6.7
2,42.420174,-71.196122,2.8,82.8,1.4,53,0,0,,True,-6.7
3,42.4202,-71.196151,6.0,82.6,2.0,53,0,0,,True,-7.3
4,42.42022,-71.196177,8.9,82.2,2.225,54,0,0,,True,-5.9
5,42.420244,-71.196201,12.0,82.0,2.4,55,0,0,,True,-4.3
6,42.420269,-71.196242,16.3,82.0,3.06,55,83,281,,True,-1.3
7,42.420285,-71.196277,19.8,82.0,3.4,56,83,296,,True,2.5
8,42.420308,-71.196321,24.0,82.0,3.6,59,85,350,,True,3.9
9,42.420321,-71.196356,27.7,82.4,3.76,61,86,390,,True,3.8
10,42.420338,-71.196407,31.7,82.6,3.94,63,86,367,,True,5.3
11,42.420351,-71.196446,35.7,82.6,3.88,66,86,381,,True,2.7
12,42.42036,-71.196484,39.1,82.8,3.86,69,86,372,,True,2.8
13,42.420368,-71.19653,42.6,82.8,3.72,71,86,353,,True,2.9
14,42.420378,-71.196562,46.0,83.0,3.66,74,85,335,,True,2.9
15,42.420384,-71.196611,49.6,83.0,3.58,77,86,333,,True,4.3
16,42.420394,-71.196645,52.9,83.2,3.44,80,86,332,,True,2.9
17,42.420406,-71.196689,56.4,83.4,3.46,84,86,328,,True,2.9
18,42.420411,-71.196724,59.6,83.4,3.4,87,85,328,,True,2.9
19,42.420419,-71.196768,63.2,83.4,3.44,89,85,330,,True,2.8
20,42.42043,-71.196815,66.9,83.6,3.46,91,85,330,,True,2.8
21,42.420437,-71.196853,70.5,83.8,3.52,94,85,332,,True,4.3
22,42.42044,-71.196891,73.8,83.8,3.48,96,85,339,,True,2.9
23,42.420445,-71.196926,77.0,84.0,3.48,98,85,341,,True,1.5
24,42.420455,-71.196975,80.6,84.0,3.48,101,85,338,,True,1.4
25,42.420459,-71.197013,84.0,84.0,3.42,103,85,336,,True,0.0
26,42.420468,-71.197056,87.8,84.0,3.46,105,85,334,,True,0.0
27,42.420477,-71.197104,91.6,84.0,3.56,107,86,333,,True,-1.4
28,42.420482,-71.19714,94.9,84.0,3.58,109,86,336,,True,-1.5
29,42.420488,-71.197184,98.2,83.8,3.52,110,86,339,,True,-1.5
30,42.420502,-71.197212,101.4,83.8,3.48,112,84,341,,True,-1.6
31,42.420512,-71.197252,104.7,83.8,3.38,113,84,336,,True,0.0
32,42.420515,-71.197293,107.7,83.8,3.22,115,84,329,,True,0.0
33,42.420521,-71.197326,110.7,83.8,3.16,116,84,328,,True,0.0
34,42.420531,-71.197364,113.7,83.8,3.1,117,84,326,,True,1.7
35,42.420539,-71.197397,116.9,83.8,3.1,118,85,322,,True,1.7
36,42.420544,-71.197431,119.5,84.0,2.96,119,85,321,,True,1.7
37,42.420548,-71.197472,122.6,84.0,2.98,120,85,320,,True,1.7
38,42.420553,-71.197506,125.4,84.0,2.94,121,84,315,,True,1.6
39,42.420561,-71.197547,128.9,84.0,3.04,122,84,310,,True,1.6
40,42.420566,-71.197581,132.1,84.2,3.04,122,84,306,,True,1.6
41,42.420571,-71.197617,135.1,84.2,3.12,123,82,309,,True,1.7
42,42.420571,-71.19766,138.3,84.2,3.14,124,82,309,,True,0.0
43,42.420569,-71.197687,140.9,84.2,3.1,124,82,308,,True,1.8
44,42.420575,-71.197724,143.8,84.2,2.98,125,82,308,,True,1.9
45,42.420586,-71.197752,146.5,84.4,2.88,125,82,310,,True,3.9
46,42.420595,-71.197772,148.8,84.4,2.74,126,83,313,,True,6.0
47,42.420604,-71.197806,151.1,84.6,2.56,127,83,314,,True,5.8
48,42.42061,-71.197834,153.8,84.8,2.58,127,83,315,,True,7.3
49,42.420617,-71.197872,156.9,85.0,2.62,128,83,317,,True,7.0
