t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.93086,-117.176519,0.0,51.4,0.0,135,,,,False,6.2
1,32.930889,-117.176509,3.2,51.6,0.0,135,,,,True,4.0
2,32.930908,-117.176536,6.5,51.8,3.25,135,,,,True,1.7
3,32.930932,-117.176566,9.9,51.8,3.3,134,,,,True,1.2
6,32.931044,-117.176606,23.5,51.8,4.06,134,,,,True,0.0
9,32.931143,-117.176541,35.5,52.0,4.267,133,,,,True,0.0
11,32.931201,-117.176602,44.4,51.8,4.18,133,,,,True,0.4
12,32.931225,-117.176641,49.0,51.8,4.25,132,,,,True,0.0
17,32.931377,-117.176775,69.2,52.0,4.133,129,,,,True,2.7
18,32.931417,-117.17676,73.7,52.0,4.117,129,,,,True,4.5
20,32.931483,-117.176734,81.7,52.8,4.088,129,,,,True,4.8
23,32.931578,-117.176684,93.1,53.8,3.88,131,,,,True,2.5
26,32.9317,-117.176655,106.8,53.8,4.183,132,,,,True,2.5
31,32.931885,-117.176737,128.7,53.4,4.45,134,,,,True,1.7
35,32.932022,-117.176791,144.9,54.4,4.233,131,,,,True,2.3
37,32.932085,-117.176821,152.3,54.8,3.933,130,,,,True,7.2
39,32.93215,-117.176832,159.3,55.0,3.825,129,,,,True,11.6
41,32.932168,-117.176841,162.2,55.8,2.883,127,,,,True,17.0
42,32.932168,-117.176841,162.2,56.4,1.98,127,,,,False,8.7
46,32.932159,-117.176836,162.9,56.6,0.14,124,,,,False,0.0
48,32.932152,-117.176839,163.8,56.0,0.267,124,,,,True,-5.6
51,32.93215,-117.176834,163.9,55.4,0.2,126,,,,False,-6.3
52,32.93215,-117.176834,163.9,55.2,0.167,133,,,,False,-12.1
53,32.93215,-117.176834,163.9,55.0,0.02,141,,,,False,-19.2
54,32.932143,-117.176833,164.6,55.0,0.133,145,,,,True,-10.4
56,32.932129,-117.176823,166.5,54.6,0.52,149,,,,True,-7.0
59,32.93208,-117.176807,172.0,54.2,1.48,151,,,,True,-5.0
60,32.932054,-117.176794,175.4,54.2,1.8,152,,,,True,-2.6
65,32.931939,-117.176804,188.4,53.8,2.733,149,,,,True,-1.0
66,32.931932,-117.176788,189.8,54.0,2.4,149,,,,True,-3.5
69,32.931927,-117.176768,192.1,54.0,1.856,147,,,,True,-10.5
74,32.931931,-117.176763,192.4,53.6,0.325,144,,,,False,-6.2
80,32.931938,-117.17676,193.8,53.2,0.155,143,,,,False,-2.0
81,32.931939,-117.17676,194.1,53.2,0.243,141,,,,False,-3.8
83,32.931944,-117.176763,194.4,53.2,0.222,139,,,,False,1.4
85,32.931969,-117.176774,198.1,53.2,0.86,138,,,,True,5.1
88,32.932061,-117.176795,208.0,53.4,2.72,137,,,,True,9.5
91,32.932181,-117.176825,221.7,54.6,3.933,137,,,,True,14.7
93,32.932195,-117.176835,223.9,56.0,3.18,136,,,,True,19.9
96,32.932191,-117.176836,223.9,57.0,0.44,136,,,,False,19.9
100,32.932207,-117.176846,226.1,57.0,0.314,135,,,,True,22.4
104,32.932207,-117.176851,226.5,57.2,0.325,140,,,,False,16.0
105,32.932207,-117.176851,226.5,57.2,0.08,146,,,,False,3.6
106,32.932207,-117.176851,226.5,57.2,0.067,148,,,,False,2.9
110,32.932254,-117.176872,231.5,56.8,1.0,148,,,,True,4.7
114,32.932329,-117.176897,240.5,57.6,1.75,147,,,,True,2.5
116,32.93235,-117.176916,243.5,58.0,2.0,146,,,,True,0.7
121,32.93239,-117.176964,250.4,57.8,1.414,144,,,,True,-5.4
123,32.932467,-117.17703,259.7,57.0,2.314,144,,,,True,-9.4
124,32.932506,-117.177081,266.2,56.2,2.837,144,,,,True,-8.9
126,32.932578,-117.177161,277.7,54.8,5.46,144,,,,True,-3.2
127,32.932609,-117.177186,282.0,55.0,5.267,144,,,,True,-0.7
130,32.93268,-117.177237,291.4,56.0,4.2,144,,,,True,4.6
131,32.932708,-117.177246,294.5,56.0,3.36,144,,,,True,3.8
134,32.932831,-117.177275,308.1,56.2,3.729,144,,,,True,3.2
135,32.932878,-117.177276,313.4,56.2,4.4,144,,,,True,4.9
139,32.933019,-117.177282,329.4,57.2,4.26,144,,,,True,5.7
143,32.933099,-117.177327,339.0,58.2,3.2,143,,,,True,6.9
148,32.93325,-117.177384,357.0,59.0,3.067,145,,,,True,8.9
149,32.933271,-117.177399,359.9,59.4,3.483,146,,,,True,10.2
152,32.933308,-117.177436,365.5,60.4,2.944,147,,,,True,15.6
156,32.933366,-117.177466,372.3,61.6,1.771,150,,,,True,14.3
157,32.933387,-117.177482,374.9,61.8,1.88,150,,,,True,11.5
159,32.933426,-117.177502,379.5,62.2,2.0,153,,,,True,8.2
161,32.933472,-117.177508,384.7,62.6,2.48,155,,,,True,4.4
162,32.933485,-117.177525,386.9,62.8,2.4,156,,,,True,4.7
166,32.933556,-117.177602,397.5,62.8,2.56,157,,,,True,5.0
170,32.933655,-117.177651,409.6,63.6,2.838,159,,,,True,5.1
171,32.933681,-117.17766,412.6,64.0,3.02,160,,,,True,6.7
173,32.933734,-117.17767,418.2,64.4,2.957,161,,,,True,5.3
174,32.933749,-117.177701,421.5,64.4,3.0,161,,,,True,3.6
178,32.933817,-117.177788,432.4,64.8,2.84,161,,,,True,5.9
179,32.933841,-117.17779,434.9,64.8,2.68,160,,,,True,8.1
182,32.933903,-117.177793,442.1,65.8,2.575,162,,,,True,13.7
183,32.933919,-117.177795,443.7,66.2,2.26,162,,,,True,15.5
186,32.933959,-117.177787,448.5,67.0,1.943,162,,,,True,12.0
189,32.933971,-117.177773,450.4,67.2,1.117,161,,,,True,4.4
198,32.933971,-117.177773,450.4,67.0,0.158,157,,,,False,4.0
202,32.933971,-117.177773,450.4,66.8,0.0,156,,,,False,-3.8
208,32.933975,-117.177769,450.4,66.4,0.0,153,,,,False,-7.8
210,32.933968,-117.177757,451.1,66.2,0.088,152,,,,True,-7.7
211,32.933955,-117.177761,452.2,66.2,0.2,150,,,,True,-5.8
213,32.933942,-117.177776,454.2,65.8,0.76,149,,,,True,0.0
215,32.93394,-117.177784,454.7,65.8,0.72,149,,,,False,2.1
220,32.933961,-117.17782,458.7,66.2,0.643,148,,,,True,4.9
221,32.933982,-117.177817,460.8,66.4,1.017,147,,,,True,4.0
224,32.93407,-117.177811,470.4,66.6,1.744,144,,,,True,2.3
228,32.934197,-117.177812,484.7,67.0,3.414,142,,,,True,0.0
230,32.934272,-117.177811,492.9,67.0,3.75,142,,,,True,-0.9
233,32.934396,-117.177809,506.4,66.4,4.34,142,,,,True,-1.5
235,32.93449,-117.177814,516.6,66.2,4.74,142,,,,True,-1.2
239,32.934662,-117.177802,536.6,66.2,5.033,142,,,,True,0.4
240,32.934695,-117.177827,540.9,66.4,4.86,142,,,,True,1.5
243,32.934803,-117.177838,553.2,66.6,4.575,141,,,,True,2.4
244,32.934839,-117.17784,557.3,66.8,4.14,141,,,,True,2.4
247,32.934958,-117.177853,570.3,67.0,4.2,141,,,,True,4.7
248,32.934996,-117.17786,574.5,67.2,4.26,141,,,,True,5.3
251,32.935107,-117.177848,587.0,68.2,4.243,142,,,,True,5.6
252,32.935141,-117.177848,591.0,68.6,4.14,142,,,,True,3.9
257,32.935307,-117.177827,609.5,69.2,3.75,143,,,,True,2.3
261,32.935459,-117.177799,626.2,69.2,3.911,144,,,,True,0.8
262,32.935506,-117.177793,631.4,69.2,4.38,144,,,,True,-0.5
264,32.935592,-117.177789,641.4,69.0,4.557,144,,,,True,-0.6
266,32.935668,-117.177769,650.4,69.0,4.84,144,,,,True,-1.6
268,32.935748,-117.177725,659.8,69.0,4.733,144,,,,True,-0.9
270,32.935838,-117.177713,669.8,68.6,4.733,145,,,,True,-1.4
273,32.935957,-117.177678,683.9,68.6,4.82,145,,,,True,-1.9
275,32.93604,-117.177661,693.2,68.4,4.68,145,,,,True,-0.5
277,32.936123,-117.177658,702.1,68.2,4.614,144,,,,True,0.0
