t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941305,-117.154093,0.4,83.2,0.0,82,,,,False,0.0
3,32.941316,-117.154075,3.3,83.2,0.967,81,,,,True,0.0
5,32.941283,-117.154056,7.2,83.2,1.36,82,,,,True,1.3
7,32.941252,-117.154082,11.5,83.2,1.586,84,,,,True,6.5
9,32.941218,-117.154113,16.3,83.4,2.167,85,,,,True,4.9
12,32.941166,-117.154186,24.8,84.6,2.66,85,,,,True,0.5
14,32.941109,-117.154219,31.7,84.4,3.08,85,,,,True,-2.8
18,32.94095,-117.154198,49.2,83.4,4.067,86,,,,True,-6.4
21,32.940796,-117.154174,66.7,82.0,5.0,85,,,,True,-4.3
23,32.940724,-117.154172,75.0,81.4,5.16,85,,,,True,-3.7
28,32.940523,-117.154171,97.3,81.6,4.371,88,,,,True,-2.4
33,32.940317,-117.154169,120.2,80.8,4.52,89,,,,True,-2.5
35,32.940209,-117.154165,132.2,80.4,4.986,90,,,,True,-6.1
36,32.940148,-117.154166,139.0,79.8,5.213,90,,,,True,-9.1
38,32.940023,-117.154164,152.7,78.2,6.5,92,,,,True,-11.3
40,32.939901,-117.154165,166.6,76.6,6.88,92,,,,True,-10.7
41,32.939839,-117.15416,173.0,75.8,6.8,92,,,,True,-8.8
42,32.939776,-117.15413,180.3,75.4,6.883,93,,,,True,-6.0
43,32.939729,-117.154088,186.9,75.2,6.84,93,,,,True,-2.2
44,32.93969,-117.154034,193.4,75.0,6.783,93,,,,True,-0.9
45,32.93966,-117.153974,200.1,75.2,6.7,95,,,,True,-1.3
49,32.939545,-117.153732,225.6,75.0,6.44,96,,,,True,-1.8
50,32.939508,-117.153671,232.6,74.6,6.5,97,,,,True,-2.6
51,32.939457,-117.153625,239.0,74.2,6.483,97,,,,True,-4.7
52,32.939391,-117.153612,246.2,74.0,6.586,97,,,,True,-4.2
54,32.939278,-117.153663,259.3,73.4,6.74,97,,,,True,-3.0
55,32.939231,-117.153704,265.6,73.2,6.6,97,,,,True,-3.2
57,32.939146,-117.153797,278.9,73.0,6.54,97,,,,True,-3.2
60,32.939057,-117.153958,296.5,72.4,6.18,96,,,,True,-2.8
61,32.939038,-117.154021,302.8,72.0,6.2,96,,,,True,-3.3
