t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.992452,-117.116185,0.0,245.0,0.0,88,0,0,,False,-4.2
1,32.992461,-117.116174,1.1,245.0,1.1,88,0,0,,True,-4.8
2,32.992474,-117.116137,4.8,244.8,2.4,89,0,0,,True,-3.4
3,32.992499,-117.116115,8.3,244.6,2.767,89,0,0,,True,-4.1
4,32.992512,-117.116083,11.8,244.6,2.95,89,0,0,,True,-4.1
5,32.992531,-117.116042,15.8,244.4,3.16,90,0,0,,True,-4.0
6,32.992546,-117.11601,19.5,244.2,3.68,92,0,0,,True,-6.5
7,32.992559,-117.115971,23.4,244.0,3.72,93,80,341,,True,-6.7
8,32.992571,-117.115931,27.2,243.6,3.78,94,80,346,,True,-8.3
9,32.992579,-117.115898,30.7,243.4,3.78,95,80,319,,True,-8.4
10,32.992585,-117.115866,34.0,243.0,3.64,96,80,315,,True,-7.3
11,32.992608,-117.115828,37.7,242.8,3.64,97,81,292,,True,-9.4
12,32.992621,-117.115803,40.9,242.6,3.5,98,81,290,,True,-7.7
13,32.992635,-117.115781,43.5,242.2,3.26,98,81,284,,True,-11.2
14,32.992657,-117.115745,47.0,242.0,3.26,99,80,283,,True,-11.7
15,32.992668,-117.115717,50.2,241.4,3.24,100,80,265,,True,-9.7
16,32.992686,-117.115674,54.6,241.0,3.38,101,80,256,,True,-11.0
17,32.992691,-117.115637,58.0,240.8,3.42,102,80,249,,True,-8.2
18,32.992692,-117.115604,61.5,240.4,3.6,103,80,242,,True,-6.0
19,32.99269,-117.115564,64.8,240.2,3.56,104,81,243,,True,-5.9
20,32.992685,-117.115532,67.9,240.2,3.54,105,82,244,,True,-3.0
21,32.992686,-117.115493,71.5,240.0,3.38,106,82,241,,True,-1.5
22,32.992686,-117.115454,74.9,240.0,3.38,107,82,238,,True,-1.5
23,32.992682,-117.115423,78.3,240.0,3.36,107,83,236,,True,0.0
24,32.99268,-117.115384,81.5,240.0,3.34,108,83,237,,True,1.5
25,32.992683,-117.115353,84.7,240.0,3.36,109,83,239,,True,1.5
26,32.99268,-117.115319,88.0,240.2,3.3,109,83,241,,True,0.0
27,32.992677,-117.115282,91.3,240.2,3.28,110,82,242,,True,-1.6
28,32.992675,-117.115249,94.4,240.0,3.22,111,81,244,,True,-6.0
29,32.992667,-117.115217,97.6,239.8,3.22,111,81,245,,True,-7.5
30,32.992661,-117.115175,101.4,239.4,3.34,112,81,243,,True,-7.5
31,32.992659,-117.115144,104.6,239.2,3.32,113,79,243,,True,-7.2
32,32.992654,-117.115113,107.7,239.0,3.28,113,79,247,,True,-5.8
33,32.99265,-117.115069,111.4,238.8,3.4,114,79,247,,True,-5.6
34,32.99265,-117.115029,115.3,238.6,3.54,115,79,248,,True,-5.4
35,32.992649,-117.114992,118.9,238.4,3.5,116,81,248,,True,-4.2
36,32.992648,-117.114951,122.6,238.2,3.6,116,81,258,,True,-2.9
37,32.992642,-117.114922,125.6,238.2,3.58,117,81,262,,True,-1.5
38,32.992632,-117.114885,128.9,238.2,3.5,118,81,267,,True,1.7
39,32.992622,-117.114858,131.9,238.2,3.32,119,84,265,,True,1.6
40,32.992616,-117.11483,134.5,238.4,3.12,120,84,262,,True,1.6
41,32.992611,-117.114791,137.8,238.4,3.04,120,84,262,,True,3.2
42,32.992601,-117.114762,141.1,238.4,3.1,121,84,262,,True,1.5
43,32.992596,-117.114726,144.3,238.6,3.08,122,83,267,,True,1.5
44,32.992592,-117.114689,147.5,238.6,3.12,122,83,270,,True,0.0
45,32.99258,-117.114659,150.9,238.6,3.28,123,83,271,,True,-1.6
46,32.992567,-117.114625,154.3,238.4,3.3,123,82,273,,True,-4.9
47,32.992553,-117.114596,157.1,238.4,3.2,124,81,275,,True,-6.5
48,32.992537,-117.114578,159.7,238.0,3.08,125,80,276,,True,-6.8
49,32.99251,-117.114552,163.2,237.8,3.14,125,80,276,,True,-8.5
50,32.992491,-117.114532,166.0,237.6,3.02,126,80,274,,True,-4.8
51,32.992471,-117.114519,168.8,237.4,2.9,126,80,270,,True,-5.2
52,32.992441,-117.114505,172.1,237.4,3.0,126,80,268,,True,-3.4
53,32.99242,-117.114496,174.8,237.2,3.02,127,80,263,,True,-3.3
54,32.992393,-117.114485,177.6,237.2,2.88,127,81,262,,True,-3.4
55,32.992365,-117.114473,180.8,237.0,2.96,127,82,260,,True,-1.6
56,32.992341,-117.114462,183.7,237.0,2.98,128,82,259,,True,-1.6
57,32.992309,-117.114447,187.1,237.0,3.0,128,83,260,,True,1.6
58,32.992288,-117.114438,189.9,237.0,3.02,128,83,263,,True,1.6
59,32.992264,-117.114417,193.0,237.2,3.08,129,84,264,,True,3.2
60,32.992244,-117.114387,196.4,237.2,3.12,129,84,266,,True,3.1
61,32.992225,-117.114366,199.5,237.4,3.16,129,83,269,,True,3.1
62,32.992207,-117.114331,203.0,237.4,3.18,130,84,272,,True,3.1
63,32.992195,-117.114306,206.0,237.6,3.22,130,84,273,,True,3.1
64,32.992185,-117.114278,209.1,237.6,3.22,130,84,275,,True,3.4
65,32.99218,-117.114242,212.2,237.8,3.16,131,82,280,,True,3.3
66,32.992173,-117.114219,214.9,237.8,3.08,131,82,282,,True,5.1
67,32.992171,-117.114182,218.1,238.0,3.02,132,83,285,,True,5.3
68,32.992172,-117.114154,220.9,238.2,2.98,133,83,286,,True,6.6
69,32.992168,-117.114129,223.6,238.4,2.9,134,83,289,,True,6.9
70,32.992166,-117.114089,227.0,238.6,2.96,134,83,292,,True,7.0
71,32.992166,-117.114062,229.7,238.8,2.96,135,82,296,,True,7.0
72,32.992162,-117.114037,232.3,239.0,2.84,135,82,300,,True,7.4
73,32.992149,-117.114001,235.1,239.2,2.84,136,82,304,,True,7.8
74,32.992141,-117.113978,237.8,239.4,2.84,136,81,308,,True,5.9
75,32.992131,-117.113958,239.9,239.6,2.58,137,81,310,,True,7.3
76,32.992113,-117.113932,242.4,239.6,2.54,138,81,322,,True,5.4
77,32.992101,-117.113922,244.0,239.8,2.34,138,81,332,,True,5.5
78,32.992079,-117.113907,246.1,240.0,2.2,139,81,338,,True,7.1
79,32.992056,-117.113896,248.9,240.0,2.22,140,81,343,,True,5.1
80,32.992037,-117.113897,250.9,240.2,2.2,141,81,333,,True,5.0
81,32.992008,-117.113897,253.7,240.4,2.26,141,82,338,,True,4.9
82,32.991992,-117.113898,255.8,240.4,2.36,142,82,335,,True,3.9
83,32.99197,-117.113901,258.1,240.6,2.4,143,82,333,,True,3.1
84,32.991938,-117.113897,261.1,240.6,2.44,143,82,331,,True,3.8
85,32.991921,-117.113898,263.4,240.8,2.5,143,82,332,,True,3.5
86,32.99189,-117.113889,266.4,240.8,2.54,144,82,333,,True,6.8
87,32.991861,-117.113877,269.6,241.0,2.76,144,82,339,,True,4.6
88,32.991837,-117.113871,272.9,241.4,2.96,144,82,345,,True,6.0
89,32.991807,-117.113851,276.4,241.4,3.06,145,82,357,,True,6.0
90,32.991783,-117.113833,279.7,241.6,3.26,146,81,366,,True,3.0
91,32.991759,-117.113819,282.9,241.8,3.3,147,81,371,,True,3.1
92,32.991729,-117.113802,286.4,241.8,3.36,147,81,369,,True,1.6
93,32.991705,-117.113788,289.5,241.8,3.32,148,80,361,,True,-1.7
94,32.991686,-117.113775,292.1,241.8,3.14,149,81,352,,True,-1.8
95,32.991661,-117.113754,295.0,241.6,3.06,149,81,344,,True,-1.8
96,32.991639,-117.113739,297.8,241.6,2.98,150,81,329,,True,-1.7
97,32.991619,-117.113721,300.7,241.6,2.86,150,81,321,,True,0.0
98,32.991597,-117.113692,304.0,241.6,2.9,150,81,315,,True,1.7
99,32.991582,-117.113675,307.0,241.6,2.98,150,81,313,,True,3.5
100,32.991567,-117.113645,309.7,241.8,2.94,150,81,315,,True,5.6
101,32.991558,-117.113623,312.2,242.0,2.88,151,82,312,,True,7.6
102,32.991554,-117.113601,314.8,242.2,2.82,151,83,307,,True,7.9
103,32.991561,-117.113567,317.5,242.4,2.7,151,82,302,,True,7.8
104,32.991566,-117.113544,319.8,242.6,2.56,151,82,304,,True,7.7
105,32.991569,-117.113513,322.4,242.8,2.54,151,82,304,,True,7.5
106,32.991575,-117.113481,325.2,243.0,2.6,151,82,301,,True,5.2
107,32.991577,-117.113454,328.1,243.2,2.66,151,82,303,,True,5.1
108,32.991573,-117.113416,331.4,243.2,2.78,151,82,309,,True,6.9
109,32.991572,-117.113389,334.2,243.4,2.88,151,82,315,,True,7.1
110,32.99157,-117.113365,336.8,243.8,2.88,151,83,326,,True,11.7
111,32.991568,-117.113332,339.3,244.0,2.82,152,83,331,,True,11.5
112,32.99157,-117.113307,341.7,244.4,2.72,152,83,334,,True,9.5
113,32.991567,-117.11328,344.6,244.6,2.64,152,82,333,,True,12.1
114,32.991558,-117.113249,347.3,244.8,2.62,152,82,333,,True,12.3
115,32.99155,-117.113235,349.1,245.2,2.46,153,81,336,,True,15.2
116,32.991539,-117.11322,350.9,245.4,2.32,153,81,340,,True,16.0
117,32.991527,-117.113194,353.1,245.8,2.28,153,81,345,,True,15.4
