t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.990111,-117.125291,0.0,237.8,0.0,69,0,,,False,13.3
1,32.990107,-117.125299,0.0,238.0,0.0,70,0,,,False,11.4
2,32.990102,-117.125301,0.0,238.2,0.0,70,0,,,False,12.1
8,32.990088,-117.125274,3.0,238.2,0.429,73,0,,,True,6.6
9,32.990083,-117.12527,3.5,238.2,0.5,73,0,,,True,3.9
17,32.990067,-117.125212,9.9,239.0,0.767,72,0,,,True,6.2
23,32.99007,-117.125161,15.2,238.8,0.836,74,0,,,True,5.7
27,32.990066,-117.125114,19.2,239.2,0.93,76,48,,,True,5.6
31,32.990058,-117.125061,24.4,239.4,1.15,78,47,,,True,8.9
38,32.990047,-117.124991,31.3,240.2,1.1,79,46,,,True,8.9
40,32.990045,-117.124969,33.1,240.4,0.967,79,46,,,True,10.1
44,32.990043,-117.124927,37.1,240.8,0.967,82,50,,,True,8.3
47,32.990045,-117.124894,40.3,241.0,1.029,84,47,,,True,8.9
53,32.990042,-117.124837,45.7,241.4,0.956,87,43,,,True,8.7
56,32.990044,-117.124801,48.8,241.8,0.944,88,43,,,True,8.1
62,32.990047,-117.12473,55.5,242.4,1.089,90,47,,,True,8.6
66,32.990049,-117.124682,60.0,242.6,1.12,92,47,,,True,7.4
70,32.990046,-117.124638,64.3,243.0,1.1,95,48,,,True,6.9
73,32.990049,-117.124605,67.8,243.2,1.114,97,48,,,True,8.6
78,32.990062,-117.12455,72.8,243.6,1.063,98,48,,,True,8.2
84,32.990101,-117.124472,80.9,244.4,1.191,99,48,,,True,10.2
86,32.990106,-117.124445,83.8,244.6,1.375,99,48,,,True,11.2
91,32.990112,-117.124387,89.3,245.4,1.2,99,0,,,True,12.1
94,32.990108,-117.124352,92.4,245.8,1.075,100,0,,,True,16.7
97,32.990093,-117.124324,95.8,246.2,1.083,100,0,,,True,17.6
100,32.990079,-117.124304,98.2,247.0,0.967,101,52,,,True,18.6
104,32.990053,-117.12428,101.8,247.6,0.857,105,52,,,True,21.1
106,32.990035,-117.124267,104.2,248.0,1.0,106,52,,,True,15.1
109,32.99001,-117.124256,107.2,248.6,1.08,109,52,,,True,15.8
111,32.989997,-117.124251,108.8,248.6,0.92,109,52,,,True,15.7
114,32.989972,-117.124249,111.3,249.2,0.82,111,0,,,True,13.3
118,32.989929,-117.124235,115.7,249.8,0.986,111,0,,,True,15.0
122,32.9899,-117.124201,120.7,250.4,1.175,111,40,,,True,11.8
125,32.989883,-117.124178,123.5,250.8,1.114,113,0,,,True,12.2
131,32.989869,-117.124112,129.9,251.4,1.022,114,0,,,True,12.7
137,32.989897,-117.124063,135.4,252.2,0.992,116,0,,,True,14.6
138,32.9899,-117.124055,136.4,252.4,0.929,116,0,,,True,17.9
143,32.98992,-117.124009,141.3,253.4,0.983,117,0,,,True,17.0
144,32.989921,-117.124,142.2,253.6,0.967,117,0,,,True,16.9
151,32.989919,-117.123923,149.5,254.6,1.025,119,0,,,True,13.2
152,32.989923,-117.12391,150.6,254.8,1.05,119,0,,,True,12.6
158,32.989965,-117.123871,156.4,255.4,0.986,119,0,,,True,15.3
160,32.989973,-117.123853,158.1,255.6,0.938,120,56,,,True,18.0
166,32.989994,-117.1238,163.9,256.8,0.938,120,43,,,True,21.1
172,32.989992,-117.12375,168.4,258.0,0.858,119,0,,,True,20.4
173,32.989983,-117.12374,169.7,258.2,0.829,119,0,,,True,16.4
177,32.989956,-117.123709,173.8,258.8,1.08,119,44,,,True,12.4
180,32.989932,-117.123683,177.3,259.0,1.086,118,52,,,True,14.3
183,32.989937,-117.123658,179.7,259.4,0.983,120,52,,,True,15.3
184,32.989948,-117.123649,180.9,259.8,1.014,120,52,,,True,16.8
186,32.989965,-117.123648,182.5,260.2,0.867,121,49,,,True,15.6
189,32.989991,-117.123639,185.6,260.6,0.94,121,49,,,True,13.3
190,32.989998,-117.123626,186.8,260.6,0.983,121,49,,,True,15.4
194,32.990003,-117.123587,191.4,261.2,1.16,122,0,,,True,15.1
198,32.989981,-117.123566,194.2,262.0,0.925,121,0,,,True,15.4
200,32.989963,-117.12356,196.2,262.2,0.8,121,0,,,True,11.8
202,32.989944,-117.123554,198.5,262.4,0.887,121,0,,,True,8.5
208,32.989891,-117.123518,205.0,262.8,1.1,123,0,,,True,10.7
209,32.989892,-117.12351,205.9,263.0,1.057,123,0,,,True,10.7
211,32.989904,-117.123495,207.4,263.4,0.989,123,0,,,True,15.2
213,32.989919,-117.123477,209.7,263.6,0.94,123,0,,,True,14.6
218,32.989939,-117.12343,214.6,264.4,1.029,124,64,,,True,15.0
221,32.989952,-117.123395,218.2,264.8,1.063,124,64,,,True,17.6
224,32.989959,-117.123367,220.7,265.4,1.017,124,0,,,True,17.5
226,32.989948,-117.123359,222.2,265.8,0.8,123,0,,,True,17.1
227,32.989941,-117.123353,223.1,266.0,0.817,123,0,,,True,15.7
230,32.989916,-117.123348,226.0,266.4,0.883,123,0,,,True,14.2
236,32.989861,-117.123329,232.2,267.2,1.011,122,60,,,True,14.7
237,32.98985,-117.123326,233.5,267.4,1.071,122,60,,,True,16.2
242,32.98981,-117.123325,238.1,268.2,0.983,123,0,,,True,19.8
244,32.989798,-117.123314,239.6,268.6,0.871,123,0,,,True,19.8
245,32.989799,-117.123304,240.3,268.8,0.85,123,0,,,True,24.7
249,32.989802,-117.123274,243.3,269.4,0.74,123,0,,,True,24.5
250,32.989803,-117.123258,244.6,269.6,0.86,121,0,,,True,23.2
253,32.989809,-117.123236,247.0,270.4,0.837,119,0,,,True,19.4
255,32.989815,-117.123219,248.7,270.8,0.82,119,0,,,True,17.9
258,32.989833,-117.123207,250.8,271.2,0.76,120,0,,,True,15.4
260,32.989851,-117.123198,252.6,271.2,0.78,120,0,,,True,15.7
264,32.989868,-117.123166,256.7,271.8,0.983,123,54,,,True,14.9
265,32.989873,-117.123161,257.4,272.0,0.96,123,57,,,True,17.5
267,32.989891,-117.123146,258.9,272.4,0.9,125,57,,,True,18.7
270,32.989916,-117.123122,262.9,273.0,1.1,122,51,,,True,18.3
271,32.98992,-117.12312,263.4,273.0,1.0,121,0,,,True,16.5
272,32.989927,-117.123113,264.2,273.2,1.06,120,0,,,True,20.0
277,32.989942,-117.12306,269.8,274.2,1.067,120,0,,,True,21.4
279,32.989938,-117.123047,271.1,274.6,0.986,121,0,,,True,22.0
280,32.98993,-117.123042,271.9,274.8,0.962,121,0,,,True,28.9
283,32.989912,-117.123032,274.1,275.4,0.717,123,0,,,True,27.7
285,32.98991,-117.123021,275.1,275.6,0.64,125,0,,,True,27.2
288,32.989896,-117.123002,277.4,276.4,0.66,126,0,,,True,25.8
292,32.989878,-117.122988,279.9,277.0,0.686,125,0,,,True,26.0
295,32.989862,-117.122986,281.4,277.4,0.571,127,0,,,True,23.4
299,32.989835,-117.122966,285.1,278.2,0.743,127,0,,,True,23.3
300,32.989832,-117.122964,285.4,278.4,0.8,126,0,,,False,21.3
306,32.989795,-117.122948,290.2,279.4,0.729,126,0,,,True,21.2
307,32.989789,-117.122947,290.8,279.6,0.771,125,0,,,True,21.9
314,32.989735,-117.122944,296.4,280.6,0.775,126,0,,,True,19.9
319,32.989723,-117.122907,300.9,281.8,0.842,126,0,,,True,18.0
326,32.989765,-117.122853,307.3,282.8,0.908,126,0,,,True,19.0
327,32.989774,-117.122846,308.6,282.8,0.963,127,0,,,True,15.2
331,32.989798,-117.122808,312.2,283.6,0.98,130,0,,,True,15.3
333,32.989794,-117.122794,314.1,283.8,0.917,129,0,,,True,17.1
334,32.989787,-117.122786,315.2,284.0,0.943,129,0,,,True,22.4
339,32.989751,-117.122784,319.1,284.6,0.833,128,0,,,True,23.4
341,32.989731,-117.12278,321.1,285.2,0.843,128,0,,,True,24.0
344,32.989715,-117.122779,322.9,286.0,0.76,128,0,,,True,30.3
347,32.989691,-117.122774,325.2,286.4,0.683,127,0,,,True,29.0
350,32.989679,-117.122755,327.3,287.2,0.733,127,0,,,True,24.7
352,32.98968,-117.122736,329.0,287.6,0.76,127,0,,,True,22.7
356,32.989694,-117.122712,331.5,288.2,0.7,128,0,,,True,20.8
357,32.989699,-117.122704,332.6,288.4,0.72,127,0,,,True,22.0
364,32.989711,-117.122651,337.9,289.4,0.8,128,0,,,True,20.3
369,32.989739,-117.122622,341.7,290.4,0.758,129,61,,,True,20.4
371,32.989759,-117.122604,344.3,290.8,0.914,129,61,,,True,22.8
374,32.98977,-117.122571,348.3,291.6,1.32,128,0,,,True,20.6
377,32.98976,-117.122552,350.2,292.2,0.983,128,0,,,True,22.2
378,32.989757,-117.122549,350.8,292.2,0.929,129,0,,,True,23.0
380,32.989745,-117.122538,352.4,292.6,0.683,129,0,,,True,24.8
385,32.989713,-117.122522,356.0,293.4,0.743,129,0,,,True,25.7
386,32.989708,-117.122515,357.0,293.6,0.767,129,0,,,True,25.2
390,32.989691,-117.122501,359.6,294.4,0.72,128,0,,,True,25.5
391,32.989687,-117.122496,360.3,294.8,0.66,128,0,,,True,24.1
396,32.98965,-117.122491,364.3,295.6,0.783,128,0,,,True,22.9
397,32.989641,-117.122491,365.4,295.8,0.85,127,0,,,True,21.2
403,32.9896,-117.122505,370.1,296.8,0.829,127,0,,,True,20.8
404,32.989595,-117.122506,370.7,297.0,0.757,127,0,,,True,20.7
409,32.989558,-117.1225,374.9,297.8,0.8,127,0,,,True,20.9
410,32.989553,-117.1225,375.1,298.0,0.733,127,0,,,False,20.2
415,32.989516,-117.122526,379.9,298.8,0.833,128,57,,,True,21.8
417,32.9895,-117.122514,381.6,299.2,0.929,127,0,,,True,20.9
421,32.989483,-117.122472,385.9,300.2,1.0,127,0,,,True,28.0
422,32.989485,-117.122465,386.6,300.4,1.0,127,0,,,True,27.1
427,32.989471,-117.122453,388.6,301.2,0.45,126,0,,,True,30.0
428,32.989467,-117.122452,389.2,301.4,0.433,126,0,,,True,25.0
433,32.989431,-117.122446,393.2,302.4,0.767,126,0,,,True,25.8
434,32.989425,-117.12245,393.9,302.6,0.783,126,0,,,True,27.4
438,32.989391,-117.122442,397.9,303.2,0.94,127,0,,,True,27.2
439,32.989391,-117.122441,397.9,303.6,0.8,127,0,,,False,28.6
443,32.989375,-117.122421,400.3,304.4,0.48,128,0,,,True,27.8
445,32.989372,-117.122408,401.3,304.6,0.567,129,0,,,True,30.0
449,32.989384,-117.122381,403.7,305.4,0.567,132,0,,,True,20.2
451,32.989378,-117.122371,404.7,305.6,0.567,132,0,,,True,20.2
455,32.989347,-117.122376,407.9,306.2,0.7,133,0,,,True,16.3
460,32.989306,-117.122379,412.2,306.8,0.833,132,48,,,True,15.9
463,32.989279,-117.122399,416.0,307.4,1.013,132,48,,,True,15.6
