t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.420108,-71.196055,0.0,78.4,0.0,90,,,,False,-1.4
5,42.420199,-71.196138,12.3,78.4,2.46,89,,,,True,-2.9
6,42.420222,-71.196126,14.8,78.2,2.467,89,,,,True,-5.1
8,42.420253,-71.196064,20.6,77.8,2.575,88,,,,True,-8.4
10,42.420251,-71.195981,27.7,77.0,3.08,87,,,,True,-5.3
11,42.420229,-71.195947,31.3,76.8,3.3,86,,,,True,-4.2
15,42.42009,-71.195846,48.9,76.4,4.24,88,,,,True,-2.5
16,42.420049,-71.195816,53.8,76.4,4.5,95,,,,True,-2.5
17,42.420001,-71.195781,59.9,76.2,4.767,99,,,,True,-2.4
19,42.419905,-71.195714,72.1,75.8,5.1,102,,,,True,-3.6
22,42.419758,-71.195599,90.7,75.4,6.16,102,,,,True,-3.9
24,42.419654,-71.195509,104.3,74.6,6.44,102,,,,True,-4.2
25,42.419594,-71.195474,111.3,74.2,6.533,101,,,,True,-5.3
27,42.41948,-71.195425,124.8,73.6,6.82,101,,,,True,-3.3
31,42.419313,-71.195424,143.5,72.6,5.367,102,,,,True,-2.2
34,42.41923,-71.195412,152.4,73.0,3.943,102,,,,True,0.0
35,42.419207,-71.195378,156.1,73.2,3.912,101,,,,True,3.0
36,42.419192,-71.195335,159.9,73.6,3.28,101,,,,True,0.0
38,42.419183,-71.195201,170.6,73.4,3.871,101,,,,True,-0.4
43,42.419196,-71.194813,202.6,73.0,6.1,101,,,,True,1.3
44,42.419209,-71.194736,209.0,73.0,6.4,101,,,,True,2.0
49,42.41929,-71.194382,239.6,74.6,6.167,99,,,,True,2.5
54,42.419363,-71.194049,268.4,75.4,5.94,99,,,,True,2.8
60,42.419453,-71.19362,304.9,75.6,5.936,95,,,,True,2.1
61,42.419459,-71.193551,310.4,75.8,6.0,94,,,,True,1.7
64,42.419443,-71.193351,327.4,76.4,5.9,94,,,,True,3.1
66,42.41942,-71.19322,338.0,76.6,5.52,94,,,,True,1.9
67,42.419396,-71.193155,344.0,76.8,5.6,93,,,,True,1.0
70,42.41931,-71.192973,361.7,76.8,5.717,93,,,,True,0.9
71,42.419275,-71.192916,367.7,76.8,5.94,91,,,,True,0.3
77,42.419074,-71.192575,403.9,77.2,6.029,91,,,,True,0.0
80,42.418969,-71.192403,422.1,77.0,6.044,95,,,,True,-0.3
82,42.418904,-71.192276,434.7,76.8,6.16,100,,,,True,-0.9
83,42.418877,-71.192206,441.1,76.6,6.2,100,,,,True,-2.1
84,42.418855,-71.192133,447.6,76.8,6.243,102,,,,True,-2.2
86,42.418827,-71.191981,460.4,76.2,6.383,103,,,,True,-0.3
89,42.418823,-71.191745,479.8,75.8,6.44,105,,,,True,-0.6
93,42.418869,-71.191419,507.0,76.4,6.657,106,,,,True,0.5
94,42.418892,-71.191344,513.7,76.4,6.78,107,,,,True,1.8
97,42.418986,-71.191131,533.7,76.6,6.738,110,,,,True,0.7
99,42.419056,-71.190994,547.5,77.0,6.76,113,,,,True,1.3
102,42.419157,-71.190795,567.2,76.8,6.7,116,,,,True,1.8
106,42.419288,-71.190538,592.9,77.4,6.486,117,,,,True,2.9
107,42.419316,-71.190476,599.3,77.8,6.42,118,,,,True,4.5
109,42.419366,-71.190358,610.3,78.8,6.157,118,,,,True,7.0
110,42.419396,-71.190301,615.8,79.0,6.075,119,,,,True,6.1
111,42.419422,-71.190243,621.3,79.4,5.68,119,,,,True,3.6
114,42.419504,-71.190069,638.5,80.2,5.64,120,,,,True,1.9
119,42.419624,-71.189787,665.3,80.8,5.5,120,,,,True,1.6
127,42.419852,-71.189297,712.9,80.8,5.723,118,,,,True,1.5
131,42.419962,-71.189053,736.4,81.2,5.925,119,,,,True,1.6
135,42.420065,-71.188816,758.8,82.0,5.737,119,,,,True,2.3
136,42.420092,-71.188756,764.6,82.4,5.64,120,,,,True,2.3
142,42.420232,-71.188384,799.1,82.8,5.757,121,,,,True,1.9
145,42.420303,-71.188206,815.9,83.0,5.7,122,,,,True,1.5
146,42.420323,-71.188147,821.0,83.2,5.64,122,,,,True,2.2
148,42.42037,-71.188016,832.9,83.4,5.633,122,,,,True,2.0
150,42.420408,-71.187878,845.1,83.8,5.84,122,,,,True,1.4
152,42.420421,-71.187737,856.6,83.8,5.933,121,,,,True,1.1
