t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941373,-117.153983,0.3,86.4,0.0,89,0,0,,False,-12.9
1,32.941359,-117.153982,1.7,86.4,1.4,89,0,0,,True,-9.0
2,32.941342,-117.15398,3.4,86.0,1.55,89,0,0,,True,-7.8
3,32.941308,-117.153992,7.0,85.8,2.233,89,0,0,,True,-6.2
4,32.94128,-117.154013,10.5,85.6,2.55,89,0,0,,True,-2.6
5,32.941254,-117.154039,14.7,85.6,2.88,89,0,0,,True,-1.3
6,32.941225,-117.15407,18.7,85.6,3.4,89,85,316,,True,1.3
7,32.941199,-117.154093,22.6,85.6,3.84,90,86,359,,True,2.8
8,32.941171,-117.154119,26.1,85.8,3.82,91,86,365,,True,2.9
9,32.94115,-117.154134,29.2,86.0,3.74,91,86,344,,True,4.5
10,32.941128,-117.15415,32.4,86.0,3.54,92,86,317,,True,3.1
11,32.941092,-117.154156,35.8,86.2,3.42,92,85,296,,True,3.1
12,32.94107,-117.154154,38.8,86.2,3.24,93,84,299,,True,1.5
13,32.941044,-117.154148,42.2,86.4,3.22,94,84,299,,True,-1.5
14,32.941009,-117.154137,45.4,86.2,3.24,95,83,299,,True,-2.9
15,32.940983,-117.154133,48.9,86.0,3.3,96,83,296,,True,-7.0
16,32.940947,-117.154129,52.5,85.8,3.34,97,81,301,,True,-6.8
17,32.940907,-117.15412,56.5,85.4,3.54,98,81,302,,True,-6.6
18,32.94088,-117.154119,60.1,85.2,3.58,100,81,310,,True,-7.9
19,32.940841,-117.154121,64.0,85.0,3.72,101,81,323,,True,-6.8
20,32.940806,-117.154118,67.7,84.6,3.76,102,81,321,,True,-5.0
21,32.940778,-117.154118,71.2,84.4,3.74,103,81,325,,True,-5.2
22,32.940737,-117.154097,76.0,84.4,3.9,104,80,323,,True,-2.8
23,32.940714,-117.154081,79.3,84.2,3.84,105,80,318,,True,-2.7
24,32.940696,-117.154061,82.1,84.2,3.62,106,80,317,,True,-4.5
25,32.940659,-117.15404,86.0,84.0,3.66,107,80,313,,True,-3.0
26,32.940635,-117.154032,89.3,83.8,3.62,109,81,310,,True,-4.3
27,32.940606,-117.15402,92.6,83.8,3.32,110,81,307,,True,-1.4
28,32.940577,-117.153996,96.0,83.6,3.34,111,81,306,,True,0.0
29,32.940548,-117.153983,99.8,83.8,3.54,113,81,304,,True,0.0
30,32.940515,-117.153959,103.8,83.8,3.56,114,82,304,,True,1.4
31,32.9405,-117.15393,107.1,83.8,3.56,115,82,311,,True,0.0
32,32.94048,-117.153901,110.6,83.8,3.6,116,83,310,,True,0.0
33,32.940462,-117.153857,114.5,83.8,3.7,117,83,310,,True,-1.3
34,32.940451,-117.153828,117.9,83.8,3.62,118,82,311,,True,-1.3
35,32.940446,-117.153775,122.5,83.6,3.74,118,82,320,,True,-1.3
36,32.940446,-117.153737,126.2,83.6,3.82,119,82,324,,True,-2.5
37,32.940446,-117.153701,130.0,83.6,3.88,119,82,335,,True,-2.7
38,32.940446,-117.153654,134.1,83.4,3.92,120,83,333,,True,-2.8
39,32.940442,-117.153625,137.1,83.2,3.84,121,83,329,,True,-2.8
40,32.940438,-117.153591,140.5,83.2,3.6,121,84,325,,True,-1.5
41,32.94044,-117.153547,144.2,83.2,3.6,121,84,318,,True,0.0
42,32.940438,-117.153519,147.2,83.2,3.44,121,82,318,,True,-1.5
